Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
80	2.0000	0.5454	0.5451
81	4.0000	1.0908	1.0902
82	3.0000	0.8181	0.8177
83	4.0000	1.0908	1.0902
84	4.0000	1.0908	1.0902
85	3.0000	0.8181	0.8177
86	4.0000	1.0908	1.0902
87	1.0000	0.2727	0.2726
88	3.0000	0.8181	0.8177
89	4.0000	1.0908	1.0902
90	4.0000	1.0908	1.0902
91	3.0000	0.8181	0.8177
92	4.0000	1.0908	1.0902
93	3.0000	0.8181	0.8177
94	4.0000	1.0908	1.0902
95	4.0000	1.0908	1.0902
96	4.0000	1.0908	1.0902
97	4.0000	1.0908	1.0902
98	3.0000	0.8181	0.8177
99	4.0000	1.0908	1.0902
100	4.0000	1.0908	1.0902
101	4.0000	1.0908	1.0902
102	4.0000	1.0908	1.0902
103	4.0000	1.0908	1.0902
104	4.0000	1.0908	1.0902
105	4.0000	1.0908	1.0902
106	3.0000	0.8181	0.8177
107	4.0000	1.0908	1.0902
108	4.0000	1.0908	1.0902
109	3.0000	0.8181	0.8177
110	4.0000	1.0908	1.0902
111	4.0000	1.0908	1.0902
112	3.0000	0.8181	0.8177
113	4.0000	1.0908	1.0902
114	2.0000	0.5454	0.5451
115	2.0000	0.5454	0.5451
116	4.0000	1.0908	1.0902
117	4.0000	1.0908	1.0902
118	3.0000	0.8181	0.8177
119	4.0000	1.0908	1.0902
120	2.0000	0.5454	0.5451
121	4.0000	1.0908	1.0902
122	3.0000	0.8181	0.8177
123	3.0000	0.8181	0.8177
124	3.0000	0.8181	0.8177
125	4.0000	1.0908	1.0902
126	4.0000	1.0908	1.0902
127	4.0000	1.0908	1.0902
128	3.0000	0.8181	0.8177
129	4.0000	1.0908	1.0902
130	4.0000	1.0908	1.0902
131	3.0000	0.8181	0.8177
132	2.0000	0.5454	0.5451
133	4.0000	1.0908	1.0902
134	4.0000	1.0908	1.0902
135	4.0000	1.0908	1.0902
136	4.0000	1.0908	1.0902
137	4.0000	1.0908	1.0902
138	4.0000	1.0908	1.0902
139	3.0000	0.8181	0.8177
140	3.0000	0.8181	0.8177
141	3.0000	0.8181	0.8177
142	3.0000	0.8181	0.8177
143	4.0000	1.0908	1.0902
144	4.0000	1.0908	1.0902
145	4.0000	1.0908	1.0902
146	4.0000	1.0908	1.0902
147	3.0000	0.8181	0.8177
148	4.0000	1.0908	1.0902
149	4.0000	1.0908	1.0902
150	4.0000	1.0908	1.0902
151	4.0000	1.0908	1.0902
152	4.0000	1.0908	1.0902
153	3.0000	0.8181	0.8177
154	4.0000	1.0908	1.0902
155	3.0000	0.8181	0.8177
156	4.0000	1.0908	1.0902
157	4.0000	1.0908	1.0902
158	4.0000	1.0908	1.0902
159	4.0000	1.0908	1.0902
160	3.0000	0.8181	0.8177
161	4.0000	1.0908	1.0902
162	4.0000	1.0908	1.0902
163	4.0000	1.0908	1.0902
164	3.0000	0.8181	0.8177
165	4.0000	1.0908	1.0902
166	3.0000	0.8181	0.8177
167	4.0000	1.0908	1.0902
168	4.0000	1.0908	1.0902
169	4.0000	1.0908	1.0902
170	4.0000	1.0908	1.0902
171	4.0000	1.0908	1.0902
172	4.0000	1.0908	1.0902
173	2.0000	0.5454	0.5451
174	4.0000	1.0908	1.0902
175	4.0000	1.0908	1.0902
176	3.0000	0.8181	0.8177
177	3.0000	0.8181	0.8177
178	4.0000	1.0908	1.0902
179	3.0000	0.8181	0.8177
180	3.0000	0.8181	0.8177
181	4.0000	1.0908	1.0902
182	4.0000	1.0908	1.0902
183	3.0000	0.8181	0.8177
184	3.0000	0.8181	0.8177
185	4.0000	1.0908	1.0902
186	3.0000	0.8181	0.8177
187	4.0000	1.0908	1.0902
188	3.0000	0.8181	0.8177
189	4.0000	1.0908	1.0902
190	3.0000	0.8181	0.8177
191	3.0000	0.8181	0.8177
192	3.0000	0.8181	0.8177
193	3.0000	0.8181	0.8177
194	4.0000	1.0908	1.0902
195	4.0000	1.0908	1.0902
196	4.0000	1.0908	1.0902
197	4.0000	1.0908	1.0902
198	3.0000	0.8181	0.8177
199	4.0000	1.0908	1.0902
200	4.0000	1.0908	1.0902
201	4.0000	1.0908	1.0902
202	3.0000	0.8181	0.8177
203	1.0000	0.2727	0.2726
204	4.0000	1.0908	1.0902
205	4.0000	1.0908	1.0902
206	4.0000	1.0908	1.0902
207	4.0000	1.0908	1.0902
208	4.0000	1.0908	1.0902
209	4.0000	1.0908	1.0902
210	3.0000	0.8181	0.8177
211	4.0000	1.0908	1.0902
212	3.0000	0.8181	0.8177
213	4.0000	1.0908	1.0902
214	4.0000	1.0908	1.0902
215	3.0000	0.8181	0.8177
216	4.0000	1.0908	1.0902
217	4.0000	1.0908	1.0902
218	4.0000	1.0908	1.0902
219	4.0000	1.0908	1.0902
220	4.0000	1.0908	1.0902
221	4.0000	1.0908	1.0902
222	4.0000	1.0908	1.0902
223	4.0000	1.0908	1.0902
224	4.0000	1.0908	1.0902
225	4.0000	1.0908	1.0902
226	3.0000	0.8181	0.8177
227	3.0000	0.8181	0.8177
228	3.0000	0.8181	0.8177
229	3.0000	0.8181	0.8177
230	4.0000	1.0908	1.0902
231	4.0000	1.0908	1.0902
232	4.0000	1.0908	1.0902
233	4.0000	1.0908	1.0902
234	4.0000	1.0908	1.0902
235	4.0000	1.0908	1.0902
236	4.0000	1.0908	1.0902
237	4.0000	1.0908	1.0902
238	4.0000	1.0908	1.0902
239	2.0000	0.5454	0.5451
240	4.0000	1.0908	1.0902
241	4.0000	1.0908	1.0902
242	4.0000	1.0908	1.0902
243	3.0000	0.8181	0.8177
244	4.0000	1.0908	1.0902
245	4.0000	1.0908	1.0902
246	4.0000	1.0908	1.0902
247	3.0000	0.8181	0.8177
248	2.0000	0.5454	0.5451
249	3.0000	0.8181	0.8177
250	3.0000	0.8181	0.8177
251	4.0000	1.0908	1.0902
252	4.0000	1.0908	1.0902
253	4.0000	1.0908	1.0902
254	3.0000	0.8181	0.8177
255	4.0000	1.0908	1.0902
256	4.0000	1.0908	1.0902
257	4.0000	1.0908	1.0902
258	3.0000	0.8181	0.8177
259	4.0000	1.0908	1.0902
260	1.0000	0.2727	0.2726
261	4.0000	1.0908	1.0902
262	4.0000	1.0908	1.0902
263	4.0000	1.0908	1.0902
264	4.0000	1.0908	1.0902
265	4.0000	1.0908	1.0902
266	3.0000	0.8181	0.8177
267	3.0000	0.8181	0.8177
268	3.0000	0.8181	0.8177
269	4.0000	1.0908	1.0902
270	4.0000	1.0908	1.0902
271	4.0000	1.0908	1.0902
272	3.0000	0.8181	0.8177
273	3.0000	0.8181	0.8177
274	4.0000	1.0908	1.0902
275	4.0000	1.0908	1.0902
276	3.0000	0.8181	0.8177
277	3.0000	0.8181	0.8177
278	3.0000	0.8181	0.8177
279	4.0000	1.0908	1.0902
280	3.0000	0.8181	0.8177
281	4.0000	1.0908	1.0902
282	4.0000	1.0908	1.0902
283	4.0000	1.0908	1.0902
284	3.0000	0.8181	0.8177
285	3.0000	0.8181	0.8177
286	4.0000	1.0908	1.0902
287	4.0000	1.0908	1.0902
288	4.0000	1.0908	1.0902
289	3.0000	0.8181	0.8177
290	3.0000	0.8181	0.8177
291	4.0000	1.0908	1.0902
292	4.0000	1.0908	1.0902
293	4.0000	1.0908	1.0902
294	4.0000	1.0908	1.0902
295	3.0000	0.8181	0.8177
296	3.0000	0.8181	0.8177
297	4.0000	1.0908	1.0902
298	4.0000	1.0908	1.0902
299	4.0000	1.0908	1.0902
300	4.0000	1.0908	1.0902
301	4.0000	1.0908	1.0902
302	3.0000	0.8181	0.8177
303	4.0000	1.0908	1.0902
304	3.0000	0.8181	0.8177
305	4.0000	1.0908	1.0902
306	3.0000	0.8181	0.8177
307	3.0000	0.8181	0.8177
308	4.0000	1.0908	1.0902
309	4.0000	1.0908	1.0902
310	3.0000	0.8181	0.8177
311	4.0000	1.0908	1.0902
312	3.0000	0.8181	0.8177
313	3.0000	0.8181	0.8177
314	4.0000	1.0908	1.0902
315	4.0000	1.0908	1.0902
316	3.0000	0.8181	0.8177
317	3.0000	0.8181	0.8177
318	2.0000	0.5454	0.5451
319	4.0000	1.0908	1.0902
320	3.0000	0.8181	0.8177
321	4.0000	1.0908	1.0902
322	4.0000	1.0908	1.0902
323	4.0000	1.0908	1.0902
324	3.0000	0.8181	0.8177
325	4.0000	1.0908	1.0902
326	4.0000	1.0908	1.0902
327	4.0000	1.0908	1.0902
328	3.0000	0.8181	0.8177
329	2.0000	0.5454	0.5451
330	3.0000	0.8181	0.8177
331	3.0000	0.8181	0.8177
332	4.0000	1.0908	1.0902
333	4.0000	1.0908	1.0902
334	4.0000	1.0908	1.0902
335	3.0000	0.8181	0.8177
336	4.0000	1.0908	1.0902
337	4.0000	1.0908	1.0902
338	4.0000	1.0908	1.0902
339	4.0000	1.0908	1.0902
340	4.0000	1.0908	1.0902
341	4.0000	1.0908	1.0902
342	3.0000	0.8181	0.8177
343	3.0000	0.8181	0.8177
344	3.0000	0.8181	0.8177
345	3.0000	0.8181	0.8177
346	3.0000	0.8181	0.8177
347	3.0000	0.8181	0.8177
348	4.0000	1.0908	1.0902
349	4.0000	1.0908	1.0902
350	4.0000	1.0908	1.0902
351	4.0000	1.0908	1.0902
352	4.0000	1.0908	1.0902
353	4.0000	1.0908	1.0902
354	4.0000	1.0908	1.0902
355	4.0000	1.0908	1.0902
356	4.0000	1.0908	1.0902
357	3.0000	0.8181	0.8177
358	4.0000	1.0908	1.0902
359	4.0000	1.0908	1.0902
360	4.0000	1.0908	1.0902
361	4.0000	1.0908	1.0902
362	3.0000	0.8181	0.8177
363	4.0000	1.0908	1.0902
364	4.0000	1.0908	1.0902
365	3.0000	0.8181	0.8177
366	4.0000	1.0908	1.0902
367	4.0000	1.0908	1.0902
368	3.0000	0.8181	0.8177
369	4.0000	1.0908	1.0902
370	3.0000	0.8181	0.8177
371	4.0000	1.0908	1.0902
372	4.0000	1.0908	1.0902
373	4.0000	1.0908	1.0902
374	4.0000	1.0908	1.0902
375	4.0000	1.0908	1.0902
376	3.0000	0.8181	0.8177
377	3.0000	0.8181	0.8177
378	2.0000	0.5454	0.5451
379	4.0000	1.0908	1.0902
380	3.0000	0.8181	0.8177
381	3.0000	0.8181	0.8177
382	4.0000	1.0908	1.0902
383	4.0000	1.0908	1.0902
384	4.0000	1.0908	1.0902
385	3.0000	0.8181	0.8177
386	4.0000	1.0908	1.0902
387	4.0000	1.0908	1.0902
388	4.0000	1.0908	1.0902
389	4.0000	1.0908	1.0902
390	4.0000	1.0908	1.0902
391	4.0000	1.0908	1.0902
392	3.0000	0.8181	0.8177
393	4.0000	1.0908	1.0902
394	4.0000	1.0908	1.0902
395	4.0000	1.0908	1.0902
396	4.0000	1.0908	1.0902
397	1.0000	0.2727	0.2726
398	4.0000	1.0908	1.0902
399	4.0000	1.0908	1.0902
400	4.0000	1.0908	1.0902
401	4.0000	1.0908	1.0902
402	4.0000	1.0908	1.0902
403	3.0000	0.8181	0.8177
404	4.0000	1.0908	1.0902
405	3.0000	0.8181	0.8177
406	4.0000	1.0908	1.0902
407	4.0000	1.0908	1.0902
408	3.0000	0.8181	0.8177
409	2.0000	0.5454	0.5451
410	4.0000	1.0908	1.0902
411	3.0000	0.8181	0.8177
412	4.0000	1.0908	1.0902
413	3.0000	0.8181	0.8177
414	2.0000	0.5454	0.5451
415	4.0000	1.0908	1.0902
416	4.0000	1.0908	1.0902
417	3.0000	0.8181	0.8177
418	3.0000	0.8181	0.8177
419	3.0000	0.8181	0.8177
420	4.0000	1.0908	1.0902
421	4.0000	1.0908	1.0902
422	4.0000	1.0908	1.0902
423	3.0000	0.8181	0.8177
424	4.0000	1.0908	1.0902
425	3.0000	0.8181	0.8177
426	4.0000	1.0908	1.0902
427	1.0000	0.2727	0.2726
428	4.0000	1.0908	1.0902
429	4.0000	1.0908	1.0902
430	4.0000	1.0908	1.0902
431	4.0000	1.0908	1.0902
432	4.0000	1.0908	1.0902
433	4.0000	1.0908	1.0902
434	4.0000	1.0908	1.0902
435	4.0000	1.0908	1.0902
436	4.0000	1.0908	1.0902
437	3.0000	0.8181	0.8177
438	4.0000	1.0908	1.0902
439	3.0000	0.8181	0.8177
440	3.0000	0.8181	0.8177
441	4.0000	1.0908	1.0902
442	4.0000	1.0908	1.0902
443	4.0000	1.0908	1.0902
444	4.0000	1.0908	1.0902
445	4.0000	1.0908	1.0902
446	3.0000	0.8181	0.8177
447	4.0000	1.0908	1.0902
448	4.0000	1.0908	1.0902
449	4.0000	1.0908	1.0902
450	4.0000	1.0908	1.0902
451	4.0000	1.0908	1.0902
452	4.0000	1.0908	1.0902
453	4.0000	1.0908	1.0902
454	4.0000	1.0908	1.0902
455	4.0000	1.0908	1.0902
456	3.0000	0.8181	0.8177
457	4.0000	1.0908	1.0902
458	4.0000	1.0908	1.0902
459	4.0000	1.0908	1.0902
460	3.0000	0.8181	0.8177
461	4.0000	1.0908	1.0902
462	4.0000	1.0908	1.0902
463	4.0000	1.0908	1.0902
464	4.0000	1.0908	1.0902
465	3.0000	0.8181	0.8177
466	3.0000	0.8181	0.8177
467	4.0000	1.0908	1.0902
468	4.0000	1.0908	1.0902
469	4.0000	1.0908	1.0902
470	4.0000	1.0908	1.0902
471	3.0000	0.8181	0.8177
472	3.0000	0.8181	0.8177
473	3.0000	0.8181	0.8177
474	4.0000	1.0908	1.0902
475	4.0000	1.0908	1.0902
476	3.0000	0.8181	0.8177
477	4.0000	1.0908	1.0902
478	3.0000	0.8181	0.8177
479	3.0000	0.8181	0.8177
480	4.0000	1.0908	1.0902
481	4.0000	1.0908	1.0902
482	4.0000	1.0908	1.0902
483	4.0000	1.0908	1.0902
484	4.0000	1.0908	1.0902
485	4.0000	1.0908	1.0902
486	3.0000	0.8181	0.8177
487	4.0000	1.0908	1.0902
488	4.0000	1.0908	1.0902
489	4.0000	1.0908	1.0902
490	3.0000	0.8181	0.8177
491	4.0000	1.0908	1.0902
492	4.0000	1.0908	1.0902
493	4.0000	1.0908	1.0902
494	4.0000	1.0908	1.0902
495	4.0000	1.0908	1.0902
496	3.0000	0.8181	0.8177
497	3.0000	0.8181	0.8177
498	3.0000	0.8181	0.8177
499	4.0000	1.0908	1.0902
500	4.0000	1.0908	1.0902
501	4.0000	1.0908	1.0902
502	4.0000	1.0908	1.0902
503	2.0000	0.5454	0.5451
504	3.0000	0.8181	0.8177
505	4.0000	1.0908	1.0902
506	4.0000	1.0908	1.0902
507	4.0000	1.0908	1.0902
508	4.0000	1.0908	1.0902
509	3.0000	0.8181	0.8177
510	4.0000	1.0908	1.0902
511	4.0000	1.0908	1.0902
512	4.0000	1.0908	1.0902
513	3.0000	0.8181	0.8177
514	3.0000	0.8181	0.8177
515	4.0000	1.0908	1.0902
516	4.0000	1.0908	1.0902
517	4.0000	1.0908	1.0902
518	4.0000	1.0908	1.0902
519	4.0000	1.0908	1.0902
520	4.0000	1.0908	1.0902
521	4.0000	1.0908	1.0902
522	2.0000	0.5454	0.5451
523	4.0000	1.0908	1.0902
524	4.0000	1.0908	1.0902
525	4.0000	1.0908	1.0902
526	4.0000	1.0908	1.0902
527	4.0000	1.0908	1.0902
528	4.0000	1.0908	1.0902
529	4.0000	1.0908	1.0902
530	4.0000	1.0908	1.0902
531	2.0000	0.5454	0.5451
532	4.0000	1.0908	1.0902
533	4.0000	1.0908	1.0902
534	4.0000	1.0908	1.0902
535	4.0000	1.0908	1.0902
536	4.0000	1.0908	1.0902
537	4.0000	1.0908	1.0902
538	4.0000	1.0908	1.0902
539	4.0000	1.0908	1.0902
540	3.0000	0.8181	0.8177
541	4.0000	1.0908	1.0902
542	4.0000	1.0908	1.0902
543	4.0000	1.0908	1.0902
544	4.0000	1.0908	1.0902
545	4.0000	1.0908	1.0902
546	3.0000	0.8181	0.8177
547	4.0000	1.0908	1.0902
548	3.0000	0.8181	0.8177
549	4.0000	1.0908	1.0902
550	2.0000	0.5454	0.5451
551	4.0000	1.0908	1.0902
552	4.0000	1.0908	1.0902
553	4.0000	1.0908	1.0902
554	4.0000	1.0908	1.0902
555	3.0000	0.8181	0.8177
556	3.0000	0.8181	0.8177
557	4.0000	1.0908	1.0902
558	3.0000	0.8181	0.8177
559	4.0000	1.0908	1.0902
560	4.0000	1.0908	1.0902
561	3.0000	0.8181	0.8177
562	4.0000	1.0908	1.0902
563	4.0000	1.0908	1.0902
564	3.0000	0.8181	0.8177
565	4.0000	1.0908	1.0902
566	4.0000	1.0908	1.0902
567	3.0000	0.8181	0.8177
568	4.0000	1.0908	1.0902
569	4.0000	1.0908	1.0902
570	4.0000	1.0908	1.0902
571	4.0000	1.0908	1.0902
572	3.0000	0.8181	0.8177
573	4.0000	1.0908	1.0902
574	4.0000	1.0908	1.0902
575	3.0000	0.8181	0.8177
576	4.0000	1.0908	1.0902
577	4.0000	1.0908	1.0902
578	3.0000	0.8181	0.8177
579	3.0000	0.8181	0.8177
580	4.0000	1.0908	1.0902
581	3.0000	0.8181	0.8177
582	4.0000	1.0908	1.0902
583	4.0000	1.0908	1.0902
584	3.0000	0.8181	0.8177
585	4.0000	1.0908	1.0902
586	3.0000	0.8181	0.8177
587	4.0000	1.0908	1.0902
588	3.0000	0.8181	0.8177
589	4.0000	1.0908	1.0902
590	4.0000	1.0908	1.0902
591	3.0000	0.8181	0.8177
592	4.0000	1.0908	1.0902
593	3.0000	0.8181	0.8177
594	4.0000	1.0908	1.0902
595	3.0000	0.8181	0.8177
596	4.0000	1.0908	1.0902
597	4.0000	1.0908	1.0902
598	4.0000	1.0908	1.0902
599	4.0000	1.0908	1.0902
600	4.0000	1.0908	1.0902
601	3.0000	0.8181	0.8177
602	2.0000	0.5454	0.5451
603	4.0000	1.0908	1.0902
604	4.0000	1.0908	1.0902
605	3.0000	0.8181	0.8177
606	4.0000	1.0908	1.0902
607	4.0000	1.0908	1.0902
608	4.0000	1.0908	1.0902
609	4.0000	1.0908	1.0902
610	3.0000	0.8181	0.8177
611	4.0000	1.0908	1.0902
612	4.0000	1.0908	1.0902
613	4.0000	1.0908	1.0902
614	4.0000	1.0908	1.0902
615	2.0000	0.5454	0.5451
616	4.0000	1.0908	1.0902
617	3.0000	0.8181	0.8177
618	3.0000	0.8181	0.8177
619	3.0000	0.8181	0.8177
620	4.0000	1.0908	1.0902
621	4.0000	1.0908	1.0902
622	3.0000	0.8181	0.8177
623	4.0000	1.0908	1.0902
624	4.0000	1.0908	1.0902
625	3.0000	0.8181	0.8177
626	4.0000	1.0908	1.0902
627	3.0000	0.8181	0.8177
628	2.0000	0.5454	0.5451
629	4.0000	1.0908	1.0902
630	4.0000	1.0908	1.0902
631	4.0000	1.0908	1.0902
632	4.0000	1.0908	1.0902
633	3.0000	0.8181	0.8177
634	4.0000	1.0908	1.0902
635	4.0000	1.0908	1.0902
636	4.0000	1.0908	1.0902
637	4.0000	1.0908	1.0902
638	4.0000	1.0908	1.0902
639	4.0000	1.0908	1.0902
640	3.0000	0.8181	0.8177
641	4.0000	1.0908	1.0902
642	4.0000	1.0908	1.0902
643	4.0000	1.0908	1.0902
644	3.0000	0.8181	0.8177
645	3.0000	0.8181	0.8177
646	4.0000	1.0908	1.0902
647	3.0000	0.8181	0.8177
648	4.0000	1.0908	1.0902
649	4.0000	1.0908	1.0902
650	4.0000	1.0908	1.0902
651	3.0000	0.8181	0.8177
652	4.0000	1.0908	1.0902
653	4.0000	1.0908	1.0902
654	4.0000	1.0908	1.0902
655	3.0000	0.8181	0.8177
656	4.0000	1.0908	1.0902
657	3.0000	0.8181	0.8177
658	4.0000	1.0908	1.0902
659	4.0000	1.0908	1.0902
660	4.0000	1.0908	1.0902
661	4.0000	1.0908	1.0902
662	4.0000	1.0908	1.0902
663	4.0000	1.0908	1.0902
664	2.0000	0.5454	0.5451
665	4.0000	1.0908	1.0902
666	4.0000	1.0908	1.0902
667	3.0000	0.8181	0.8177
668	4.0000	1.0908	1.0902
669	4.0000	1.0908	1.0902
670	4.0000	1.0908	1.0902
671	2.0000	0.5454	0.5451
672	4.0000	1.0908	1.0902
673	4.0000	1.0908	1.0902
674	3.0000	0.8181	0.8177
675	4.0000	1.0908	1.0902
676	3.0000	0.8181	0.8177
677	4.0000	1.0908	1.0902
678	4.0000	1.0908	1.0902
679	4.0000	1.0908	1.0902
680	4.0000	1.0908	1.0902
681	4.0000	1.0908	1.0902
682	4.0000	1.0908	1.0902
683	3.0000	0.8181	0.8177
684	3.0000	0.8181	0.8177
685	4.0000	1.0908	1.0902
686	4.0000	1.0908	1.0902
687	4.0000	1.0908	1.0902
688	4.0000	1.0908	1.0902
689	4.0000	1.0908	1.0902
690	4.0000	1.0908	1.0902
691	4.0000	1.0908	1.0902
692	4.0000	1.0908	1.0902
693	3.0000	0.8181	0.8177
694	4.0000	1.0908	1.0902
695	4.0000	1.0908	1.0902
696	4.0000	1.0908	1.0902
697	4.0000	1.0908	1.0902
698	3.0000	0.8181	0.8177
699	4.0000	1.0908	1.0902
700	4.0000	1.0908	1.0902
701	4.0000	1.0908	1.0902
702	3.0000	0.8181	0.8177
703	4.0000	1.0908	1.0902
704	3.0000	0.8181	0.8177
705	4.0000	1.0908	1.0902
706	4.0000	1.0908	1.0902
707	4.0000	1.0908	1.0902
708	3.0000	0.8181	0.8177
709	3.0000	0.8181	0.8177
710	4.0000	1.0908	1.0902
711	4.0000	1.0908	1.0902
712	3.0000	0.8181	0.8177
713	4.0000	1.0908	1.0902
714	4.0000	1.0908	1.0902
715	3.0000	0.8181	0.8177
716	4.0000	1.0908	1.0902
717	4.0000	1.0908	1.0902
718	4.0000	1.0908	1.0902
719	4.0000	1.0908	1.0902
720	4.0000	1.0908	1.0902
721	4.0000	1.0908	1.0902
722	3.0000	0.8181	0.8177
723	4.0000	1.0908	1.0902
724	4.0000	1.0908	1.0902
725	4.0000	1.0908	1.0902
726	2.0000	0.5454	0.5451
727	4.0000	1.0908	1.0902
728	2.0000	0.5454	0.5451
729	4.0000	1.0908	1.0902
730	3.0000	0.8181	0.8177
731	3.0000	0.8181	0.8177
732	4.0000	1.0908	1.0902
733	3.0000	0.8181	0.8177
734	4.0000	1.0908	1.0902
735	4.0000	1.0908	1.0902
736	3.0000	0.8181	0.8177
737	3.0000	0.8181	0.8177
738	4.0000	1.0908	1.0902
739	4.0000	1.0908	1.0902
740	3.0000	0.8181	0.8177
741	2.0000	0.5454	0.5451
742	3.0000	0.8181	0.8177
743	4.0000	1.0908	1.0902
744	2.0000	0.5454	0.5451
745	4.0000	1.0908	1.0902
746	4.0000	1.0908	1.0902
747	4.0000	1.0908	1.0902
748	3.0000	0.8181	0.8177
749	3.0000	0.8181	0.8177
750	4.0000	1.0908	1.0902
751	3.0000	0.8181	0.8177
752	4.0000	1.0908	1.0902
753	4.0000	1.0908	1.0902
754	3.0000	0.8181	0.8177
755	3.0000	0.8181	0.8177
756	3.0000	0.8181	0.8177
757	4.0000	1.0908	1.0902
758	4.0000	1.0908	1.0902
759	4.0000	1.0908	1.0902
760	4.0000	1.0908	1.0902
761	3.0000	0.8181	0.8177
762	3.0000	0.8181	0.8177
763	4.0000	1.0908	1.0902
764	4.0000	1.0908	1.0902
765	2.0000	0.5454	0.5451
766	4.0000	1.0908	1.0902
767	4.0000	1.0908	1.0902
768	4.0000	1.0908	1.0902
769	4.0000	1.0908	1.0902
770	3.0000	0.8181	0.8177
771	4.0000	1.0908	1.0902
772	4.0000	1.0908	1.0902
773	3.0000	0.8181	0.8177
774	4.0000	1.0908	1.0902
775	4.0000	1.0908	1.0902
776	4.0000	1.0908	1.0902
777	3.0000	0.8181	0.8177
778	4.0000	1.0908	1.0902
779	4.0000	1.0908	1.0902
780	4.0000	1.0908	1.0902
781	3.0000	0.8181	0.8177
782	3.0000	0.8181	0.8177
783	4.0000	1.0908	1.0902
784	4.0000	1.0908	1.0902
785	3.0000	0.8181	0.8177
786	4.0000	1.0908	1.0902
787	4.0000	1.0908	1.0902
788	4.0000	1.0908	1.0902
789	2.0000	0.5454	0.5451
790	4.0000	1.0908	1.0902
791	4.0000	1.0908	1.0902
792	4.0000	1.0908	1.0902
793	4.0000	1.0908	1.0902
794	3.0000	0.8181	0.8177
795	3.0000	0.8181	0.8177
796	3.0000	0.8181	0.8177
797	4.0000	1.0908	1.0902
798	4.0000	1.0908	1.0902
799	3.0000	0.8181	0.8177
800	4.0000	1.0908	1.0902
801	4.0000	1.0908	1.0902
802	3.0000	0.8181	0.8177
803	3.0000	0.8181	0.8177
804	4.0000	1.0908	1.0902
805	4.0000	1.0908	1.0902
806	4.0000	1.0908	1.0902
807	4.0000	1.0908	1.0902
808	4.0000	1.0908	1.0902
809	4.0000	1.0908	1.0902
810	4.0000	1.0908	1.0902
811	4.0000	1.0908	1.0902
812	4.0000	1.0908	1.0902
813	4.0000	1.0908	1.0902
814	4.0000	1.0908	1.0902
815	4.0000	1.0908	1.0902
816	3.0000	0.8181	0.8177
817	4.0000	1.0908	1.0902
818	3.0000	0.8181	0.8177
