Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
353	3.0000	1.1610	1.1385
354	3.0000	1.1610	1.1385
355	3.0000	1.1610	1.1385
356	3.0000	1.1610	1.1385
357	2.0000	0.7740	0.7590
358	3.0000	1.1610	1.1385
359	1.0000	0.3870	0.3795
360	3.0000	1.1610	1.1385
361	3.0000	1.1610	1.1385
362	3.0000	1.1610	1.1385
363	3.0000	1.1610	1.1385
364	3.0000	1.1610	1.1385
365	2.0000	0.7740	0.7590
366	3.0000	1.1610	1.1385
367	3.0000	1.1610	1.1385
368	2.0000	0.7740	0.7590
369	2.0000	0.7740	0.7590
370	1.0000	0.3870	0.3795
371	2.0000	0.7740	0.7590
372	3.0000	1.1610	1.1385
373	3.0000	1.1610	1.1385
374	1.0000	0.3870	0.3795
375	2.0000	0.7740	0.7590
376	3.0000	1.1610	1.1385
377	3.0000	1.1610	1.1385
378	3.0000	1.1610	1.1385
379	3.0000	1.1610	1.1385
380	2.0000	0.7740	0.7590
381	3.0000	1.1610	1.1385
382	3.0000	1.1610	1.1385
383	3.0000	1.1610	1.1385
384	3.0000	1.1610	1.1385
385	3.0000	1.1610	1.1385
386	3.0000	1.1610	1.1385
387	3.0000	1.1610	1.1385
388	3.0000	1.1610	1.1385
389	2.0000	0.7740	0.7590
390	3.0000	1.1610	1.1385
391	3.0000	1.1610	1.1385
392	3.0000	1.1610	1.1385
393	3.0000	1.1610	1.1385
394	3.0000	1.1610	1.1385
395	3.0000	1.1610	1.1385
396	3.0000	1.1610	1.1385
397	3.0000	1.1610	1.1385
398	2.0000	0.7740	0.7590
399	3.0000	1.1610	1.1385
400	3.0000	1.1610	1.1385
401	2.0000	0.7740	0.7590
402	3.0000	1.1610	1.1385
403	3.0000	1.1610	1.1385
404	3.0000	1.1610	1.1385
405	3.0000	1.1610	1.1385
406	3.0000	1.1610	1.1385
407	3.0000	1.1610	1.1385
408	2.0000	0.7740	0.7590
409	3.0000	1.1610	1.1385
410	3.0000	1.1610	1.1385
411	3.0000	1.1610	1.1385
412	2.0000	0.7740	0.7590
413	3.0000	1.1610	1.1385
414	3.0000	1.1610	1.1385
415	3.0000	1.1610	1.1385
416	3.0000	1.1610	1.1385
417	3.0000	1.1610	1.1385
418	3.0000	1.1610	1.1385
419	3.0000	1.1610	1.1385
420	3.0000	1.1610	1.1385
421	3.0000	1.1610	1.1385
422	1.0000	0.3870	0.3795
423	2.0000	0.7740	0.7590
424	3.0000	1.1610	1.1385
425	3.0000	1.1610	1.1385
426	2.0000	0.7740	0.7590
427	3.0000	1.1610	1.1385
428	2.0000	0.7740	0.7590
429	3.0000	1.1610	1.1385
430	3.0000	1.1610	1.1385
431	3.0000	1.1610	1.1385
432	2.0000	0.7740	0.7590
433	3.0000	1.1610	1.1385
434	1.0000	0.3870	0.3795
435	3.0000	1.1610	1.1385
436	3.0000	1.1610	1.1385
437	3.0000	1.1610	1.1385
438	3.0000	1.1610	1.1385
439	3.0000	1.1610	1.1385
440	2.0000	0.7740	0.7590
441	2.0000	0.7740	0.7590
442	3.0000	1.1610	1.1385
443	3.0000	1.1610	1.1385
444	3.0000	1.1610	1.1385
445	3.0000	1.1610	1.1385
446	3.0000	1.1610	1.1385
447	3.0000	1.1610	1.1385
448	2.0000	0.7740	0.7590
449	3.0000	1.1610	1.1385
450	3.0000	1.1610	1.1385
451	2.0000	0.7740	0.7590
452	3.0000	1.1610	1.1385
453	3.0000	1.1610	1.1385
454	3.0000	1.1610	1.1385
455	0.0000	0.0000	0.0000
456	3.0000	1.1610	1.1385
457	3.0000	1.1610	1.1385
458	3.0000	1.1610	1.1385
459	1.0000	0.3870	0.3795
460	3.0000	1.1610	1.1385
461	2.0000	0.7740	0.7590
462	3.0000	1.1610	1.1385
463	2.0000	0.7740	0.7590
464	3.0000	1.1610	1.1385
465	2.0000	0.7740	0.7590
466	3.0000	1.1610	1.1385
467	2.0000	0.7740	0.7590
468	3.0000	1.1610	1.1385
469	3.0000	1.1610	1.1385
470	3.0000	1.1610	1.1385
471	3.0000	1.1610	1.1385
472	3.0000	1.1610	1.1385
473	2.0000	0.7740	0.7590
474	3.0000	1.1610	1.1385
475	2.0000	0.7740	0.7590
476	3.0000	1.1610	1.1385
477	3.0000	1.1610	1.1385
478	1.0000	0.3870	0.3795
479	3.0000	1.1610	1.1385
480	2.0000	0.7740	0.7590
481	3.0000	1.1610	1.1385
482	3.0000	1.1610	1.1385
483	3.0000	1.1610	1.1385
484	2.0000	0.7740	0.7590
485	3.0000	1.1610	1.1385
486	3.0000	1.1610	1.1385
487	1.0000	0.3870	0.3795
488	3.0000	1.1610	1.1385
489	3.0000	1.1610	1.1385
490	3.0000	1.1610	1.1385
491	3.0000	1.1610	1.1385
492	3.0000	1.1610	1.1385
493	2.0000	0.7740	0.7590
494	2.0000	0.7740	0.7590
495	3.0000	1.1610	1.1385
496	3.0000	1.1610	1.1385
497	3.0000	1.1610	1.1385
498	3.0000	1.1610	1.1385
499	3.0000	1.1610	1.1385
500	3.0000	1.1610	1.1385
501	3.0000	1.1610	1.1385
502	3.0000	1.1610	1.1385
503	3.0000	1.1610	1.1385
504	3.0000	1.1610	1.1385
505	3.0000	1.1610	1.1385
506	3.0000	1.1610	1.1385
507	2.0000	0.7740	0.7590
508	1.0000	0.3870	0.3795
509	3.0000	1.1610	1.1385
510	3.0000	1.1610	1.1385
511	3.0000	1.1610	1.1385
512	3.0000	1.1610	1.1385
513	3.0000	1.1610	1.1385
514	3.0000	1.1610	1.1385
515	1.0000	0.3870	0.3795
516	3.0000	1.1610	1.1385
517	3.0000	1.1610	1.1385
518	3.0000	1.1610	1.1385
519	3.0000	1.1610	1.1385
520	3.0000	1.1610	1.1385
521	3.0000	1.1610	1.1385
522	3.0000	1.1610	1.1385
523	3.0000	1.1610	1.1385
524	2.0000	0.7740	0.7590
525	3.0000	1.1610	1.1385
526	3.0000	1.1610	1.1385
527	2.0000	0.7740	0.7590
528	3.0000	1.1610	1.1385
529	2.0000	0.7740	0.7590
530	3.0000	1.1610	1.1385
531	2.0000	0.7740	0.7590
532	2.0000	0.7740	0.7590
533	3.0000	1.1610	1.1385
534	3.0000	1.1610	1.1385
535	3.0000	1.1610	1.1385
536	3.0000	1.1610	1.1385
537	3.0000	1.1610	1.1385
538	3.0000	1.1610	1.1385
539	2.0000	0.7740	0.7590
540	3.0000	1.1610	1.1385
541	3.0000	1.1610	1.1385
542	3.0000	1.1610	1.1385
543	3.0000	1.1610	1.1385
544	2.0000	0.7740	0.7590
545	3.0000	1.1610	1.1385
546	3.0000	1.1610	1.1385
547	3.0000	1.1610	1.1385
548	3.0000	1.1610	1.1385
549	2.0000	0.7740	0.7590
550	3.0000	1.1610	1.1385
551	2.0000	0.7740	0.7590
552	0.0000	0.0000	0.0000
553	3.0000	1.1610	1.1385
554	3.0000	1.1610	1.1385
555	2.0000	0.7740	0.7590
556	3.0000	1.1610	1.1385
557	3.0000	1.1610	1.1385
558	3.0000	1.1610	1.1385
559	3.0000	1.1610	1.1385
560	3.0000	1.1610	1.1385
561	2.0000	0.7740	0.7590
562	3.0000	1.1610	1.1385
563	3.0000	1.1610	1.1385
564	3.0000	1.1610	1.1385
565	2.0000	0.7740	0.7590
566	2.0000	0.7740	0.7590
567	3.0000	1.1610	1.1385
568	3.0000	1.1610	1.1385
569	3.0000	1.1610	1.1385
570	3.0000	1.1610	1.1385
571	3.0000	1.1610	1.1385
572	3.0000	1.1610	1.1385
573	3.0000	1.1610	1.1385
574	3.0000	1.1610	1.1385
575	3.0000	1.1610	1.1385
576	2.0000	0.7740	0.7590
577	3.0000	1.1610	1.1385
578	1.0000	0.3870	0.3795
579	3.0000	1.1610	1.1385
580	3.0000	1.1610	1.1385
581	3.0000	1.1610	1.1385
582	3.0000	1.1610	1.1385
583	3.0000	1.1610	1.1385
584	3.0000	1.1610	1.1385
585	2.0000	0.7740	0.7590
586	3.0000	1.1610	1.1385
587	1.0000	0.3870	0.3795
588	3.0000	1.1610	1.1385
589	3.0000	1.1610	1.1385
590	3.0000	1.1610	1.1385
591	3.0000	1.1610	1.1385
592	3.0000	1.1610	1.1385
593	2.0000	0.7740	0.7590
594	3.0000	1.1610	1.1385
595	2.0000	0.7740	0.7590
596	3.0000	1.1610	1.1385
597	2.0000	0.7740	0.7590
598	3.0000	1.1610	1.1385
599	3.0000	1.1610	1.1385
600	3.0000	1.1610	1.1385
601	2.0000	0.7740	0.7590
602	3.0000	1.1610	1.1385
603	3.0000	1.1610	1.1385
604	2.0000	0.7740	0.7590
605	2.0000	0.7740	0.7590
606	3.0000	1.1610	1.1385
607	2.0000	0.7740	0.7590
608	3.0000	1.1610	1.1385
609	1.0000	0.3870	0.3795
610	2.0000	0.7740	0.7590
611	2.0000	0.7740	0.7590
612	3.0000	1.1610	1.1385
613	3.0000	1.1610	1.1385
614	2.0000	0.7740	0.7590
615	2.0000	0.7740	0.7590
616	3.0000	1.1610	1.1385
617	3.0000	1.1610	1.1385
618	3.0000	1.1610	1.1385
619	3.0000	1.1610	1.1385
620	3.0000	1.1610	1.1385
621	3.0000	1.1610	1.1385
622	2.0000	0.7740	0.7590
623	3.0000	1.1610	1.1385
624	2.0000	0.7740	0.7590
625	2.0000	0.7740	0.7590
626	2.0000	0.7740	0.7590
627	3.0000	1.1610	1.1385
628	3.0000	1.1610	1.1385
629	2.0000	0.7740	0.7590
630	3.0000	1.1610	1.1385
631	3.0000	1.1610	1.1385
632	3.0000	1.1610	1.1385
633	3.0000	1.1610	1.1385
634	3.0000	1.1610	1.1385
635	2.0000	0.7740	0.7590
636	2.0000	0.7740	0.7590
637	3.0000	1.1610	1.1385
638	2.0000	0.7740	0.7590
639	3.0000	1.1610	1.1385
640	3.0000	1.1610	1.1385
641	3.0000	1.1610	1.1385
642	2.0000	0.7740	0.7590
643	2.0000	0.7740	0.7590
644	3.0000	1.1610	1.1385
645	2.0000	0.7740	0.7590
646	3.0000	1.1610	1.1385
647	3.0000	1.1610	1.1385
648	3.0000	1.1610	1.1385
649	2.0000	0.7740	0.7590
650	3.0000	1.1610	1.1385
651	3.0000	1.1610	1.1385
652	3.0000	1.1610	1.1385
653	3.0000	1.1610	1.1385
654	1.0000	0.3870	0.3795
655	3.0000	1.1610	1.1385
656	2.0000	0.7740	0.7590
657	3.0000	1.1610	1.1385
658	3.0000	1.1610	1.1385
659	3.0000	1.1610	1.1385
660	3.0000	1.1610	1.1385
661	3.0000	1.1610	1.1385
662	3.0000	1.1610	1.1385
663	3.0000	1.1610	1.1385
664	1.0000	0.3870	0.3795
665	3.0000	1.1610	1.1385
666	2.0000	0.7740	0.7590
667	3.0000	1.1610	1.1385
668	3.0000	1.1610	1.1385
669	3.0000	1.1610	1.1385
670	3.0000	1.1610	1.1385
671	3.0000	1.1610	1.1385
672	3.0000	1.1610	1.1385
673	3.0000	1.1610	1.1385
674	3.0000	1.1610	1.1385
675	2.0000	0.7740	0.7590
676	3.0000	1.1610	1.1385
677	3.0000	1.1610	1.1385
678	3.0000	1.1610	1.1385
679	3.0000	1.1610	1.1385
680	2.0000	0.7740	0.7590
681	3.0000	1.1610	1.1385
682	3.0000	1.1610	1.1385
683	3.0000	1.1610	1.1385
684	3.0000	1.1610	1.1385
685	3.0000	1.1610	1.1385
686	1.0000	0.3870	0.3795
687	1.0000	0.3870	0.3795
688	2.0000	0.7740	0.7590
689	3.0000	1.1610	1.1385
690	3.0000	1.1610	1.1385
691	3.0000	1.1610	1.1385
692	3.0000	1.1610	1.1385
693	3.0000	1.1610	1.1385
694	3.0000	1.1610	1.1385
695	1.0000	0.3870	0.3795
696	3.0000	1.1610	1.1385
697	3.0000	1.1610	1.1385
698	3.0000	1.1610	1.1385
699	2.0000	0.7740	0.7590
700	1.0000	0.3870	0.3795
701	3.0000	1.1610	1.1385
702	3.0000	1.1610	1.1385
703	3.0000	1.1610	1.1385
704	2.0000	0.7740	0.7590
705	3.0000	1.1610	1.1385
706	2.0000	0.7740	0.7590
707	3.0000	1.1610	1.1385
708	3.0000	1.1610	1.1385
709	2.0000	0.7740	0.7590
710	3.0000	1.1610	1.1385
711	1.0000	0.3870	0.3795
712	3.0000	1.1610	1.1385
713	2.0000	0.7740	0.7590
714	3.0000	1.1610	1.1385
715	3.0000	1.1610	1.1385
716	3.0000	1.1610	1.1385
717	1.0000	0.3870	0.3795
718	3.0000	1.1610	1.1385
719	3.0000	1.1610	1.1385
720	3.0000	1.1610	1.1385
721	3.0000	1.1610	1.1385
722	2.0000	0.7740	0.7590
723	3.0000	1.1610	1.1385
724	3.0000	1.1610	1.1385
725	2.0000	0.7740	0.7590
726	3.0000	1.1610	1.1385
727	3.0000	1.1610	1.1385
728	2.0000	0.7740	0.7590
729	2.0000	0.7740	0.7590
730	3.0000	1.1610	1.1385
731	3.0000	1.1610	1.1385
732	3.0000	1.1610	1.1385
733	3.0000	1.1610	1.1385
734	3.0000	1.1610	1.1385
735	3.0000	1.1610	1.1385
736	3.0000	1.1610	1.1385
737	3.0000	1.1610	1.1385
738	3.0000	1.1610	1.1385
739	1.0000	0.3870	0.3795
740	3.0000	1.1610	1.1385
741	3.0000	1.1610	1.1385
742	3.0000	1.1610	1.1385
743	3.0000	1.1610	1.1385
744	3.0000	1.1610	1.1385
745	3.0000	1.1610	1.1385
746	3.0000	1.1610	1.1385
747	3.0000	1.1610	1.1385
748	3.0000	1.1610	1.1385
749	3.0000	1.1610	1.1385
750	3.0000	1.1610	1.1385
751	3.0000	1.1610	1.1385
752	2.0000	0.7740	0.7590
753	3.0000	1.1610	1.1385
754	3.0000	1.1610	1.1385
755	3.0000	1.1610	1.1385
756	2.0000	0.7740	0.7590
757	2.0000	0.7740	0.7590
758	2.0000	0.7740	0.7590
759	2.0000	0.7740	0.7590
760	3.0000	1.1610	1.1385
761	3.0000	1.1610	1.1385
762	2.0000	0.7740	0.7590
763	2.0000	0.7740	0.7590
764	2.0000	0.7740	0.7590
765	3.0000	1.1610	1.1385
766	3.0000	1.1610	1.1385
767	3.0000	1.1610	1.1385
768	3.0000	1.1610	1.1385
769	3.0000	1.1610	1.1385
770	2.0000	0.7740	0.7590
771	3.0000	1.1610	1.1385
772	2.0000	0.7740	0.7590
773	2.0000	0.7740	0.7590
774	2.0000	0.7740	0.7590
775	2.0000	0.7740	0.7590
776	3.0000	1.1610	1.1385
777	3.0000	1.1610	1.1385
778	2.0000	0.7740	0.7590
779	3.0000	1.1610	1.1385
780	3.0000	1.1610	1.1385
781	3.0000	1.1610	1.1385
782	3.0000	1.1610	1.1385
783	3.0000	1.1610	1.1385
784	3.0000	1.1610	1.1385
785	3.0000	1.1610	1.1385
786	1.0000	0.3870	0.3795
787	3.0000	1.1610	1.1385
788	3.0000	1.1610	1.1385
789	3.0000	1.1610	1.1385
790	2.0000	0.7740	0.7590
791	2.0000	0.7740	0.7590
792	3.0000	1.1610	1.1385
793	3.0000	1.1610	1.1385
794	3.0000	1.1610	1.1385
795	3.0000	1.1610	1.1385
796	3.0000	1.1610	1.1385
797	2.0000	0.7740	0.7590
798	3.0000	1.1610	1.1385
799	3.0000	1.1610	1.1385
800	2.0000	0.7740	0.7590
801	3.0000	1.1610	1.1385
802	3.0000	1.1610	1.1385
803	1.0000	0.3870	0.3795
804	2.0000	0.7740	0.7590
805	3.0000	1.1610	1.1385
806	3.0000	1.1610	1.1385
807	3.0000	1.1610	1.1385
808	3.0000	1.1610	1.1385
809	3.0000	1.1610	1.1385
810	3.0000	1.1610	1.1385
811	3.0000	1.1610	1.1385
812	3.0000	1.1610	1.1385
813	2.0000	0.7740	0.7590
814	3.0000	1.1610	1.1385
815	3.0000	1.1610	1.1385
816	3.0000	1.1610	1.1385
817	3.0000	1.1610	1.1385
818	3.0000	1.1610	1.1385
819	3.0000	1.1610	1.1385
