Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
82	4.0000	1.1093	1.0998
83	2.0000	0.5546	0.5499
84	4.0000	1.1093	1.0998
85	4.0000	1.1093	1.0998
86	4.0000	1.1093	1.0998
87	4.0000	1.1093	1.0998
88	4.0000	1.1093	1.0998
89	2.0000	0.5546	0.5499
90	3.0000	0.8319	0.8249
91	4.0000	1.1093	1.0998
92	4.0000	1.1093	1.0998
93	4.0000	1.1093	1.0998
94	4.0000	1.1093	1.0998
95	3.0000	0.8319	0.8249
96	4.0000	1.1093	1.0998
97	4.0000	1.1093	1.0998
98	3.0000	0.8319	0.8249
99	4.0000	1.1093	1.0998
100	3.0000	0.8319	0.8249
101	4.0000	1.1093	1.0998
102	4.0000	1.1093	1.0998
103	3.0000	0.8319	0.8249
104	4.0000	1.1093	1.0998
105	3.0000	0.8319	0.8249
106	4.0000	1.1093	1.0998
107	4.0000	1.1093	1.0998
108	4.0000	1.1093	1.0998
109	4.0000	1.1093	1.0998
110	4.0000	1.1093	1.0998
111	4.0000	1.1093	1.0998
112	4.0000	1.1093	1.0998
113	3.0000	0.8319	0.8249
114	3.0000	0.8319	0.8249
115	1.0000	0.2773	0.2750
116	4.0000	1.1093	1.0998
117	4.0000	1.1093	1.0998
118	4.0000	1.1093	1.0998
119	4.0000	1.1093	1.0998
120	2.0000	0.5546	0.5499
121	4.0000	1.1093	1.0998
122	4.0000	1.1093	1.0998
123	4.0000	1.1093	1.0998
124	4.0000	1.1093	1.0998
125	3.0000	0.8319	0.8249
126	4.0000	1.1093	1.0998
127	4.0000	1.1093	1.0998
128	2.0000	0.5546	0.5499
129	2.0000	0.5546	0.5499
130	4.0000	1.1093	1.0998
131	4.0000	1.1093	1.0998
132	4.0000	1.1093	1.0998
133	3.0000	0.8319	0.8249
134	2.0000	0.5546	0.5499
135	3.0000	0.8319	0.8249
136	3.0000	0.8319	0.8249
137	3.0000	0.8319	0.8249
138	3.0000	0.8319	0.8249
139	2.0000	0.5546	0.5499
140	4.0000	1.1093	1.0998
141	4.0000	1.1093	1.0998
142	4.0000	1.1093	1.0998
143	4.0000	1.1093	1.0998
144	4.0000	1.1093	1.0998
145	4.0000	1.1093	1.0998
146	4.0000	1.1093	1.0998
147	4.0000	1.1093	1.0998
148	3.0000	0.8319	0.8249
149	4.0000	1.1093	1.0998
150	4.0000	1.1093	1.0998
151	4.0000	1.1093	1.0998
152	4.0000	1.1093	1.0998
153	3.0000	0.8319	0.8249
154	4.0000	1.1093	1.0998
155	3.0000	0.8319	0.8249
156	4.0000	1.1093	1.0998
157	4.0000	1.1093	1.0998
158	3.0000	0.8319	0.8249
159	4.0000	1.1093	1.0998
160	3.0000	0.8319	0.8249
161	4.0000	1.1093	1.0998
162	4.0000	1.1093	1.0998
163	4.0000	1.1093	1.0998
164	4.0000	1.1093	1.0998
165	4.0000	1.1093	1.0998
166	4.0000	1.1093	1.0998
167	4.0000	1.1093	1.0998
168	3.0000	0.8319	0.8249
169	4.0000	1.1093	1.0998
170	4.0000	1.1093	1.0998
171	4.0000	1.1093	1.0998
172	4.0000	1.1093	1.0998
173	3.0000	0.8319	0.8249
174	4.0000	1.1093	1.0998
175	4.0000	1.1093	1.0998
176	4.0000	1.1093	1.0998
177	3.0000	0.8319	0.8249
178	4.0000	1.1093	1.0998
179	4.0000	1.1093	1.0998
180	4.0000	1.1093	1.0998
181	4.0000	1.1093	1.0998
182	4.0000	1.1093	1.0998
183	4.0000	1.1093	1.0998
184	4.0000	1.1093	1.0998
185	4.0000	1.1093	1.0998
186	4.0000	1.1093	1.0998
187	2.0000	0.5546	0.5499
188	2.0000	0.5546	0.5499
189	4.0000	1.1093	1.0998
190	4.0000	1.1093	1.0998
191	4.0000	1.1093	1.0998
192	3.0000	0.8319	0.8249
193	3.0000	0.8319	0.8249
194	4.0000	1.1093	1.0998
195	4.0000	1.1093	1.0998
196	4.0000	1.1093	1.0998
197	4.0000	1.1093	1.0998
198	4.0000	1.1093	1.0998
199	4.0000	1.1093	1.0998
200	4.0000	1.1093	1.0998
201	4.0000	1.1093	1.0998
202	4.0000	1.1093	1.0998
203	3.0000	0.8319	0.8249
204	3.0000	0.8319	0.8249
205	4.0000	1.1093	1.0998
206	4.0000	1.1093	1.0998
207	4.0000	1.1093	1.0998
208	4.0000	1.1093	1.0998
209	4.0000	1.1093	1.0998
210	4.0000	1.1093	1.0998
211	4.0000	1.1093	1.0998
212	4.0000	1.1093	1.0998
213	4.0000	1.1093	1.0998
214	4.0000	1.1093	1.0998
215	4.0000	1.1093	1.0998
216	4.0000	1.1093	1.0998
217	3.0000	0.8319	0.8249
218	4.0000	1.1093	1.0998
219	3.0000	0.8319	0.8249
220	4.0000	1.1093	1.0998
221	4.0000	1.1093	1.0998
222	4.0000	1.1093	1.0998
223	4.0000	1.1093	1.0998
224	3.0000	0.8319	0.8249
225	4.0000	1.1093	1.0998
226	2.0000	0.5546	0.5499
227	3.0000	0.8319	0.8249
228	4.0000	1.1093	1.0998
229	4.0000	1.1093	1.0998
230	2.0000	0.5546	0.5499
231	4.0000	1.1093	1.0998
232	4.0000	1.1093	1.0998
233	4.0000	1.1093	1.0998
234	4.0000	1.1093	1.0998
235	4.0000	1.1093	1.0998
236	4.0000	1.1093	1.0998
237	2.0000	0.5546	0.5499
238	4.0000	1.1093	1.0998
239	4.0000	1.1093	1.0998
240	4.0000	1.1093	1.0998
241	4.0000	1.1093	1.0998
242	4.0000	1.1093	1.0998
243	3.0000	0.8319	0.8249
244	2.0000	0.5546	0.5499
245	3.0000	0.8319	0.8249
246	4.0000	1.1093	1.0998
247	4.0000	1.1093	1.0998
248	4.0000	1.1093	1.0998
249	4.0000	1.1093	1.0998
250	4.0000	1.1093	1.0998
251	4.0000	1.1093	1.0998
252	3.0000	0.8319	0.8249
253	4.0000	1.1093	1.0998
254	4.0000	1.1093	1.0998
255	4.0000	1.1093	1.0998
256	4.0000	1.1093	1.0998
257	4.0000	1.1093	1.0998
258	4.0000	1.1093	1.0998
259	3.0000	0.8319	0.8249
260	4.0000	1.1093	1.0998
261	4.0000	1.1093	1.0998
262	4.0000	1.1093	1.0998
263	4.0000	1.1093	1.0998
264	4.0000	1.1093	1.0998
265	4.0000	1.1093	1.0998
266	4.0000	1.1093	1.0998
267	4.0000	1.1093	1.0998
268	4.0000	1.1093	1.0998
269	2.0000	0.5546	0.5499
270	4.0000	1.1093	1.0998
271	4.0000	1.1093	1.0998
272	3.0000	0.8319	0.8249
273	4.0000	1.1093	1.0998
274	4.0000	1.1093	1.0998
275	4.0000	1.1093	1.0998
276	3.0000	0.8319	0.8249
277	3.0000	0.8319	0.8249
278	4.0000	1.1093	1.0998
279	4.0000	1.1093	1.0998
280	4.0000	1.1093	1.0998
281	2.0000	0.5546	0.5499
282	4.0000	1.1093	1.0998
283	4.0000	1.1093	1.0998
284	4.0000	1.1093	1.0998
285	4.0000	1.1093	1.0998
286	2.0000	0.5546	0.5499
287	4.0000	1.1093	1.0998
288	4.0000	1.1093	1.0998
289	4.0000	1.1093	1.0998
290	4.0000	1.1093	1.0998
291	2.0000	0.5546	0.5499
292	3.0000	0.8319	0.8249
293	4.0000	1.1093	1.0998
294	4.0000	1.1093	1.0998
295	3.0000	0.8319	0.8249
296	4.0000	1.1093	1.0998
297	3.0000	0.8319	0.8249
298	4.0000	1.1093	1.0998
299	4.0000	1.1093	1.0998
300	4.0000	1.1093	1.0998
301	4.0000	1.1093	1.0998
302	4.0000	1.1093	1.0998
303	3.0000	0.8319	0.8249
304	4.0000	1.1093	1.0998
305	4.0000	1.1093	1.0998
306	3.0000	0.8319	0.8249
307	4.0000	1.1093	1.0998
308	4.0000	1.1093	1.0998
309	4.0000	1.1093	1.0998
310	4.0000	1.1093	1.0998
311	3.0000	0.8319	0.8249
312	2.0000	0.5546	0.5499
313	4.0000	1.1093	1.0998
314	4.0000	1.1093	1.0998
315	4.0000	1.1093	1.0998
316	4.0000	1.1093	1.0998
317	4.0000	1.1093	1.0998
318	4.0000	1.1093	1.0998
319	4.0000	1.1093	1.0998
320	3.0000	0.8319	0.8249
321	4.0000	1.1093	1.0998
322	4.0000	1.1093	1.0998
323	4.0000	1.1093	1.0998
324	3.0000	0.8319	0.8249
325	4.0000	1.1093	1.0998
326	3.0000	0.8319	0.8249
327	3.0000	0.8319	0.8249
328	4.0000	1.1093	1.0998
329	2.0000	0.5546	0.5499
330	4.0000	1.1093	1.0998
331	4.0000	1.1093	1.0998
332	4.0000	1.1093	1.0998
333	2.0000	0.5546	0.5499
334	4.0000	1.1093	1.0998
335	4.0000	1.1093	1.0998
336	4.0000	1.1093	1.0998
337	4.0000	1.1093	1.0998
338	4.0000	1.1093	1.0998
339	3.0000	0.8319	0.8249
340	4.0000	1.1093	1.0998
341	3.0000	0.8319	0.8249
342	4.0000	1.1093	1.0998
343	4.0000	1.1093	1.0998
344	3.0000	0.8319	0.8249
345	4.0000	1.1093	1.0998
346	4.0000	1.1093	1.0998
347	4.0000	1.1093	1.0998
348	4.0000	1.1093	1.0998
349	4.0000	1.1093	1.0998
350	4.0000	1.1093	1.0998
351	3.0000	0.8319	0.8249
352	1.0000	0.2773	0.2750
353	4.0000	1.1093	1.0998
354	4.0000	1.1093	1.0998
355	4.0000	1.1093	1.0998
356	3.0000	0.8319	0.8249
357	4.0000	1.1093	1.0998
358	3.0000	0.8319	0.8249
359	4.0000	1.1093	1.0998
360	4.0000	1.1093	1.0998
361	3.0000	0.8319	0.8249
362	3.0000	0.8319	0.8249
363	2.0000	0.5546	0.5499
364	4.0000	1.1093	1.0998
365	3.0000	0.8319	0.8249
366	4.0000	1.1093	1.0998
367	4.0000	1.1093	1.0998
368	4.0000	1.1093	1.0998
369	4.0000	1.1093	1.0998
370	4.0000	1.1093	1.0998
371	4.0000	1.1093	1.0998
372	4.0000	1.1093	1.0998
373	4.0000	1.1093	1.0998
374	4.0000	1.1093	1.0998
375	4.0000	1.1093	1.0998
376	4.0000	1.1093	1.0998
377	4.0000	1.1093	1.0998
378	3.0000	0.8319	0.8249
379	4.0000	1.1093	1.0998
380	4.0000	1.1093	1.0998
381	4.0000	1.1093	1.0998
382	3.0000	0.8319	0.8249
383	3.0000	0.8319	0.8249
384	3.0000	0.8319	0.8249
385	3.0000	0.8319	0.8249
386	3.0000	0.8319	0.8249
387	4.0000	1.1093	1.0998
388	4.0000	1.1093	1.0998
389	4.0000	1.1093	1.0998
390	4.0000	1.1093	1.0998
391	3.0000	0.8319	0.8249
392	4.0000	1.1093	1.0998
393	4.0000	1.1093	1.0998
394	4.0000	1.1093	1.0998
395	4.0000	1.1093	1.0998
396	4.0000	1.1093	1.0998
397	3.0000	0.8319	0.8249
398	3.0000	0.8319	0.8249
399	4.0000	1.1093	1.0998
400	4.0000	1.1093	1.0998
401	4.0000	1.1093	1.0998
402	4.0000	1.1093	1.0998
403	3.0000	0.8319	0.8249
404	2.0000	0.5546	0.5499
405	4.0000	1.1093	1.0998
406	4.0000	1.1093	1.0998
407	4.0000	1.1093	1.0998
408	4.0000	1.1093	1.0998
409	3.0000	0.8319	0.8249
410	4.0000	1.1093	1.0998
411	4.0000	1.1093	1.0998
412	4.0000	1.1093	1.0998
413	4.0000	1.1093	1.0998
414	4.0000	1.1093	1.0998
415	4.0000	1.1093	1.0998
416	4.0000	1.1093	1.0998
417	4.0000	1.1093	1.0998
418	4.0000	1.1093	1.0998
419	4.0000	1.1093	1.0998
420	4.0000	1.1093	1.0998
421	4.0000	1.1093	1.0998
422	4.0000	1.1093	1.0998
423	3.0000	0.8319	0.8249
424	4.0000	1.1093	1.0998
425	4.0000	1.1093	1.0998
426	3.0000	0.8319	0.8249
427	4.0000	1.1093	1.0998
428	4.0000	1.1093	1.0998
429	2.0000	0.5546	0.5499
430	4.0000	1.1093	1.0998
431	3.0000	0.8319	0.8249
432	4.0000	1.1093	1.0998
433	4.0000	1.1093	1.0998
434	4.0000	1.1093	1.0998
435	2.0000	0.5546	0.5499
436	3.0000	0.8319	0.8249
437	4.0000	1.1093	1.0998
438	4.0000	1.1093	1.0998
439	4.0000	1.1093	1.0998
440	4.0000	1.1093	1.0998
441	3.0000	0.8319	0.8249
442	4.0000	1.1093	1.0998
443	4.0000	1.1093	1.0998
444	4.0000	1.1093	1.0998
445	4.0000	1.1093	1.0998
446	4.0000	1.1093	1.0998
447	4.0000	1.1093	1.0998
448	4.0000	1.1093	1.0998
449	3.0000	0.8319	0.8249
450	4.0000	1.1093	1.0998
451	3.0000	0.8319	0.8249
452	4.0000	1.1093	1.0998
453	3.0000	0.8319	0.8249
454	4.0000	1.1093	1.0998
455	4.0000	1.1093	1.0998
456	3.0000	0.8319	0.8249
457	4.0000	1.1093	1.0998
458	4.0000	1.1093	1.0998
459	4.0000	1.1093	1.0998
460	4.0000	1.1093	1.0998
461	4.0000	1.1093	1.0998
462	4.0000	1.1093	1.0998
463	4.0000	1.1093	1.0998
464	4.0000	1.1093	1.0998
465	3.0000	0.8319	0.8249
466	3.0000	0.8319	0.8249
467	4.0000	1.1093	1.0998
468	4.0000	1.1093	1.0998
469	4.0000	1.1093	1.0998
470	4.0000	1.1093	1.0998
471	4.0000	1.1093	1.0998
472	4.0000	1.1093	1.0998
473	4.0000	1.1093	1.0998
474	4.0000	1.1093	1.0998
475	3.0000	0.8319	0.8249
476	4.0000	1.1093	1.0998
477	4.0000	1.1093	1.0998
478	4.0000	1.1093	1.0998
479	4.0000	1.1093	1.0998
480	3.0000	0.8319	0.8249
481	4.0000	1.1093	1.0998
482	4.0000	1.1093	1.0998
483	3.0000	0.8319	0.8249
484	3.0000	0.8319	0.8249
485	4.0000	1.1093	1.0998
486	3.0000	0.8319	0.8249
487	3.0000	0.8319	0.8249
488	4.0000	1.1093	1.0998
489	4.0000	1.1093	1.0998
490	4.0000	1.1093	1.0998
491	4.0000	1.1093	1.0998
492	4.0000	1.1093	1.0998
493	4.0000	1.1093	1.0998
494	4.0000	1.1093	1.0998
495	3.0000	0.8319	0.8249
496	4.0000	1.1093	1.0998
497	4.0000	1.1093	1.0998
498	4.0000	1.1093	1.0998
499	4.0000	1.1093	1.0998
500	4.0000	1.1093	1.0998
501	4.0000	1.1093	1.0998
502	3.0000	0.8319	0.8249
503	4.0000	1.1093	1.0998
504	4.0000	1.1093	1.0998
505	4.0000	1.1093	1.0998
506	4.0000	1.1093	1.0998
507	2.0000	0.5546	0.5499
508	4.0000	1.1093	1.0998
509	2.0000	0.5546	0.5499
510	4.0000	1.1093	1.0998
511	4.0000	1.1093	1.0998
512	4.0000	1.1093	1.0998
513	4.0000	1.1093	1.0998
514	4.0000	1.1093	1.0998
515	2.0000	0.5546	0.5499
516	3.0000	0.8319	0.8249
517	3.0000	0.8319	0.8249
518	4.0000	1.1093	1.0998
519	4.0000	1.1093	1.0998
520	4.0000	1.1093	1.0998
521	4.0000	1.1093	1.0998
522	4.0000	1.1093	1.0998
523	4.0000	1.1093	1.0998
524	4.0000	1.1093	1.0998
525	3.0000	0.8319	0.8249
526	4.0000	1.1093	1.0998
527	4.0000	1.1093	1.0998
528	4.0000	1.1093	1.0998
529	4.0000	1.1093	1.0998
530	4.0000	1.1093	1.0998
531	4.0000	1.1093	1.0998
532	4.0000	1.1093	1.0998
533	4.0000	1.1093	1.0998
534	4.0000	1.1093	1.0998
535	4.0000	1.1093	1.0998
536	4.0000	1.1093	1.0998
537	4.0000	1.1093	1.0998
538	4.0000	1.1093	1.0998
539	4.0000	1.1093	1.0998
540	4.0000	1.1093	1.0998
541	3.0000	0.8319	0.8249
542	4.0000	1.1093	1.0998
543	4.0000	1.1093	1.0998
544	4.0000	1.1093	1.0998
545	4.0000	1.1093	1.0998
546	2.0000	0.5546	0.5499
547	4.0000	1.1093	1.0998
548	4.0000	1.1093	1.0998
549	4.0000	1.1093	1.0998
550	4.0000	1.1093	1.0998
551	4.0000	1.1093	1.0998
552	4.0000	1.1093	1.0998
553	4.0000	1.1093	1.0998
554	4.0000	1.1093	1.0998
555	4.0000	1.1093	1.0998
556	4.0000	1.1093	1.0998
557	4.0000	1.1093	1.0998
558	4.0000	1.1093	1.0998
559	3.0000	0.8319	0.8249
560	4.0000	1.1093	1.0998
561	4.0000	1.1093	1.0998
562	4.0000	1.1093	1.0998
563	4.0000	1.1093	1.0998
564	3.0000	0.8319	0.8249
565	4.0000	1.1093	1.0998
566	4.0000	1.1093	1.0998
567	3.0000	0.8319	0.8249
568	4.0000	1.1093	1.0998
569	4.0000	1.1093	1.0998
570	2.0000	0.5546	0.5499
571	4.0000	1.1093	1.0998
572	4.0000	1.1093	1.0998
573	4.0000	1.1093	1.0998
574	4.0000	1.1093	1.0998
575	4.0000	1.1093	1.0998
576	4.0000	1.1093	1.0998
577	4.0000	1.1093	1.0998
578	4.0000	1.1093	1.0998
579	3.0000	0.8319	0.8249
580	4.0000	1.1093	1.0998
581	3.0000	0.8319	0.8249
582	4.0000	1.1093	1.0998
583	4.0000	1.1093	1.0998
584	4.0000	1.1093	1.0998
585	4.0000	1.1093	1.0998
586	3.0000	0.8319	0.8249
587	4.0000	1.1093	1.0998
588	1.0000	0.2773	0.2750
589	4.0000	1.1093	1.0998
590	4.0000	1.1093	1.0998
591	4.0000	1.1093	1.0998
592	4.0000	1.1093	1.0998
593	4.0000	1.1093	1.0998
594	1.0000	0.2773	0.2750
595	4.0000	1.1093	1.0998
596	4.0000	1.1093	1.0998
597	4.0000	1.1093	1.0998
598	4.0000	1.1093	1.0998
599	4.0000	1.1093	1.0998
600	4.0000	1.1093	1.0998
601	3.0000	0.8319	0.8249
602	4.0000	1.1093	1.0998
603	3.0000	0.8319	0.8249
604	4.0000	1.1093	1.0998
605	4.0000	1.1093	1.0998
606	4.0000	1.1093	1.0998
607	4.0000	1.1093	1.0998
608	3.0000	0.8319	0.8249
609	4.0000	1.1093	1.0998
610	4.0000	1.1093	1.0998
611	4.0000	1.1093	1.0998
612	4.0000	1.1093	1.0998
613	4.0000	1.1093	1.0998
614	4.0000	1.1093	1.0998
615	3.0000	0.8319	0.8249
616	3.0000	0.8319	0.8249
617	3.0000	0.8319	0.8249
618	3.0000	0.8319	0.8249
619	4.0000	1.1093	1.0998
620	4.0000	1.1093	1.0998
621	1.0000	0.2773	0.2750
622	4.0000	1.1093	1.0998
623	4.0000	1.1093	1.0998
624	4.0000	1.1093	1.0998
625	3.0000	0.8319	0.8249
626	4.0000	1.1093	1.0998
627	4.0000	1.1093	1.0998
628	4.0000	1.1093	1.0998
629	4.0000	1.1093	1.0998
630	4.0000	1.1093	1.0998
631	4.0000	1.1093	1.0998
632	4.0000	1.1093	1.0998
633	4.0000	1.1093	1.0998
634	4.0000	1.1093	1.0998
635	4.0000	1.1093	1.0998
636	4.0000	1.1093	1.0998
637	3.0000	0.8319	0.8249
638	3.0000	0.8319	0.8249
639	4.0000	1.1093	1.0998
640	4.0000	1.1093	1.0998
641	3.0000	0.8319	0.8249
642	4.0000	1.1093	1.0998
643	3.0000	0.8319	0.8249
644	4.0000	1.1093	1.0998
645	4.0000	1.1093	1.0998
646	4.0000	1.1093	1.0998
647	4.0000	1.1093	1.0998
648	4.0000	1.1093	1.0998
649	3.0000	0.8319	0.8249
650	4.0000	1.1093	1.0998
651	2.0000	0.5546	0.5499
652	3.0000	0.8319	0.8249
653	4.0000	1.1093	1.0998
654	3.0000	0.8319	0.8249
655	4.0000	1.1093	1.0998
656	4.0000	1.1093	1.0998
657	4.0000	1.1093	1.0998
658	3.0000	0.8319	0.8249
659	4.0000	1.1093	1.0998
660	4.0000	1.1093	1.0998
661	3.0000	0.8319	0.8249
662	4.0000	1.1093	1.0998
663	4.0000	1.1093	1.0998
664	4.0000	1.1093	1.0998
665	4.0000	1.1093	1.0998
666	4.0000	1.1093	1.0998
667	3.0000	0.8319	0.8249
668	4.0000	1.1093	1.0998
669	3.0000	0.8319	0.8249
670	4.0000	1.1093	1.0998
671	4.0000	1.1093	1.0998
672	4.0000	1.1093	1.0998
673	3.0000	0.8319	0.8249
674	3.0000	0.8319	0.8249
675	4.0000	1.1093	1.0998
676	4.0000	1.1093	1.0998
677	3.0000	0.8319	0.8249
678	4.0000	1.1093	1.0998
679	3.0000	0.8319	0.8249
680	4.0000	1.1093	1.0998
681	4.0000	1.1093	1.0998
682	4.0000	1.1093	1.0998
683	4.0000	1.1093	1.0998
684	4.0000	1.1093	1.0998
685	4.0000	1.1093	1.0998
686	4.0000	1.1093	1.0998
687	4.0000	1.1093	1.0998
688	3.0000	0.8319	0.8249
689	4.0000	1.1093	1.0998
690	4.0000	1.1093	1.0998
691	4.0000	1.1093	1.0998
692	3.0000	0.8319	0.8249
693	4.0000	1.1093	1.0998
694	4.0000	1.1093	1.0998
695	4.0000	1.1093	1.0998
696	2.0000	0.5546	0.5499
697	2.0000	0.5546	0.5499
698	4.0000	1.1093	1.0998
699	4.0000	1.1093	1.0998
700	4.0000	1.1093	1.0998
701	4.0000	1.1093	1.0998
702	4.0000	1.1093	1.0998
703	4.0000	1.1093	1.0998
704	4.0000	1.1093	1.0998
705	4.0000	1.1093	1.0998
706	4.0000	1.1093	1.0998
707	4.0000	1.1093	1.0998
708	4.0000	1.1093	1.0998
709	4.0000	1.1093	1.0998
710	4.0000	1.1093	1.0998
711	4.0000	1.1093	1.0998
712	2.0000	0.5546	0.5499
713	4.0000	1.1093	1.0998
714	3.0000	0.8319	0.8249
715	4.0000	1.1093	1.0998
716	4.0000	1.1093	1.0998
717	4.0000	1.1093	1.0998
718	4.0000	1.1093	1.0998
719	4.0000	1.1093	1.0998
720	3.0000	0.8319	0.8249
721	3.0000	0.8319	0.8249
722	4.0000	1.1093	1.0998
723	4.0000	1.1093	1.0998
724	4.0000	1.1093	1.0998
725	3.0000	0.8319	0.8249
726	4.0000	1.1093	1.0998
727	4.0000	1.1093	1.0998
728	4.0000	1.1093	1.0998
729	4.0000	1.1093	1.0998
730	4.0000	1.1093	1.0998
731	3.0000	0.8319	0.8249
732	4.0000	1.1093	1.0998
733	4.0000	1.1093	1.0998
734	3.0000	0.8319	0.8249
735	4.0000	1.1093	1.0998
736	4.0000	1.1093	1.0998
737	1.0000	0.2773	0.2750
738	4.0000	1.1093	1.0998
739	4.0000	1.1093	1.0998
740	4.0000	1.1093	1.0998
741	4.0000	1.1093	1.0998
742	4.0000	1.1093	1.0998
743	4.0000	1.1093	1.0998
744	4.0000	1.1093	1.0998
745	4.0000	1.1093	1.0998
746	4.0000	1.1093	1.0998
747	4.0000	1.1093	1.0998
748	4.0000	1.1093	1.0998
749	4.0000	1.1093	1.0998
750	4.0000	1.1093	1.0998
751	4.0000	1.1093	1.0998
752	3.0000	0.8319	0.8249
753	4.0000	1.1093	1.0998
754	4.0000	1.1093	1.0998
755	4.0000	1.1093	1.0998
756	4.0000	1.1093	1.0998
757	3.0000	0.8319	0.8249
758	4.0000	1.1093	1.0998
759	4.0000	1.1093	1.0998
760	3.0000	0.8319	0.8249
761	4.0000	1.1093	1.0998
762	4.0000	1.1093	1.0998
763	4.0000	1.1093	1.0998
764	3.0000	0.8319	0.8249
765	4.0000	1.1093	1.0998
766	4.0000	1.1093	1.0998
767	4.0000	1.1093	1.0998
768	4.0000	1.1093	1.0998
769	4.0000	1.1093	1.0998
770	4.0000	1.1093	1.0998
771	4.0000	1.1093	1.0998
772	4.0000	1.1093	1.0998
773	4.0000	1.1093	1.0998
774	4.0000	1.1093	1.0998
775	4.0000	1.1093	1.0998
776	4.0000	1.1093	1.0998
777	4.0000	1.1093	1.0998
778	4.0000	1.1093	1.0998
779	4.0000	1.1093	1.0998
780	4.0000	1.1093	1.0998
781	2.0000	0.5546	0.5499
782	4.0000	1.1093	1.0998
783	4.0000	1.1093	1.0998
784	4.0000	1.1093	1.0998
785	4.0000	1.1093	1.0998
786	4.0000	1.1093	1.0998
787	2.0000	0.5546	0.5499
788	3.0000	0.8319	0.8249
789	4.0000	1.1093	1.0998
790	4.0000	1.1093	1.0998
791	4.0000	1.1093	1.0998
792	4.0000	1.1093	1.0998
793	4.0000	1.1093	1.0998
794	3.0000	0.8319	0.8249
795	3.0000	0.8319	0.8249
796	4.0000	1.1093	1.0998
797	4.0000	1.1093	1.0998
798	4.0000	1.1093	1.0998
799	4.0000	1.1093	1.0998
800	3.0000	0.8319	0.8249
801	4.0000	1.1093	1.0998
802	4.0000	1.1093	1.0998
803	4.0000	1.1093	1.0998
804	3.0000	0.8319	0.8249
805	4.0000	1.1093	1.0998
806	4.0000	1.1093	1.0998
807	2.0000	0.5546	0.5499
808	3.0000	0.8319	0.8249
809	4.0000	1.1093	1.0998
810	4.0000	1.1093	1.0998
811	4.0000	1.1093	1.0998
812	4.0000	1.1093	1.0998
813	2.0000	0.5546	0.5499
814	4.0000	1.1093	1.0998
815	4.0000	1.1093	1.0998
816	4.0000	1.1093	1.0998
817	4.0000	1.1093	1.0998
818	4.0000	1.1093	1.0998
819	3.0000	0.8319	0.8249
