Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
60	10.0000	1.3569	1.3348
61	9.0000	1.2212	1.2013
62	4.0000	0.5427	0.5339
63	9.0000	1.2212	1.2013
64	8.0000	1.0855	1.0678
65	8.0000	1.0855	1.0678
66	6.0000	0.8141	0.8009
67	9.0000	1.2212	1.2013
68	9.0000	1.2212	1.2013
69	9.0000	1.2212	1.2013
70	5.0000	0.6784	0.6674
71	7.0000	0.9498	0.9343
72	9.0000	1.2212	1.2013
73	4.0000	0.5427	0.5339
74	6.0000	0.8141	0.8009
75	9.0000	1.2212	1.2013
76	7.0000	0.9498	0.9343
77	9.0000	1.2212	1.2013
78	7.0000	0.9498	0.9343
79	6.0000	0.8141	0.8009
80	8.0000	1.0855	1.0678
81	7.0000	0.9498	0.9343
82	7.0000	0.9498	0.9343
83	9.0000	1.2212	1.2013
84	8.0000	1.0855	1.0678
85	9.0000	1.2212	1.2013
86	6.0000	0.8141	0.8009
87	8.0000	1.0855	1.0678
88	5.0000	0.6784	0.6674
89	6.0000	0.8141	0.8009
90	8.0000	1.0855	1.0678
91	8.0000	1.0855	1.0678
92	8.0000	1.0855	1.0678
93	9.0000	1.2212	1.2013
94	9.0000	1.2212	1.2013
95	8.0000	1.0855	1.0678
96	9.0000	1.2212	1.2013
97	7.0000	0.9498	0.9343
98	6.0000	0.8141	0.8009
99	6.0000	0.8141	0.8009
100	7.0000	0.9498	0.9343
101	7.0000	0.9498	0.9343
102	9.0000	1.2212	1.2013
103	7.0000	0.9498	0.9343
104	7.0000	0.9498	0.9343
105	10.0000	1.3569	1.3348
106	9.0000	1.2212	1.2013
107	8.0000	1.0855	1.0678
108	6.0000	0.8141	0.8009
109	6.0000	0.8141	0.8009
110	8.0000	1.0855	1.0678
111	7.0000	0.9498	0.9343
112	6.0000	0.8141	0.8009
113	9.0000	1.2212	1.2013
114	8.0000	1.0855	1.0678
115	0.0000	0.0000	0.0000
116	6.0000	0.8141	0.8009
117	8.0000	1.0855	1.0678
118	6.0000	0.8141	0.8009
119	9.0000	1.2212	1.2013
120	8.0000	1.0855	1.0678
121	8.0000	1.0855	1.0678
122	4.0000	0.5427	0.5339
123	7.0000	0.9498	0.9343
124	8.0000	1.0855	1.0678
125	6.0000	0.8141	0.8009
126	9.0000	1.2212	1.2013
127	7.0000	0.9498	0.9343
128	10.0000	1.3569	1.3348
129	6.0000	0.8141	0.8009
130	8.0000	1.0855	1.0678
131	8.0000	1.0855	1.0678
132	5.0000	0.6784	0.6674
133	6.0000	0.8141	0.8009
134	8.0000	1.0855	1.0678
135	10.0000	1.3569	1.3348
136	9.0000	1.2212	1.2013
137	9.0000	1.2212	1.2013
138	6.0000	0.8141	0.8009
139	8.0000	1.0855	1.0678
140	7.0000	0.9498	0.9343
141	7.0000	0.9498	0.9343
142	9.0000	1.2212	1.2013
143	8.0000	1.0855	1.0678
144	9.0000	1.2212	1.2013
145	10.0000	1.3569	1.3348
146	6.0000	0.8141	0.8009
147	8.0000	1.0855	1.0678
148	9.0000	1.2212	1.2013
149	8.0000	1.0855	1.0678
150	6.0000	0.8141	0.8009
151	9.0000	1.2212	1.2013
152	8.0000	1.0855	1.0678
153	7.0000	0.9498	0.9343
154	9.0000	1.2212	1.2013
155	9.0000	1.2212	1.2013
156	7.0000	0.9498	0.9343
157	9.0000	1.2212	1.2013
158	6.0000	0.8141	0.8009
159	9.0000	1.2212	1.2013
160	8.0000	1.0855	1.0678
161	9.0000	1.2212	1.2013
162	7.0000	0.9498	0.9343
163	7.0000	0.9498	0.9343
164	9.0000	1.2212	1.2013
165	9.0000	1.2212	1.2013
166	9.0000	1.2212	1.2013
167	5.0000	0.6784	0.6674
168	9.0000	1.2212	1.2013
169	5.0000	0.6784	0.6674
170	7.0000	0.9498	0.9343
171	7.0000	0.9498	0.9343
172	6.0000	0.8141	0.8009
173	9.0000	1.2212	1.2013
174	9.0000	1.2212	1.2013
175	2.0000	0.2714	0.2670
176	9.0000	1.2212	1.2013
177	9.0000	1.2212	1.2013
178	7.0000	0.9498	0.9343
179	6.0000	0.8141	0.8009
180	10.0000	1.3569	1.3348
181	6.0000	0.8141	0.8009
182	9.0000	1.2212	1.2013
183	6.0000	0.8141	0.8009
184	7.0000	0.9498	0.9343
185	7.0000	0.9498	0.9343
186	10.0000	1.3569	1.3348
187	8.0000	1.0855	1.0678
188	7.0000	0.9498	0.9343
189	9.0000	1.2212	1.2013
190	9.0000	1.2212	1.2013
191	10.0000	1.3569	1.3348
192	9.0000	1.2212	1.2013
193	9.0000	1.2212	1.2013
194	8.0000	1.0855	1.0678
195	9.0000	1.2212	1.2013
196	8.0000	1.0855	1.0678
197	7.0000	0.9498	0.9343
198	8.0000	1.0855	1.0678
199	10.0000	1.3569	1.3348
200	10.0000	1.3569	1.3348
201	7.0000	0.9498	0.9343
202	10.0000	1.3569	1.3348
203	8.0000	1.0855	1.0678
204	7.0000	0.9498	0.9343
205	8.0000	1.0855	1.0678
206	5.0000	0.6784	0.6674
207	9.0000	1.2212	1.2013
208	8.0000	1.0855	1.0678
209	8.0000	1.0855	1.0678
210	9.0000	1.2212	1.2013
211	7.0000	0.9498	0.9343
212	8.0000	1.0855	1.0678
213	6.0000	0.8141	0.8009
214	6.0000	0.8141	0.8009
215	6.0000	0.8141	0.8009
216	4.0000	0.5427	0.5339
217	9.0000	1.2212	1.2013
218	8.0000	1.0855	1.0678
219	6.0000	0.8141	0.8009
220	10.0000	1.3569	1.3348
221	9.0000	1.2212	1.2013
222	6.0000	0.8141	0.8009
223	7.0000	0.9498	0.9343
224	6.0000	0.8141	0.8009
225	5.0000	0.6784	0.6674
226	9.0000	1.2212	1.2013
227	3.0000	0.4071	0.4004
228	9.0000	1.2212	1.2013
229	8.0000	1.0855	1.0678
230	9.0000	1.2212	1.2013
231	9.0000	1.2212	1.2013
232	9.0000	1.2212	1.2013
233	6.0000	0.8141	0.8009
234	6.0000	0.8141	0.8009
235	7.0000	0.9498	0.9343
236	7.0000	0.9498	0.9343
237	9.0000	1.2212	1.2013
238	9.0000	1.2212	1.2013
239	6.0000	0.8141	0.8009
240	8.0000	1.0855	1.0678
241	5.0000	0.6784	0.6674
242	9.0000	1.2212	1.2013
243	7.0000	0.9498	0.9343
244	9.0000	1.2212	1.2013
245	6.0000	0.8141	0.8009
246	6.0000	0.8141	0.8009
247	9.0000	1.2212	1.2013
248	9.0000	1.2212	1.2013
249	9.0000	1.2212	1.2013
250	9.0000	1.2212	1.2013
251	8.0000	1.0855	1.0678
252	6.0000	0.8141	0.8009
253	6.0000	0.8141	0.8009
254	9.0000	1.2212	1.2013
255	9.0000	1.2212	1.2013
256	8.0000	1.0855	1.0678
257	9.0000	1.2212	1.2013
258	8.0000	1.0855	1.0678
259	6.0000	0.8141	0.8009
260	5.0000	0.6784	0.6674
261	9.0000	1.2212	1.2013
262	9.0000	1.2212	1.2013
263	8.0000	1.0855	1.0678
264	8.0000	1.0855	1.0678
265	6.0000	0.8141	0.8009
266	9.0000	1.2212	1.2013
267	10.0000	1.3569	1.3348
268	5.0000	0.6784	0.6674
269	8.0000	1.0855	1.0678
270	7.0000	0.9498	0.9343
271	8.0000	1.0855	1.0678
272	9.0000	1.2212	1.2013
273	7.0000	0.9498	0.9343
274	7.0000	0.9498	0.9343
275	7.0000	0.9498	0.9343
276	9.0000	1.2212	1.2013
277	6.0000	0.8141	0.8009
278	10.0000	1.3569	1.3348
279	7.0000	0.9498	0.9343
280	9.0000	1.2212	1.2013
281	6.0000	0.8141	0.8009
282	9.0000	1.2212	1.2013
283	7.0000	0.9498	0.9343
284	9.0000	1.2212	1.2013
285	8.0000	1.0855	1.0678
286	7.0000	0.9498	0.9343
287	9.0000	1.2212	1.2013
288	7.0000	0.9498	0.9343
289	7.0000	0.9498	0.9343
290	6.0000	0.8141	0.8009
291	4.0000	0.5427	0.5339
292	9.0000	1.2212	1.2013
293	9.0000	1.2212	1.2013
294	9.0000	1.2212	1.2013
295	6.0000	0.8141	0.8009
296	4.0000	0.5427	0.5339
297	7.0000	0.9498	0.9343
298	5.0000	0.6784	0.6674
299	4.0000	0.5427	0.5339
300	9.0000	1.2212	1.2013
301	9.0000	1.2212	1.2013
302	8.0000	1.0855	1.0678
303	9.0000	1.2212	1.2013
304	9.0000	1.2212	1.2013
305	8.0000	1.0855	1.0678
306	8.0000	1.0855	1.0678
307	5.0000	0.6784	0.6674
308	7.0000	0.9498	0.9343
309	9.0000	1.2212	1.2013
310	10.0000	1.3569	1.3348
311	8.0000	1.0855	1.0678
312	8.0000	1.0855	1.0678
313	9.0000	1.2212	1.2013
314	6.0000	0.8141	0.8009
315	8.0000	1.0855	1.0678
316	9.0000	1.2212	1.2013
317	7.0000	0.9498	0.9343
318	8.0000	1.0855	1.0678
319	5.0000	0.6784	0.6674
320	9.0000	1.2212	1.2013
321	9.0000	1.2212	1.2013
322	6.0000	0.8141	0.8009
323	10.0000	1.3569	1.3348
324	5.0000	0.6784	0.6674
325	10.0000	1.3569	1.3348
326	9.0000	1.2212	1.2013
327	6.0000	0.8141	0.8009
328	8.0000	1.0855	1.0678
329	5.0000	0.6784	0.6674
330	7.0000	0.9498	0.9343
331	8.0000	1.0855	1.0678
332	5.0000	0.6784	0.6674
333	6.0000	0.8141	0.8009
334	6.0000	0.8141	0.8009
335	9.0000	1.2212	1.2013
336	8.0000	1.0855	1.0678
337	7.0000	0.9498	0.9343
338	6.0000	0.8141	0.8009
339	9.0000	1.2212	1.2013
340	8.0000	1.0855	1.0678
341	10.0000	1.3569	1.3348
342	9.0000	1.2212	1.2013
343	8.0000	1.0855	1.0678
344	10.0000	1.3569	1.3348
345	9.0000	1.2212	1.2013
346	9.0000	1.2212	1.2013
347	10.0000	1.3569	1.3348
348	10.0000	1.3569	1.3348
349	6.0000	0.8141	0.8009
350	7.0000	0.9498	0.9343
351	8.0000	1.0855	1.0678
352	9.0000	1.2212	1.2013
353	9.0000	1.2212	1.2013
354	8.0000	1.0855	1.0678
355	6.0000	0.8141	0.8009
356	7.0000	0.9498	0.9343
357	8.0000	1.0855	1.0678
358	8.0000	1.0855	1.0678
359	9.0000	1.2212	1.2013
360	9.0000	1.2212	1.2013
361	6.0000	0.8141	0.8009
362	6.0000	0.8141	0.8009
363	8.0000	1.0855	1.0678
364	10.0000	1.3569	1.3348
365	7.0000	0.9498	0.9343
366	3.0000	0.4071	0.4004
367	9.0000	1.2212	1.2013
368	9.0000	1.2212	1.2013
369	7.0000	0.9498	0.9343
370	8.0000	1.0855	1.0678
371	9.0000	1.2212	1.2013
372	9.0000	1.2212	1.2013
373	9.0000	1.2212	1.2013
374	3.0000	0.4071	0.4004
375	9.0000	1.2212	1.2013
376	8.0000	1.0855	1.0678
377	9.0000	1.2212	1.2013
378	7.0000	0.9498	0.9343
379	9.0000	1.2212	1.2013
380	7.0000	0.9498	0.9343
381	8.0000	1.0855	1.0678
382	9.0000	1.2212	1.2013
383	9.0000	1.2212	1.2013
384	8.0000	1.0855	1.0678
385	7.0000	0.9498	0.9343
386	5.0000	0.6784	0.6674
387	8.0000	1.0855	1.0678
388	9.0000	1.2212	1.2013
389	9.0000	1.2212	1.2013
390	6.0000	0.8141	0.8009
391	9.0000	1.2212	1.2013
392	8.0000	1.0855	1.0678
393	8.0000	1.0855	1.0678
394	9.0000	1.2212	1.2013
395	7.0000	0.9498	0.9343
396	9.0000	1.2212	1.2013
397	9.0000	1.2212	1.2013
398	7.0000	0.9498	0.9343
399	7.0000	0.9498	0.9343
400	8.0000	1.0855	1.0678
401	7.0000	0.9498	0.9343
402	7.0000	0.9498	0.9343
403	7.0000	0.9498	0.9343
404	10.0000	1.3569	1.3348
405	6.0000	0.8141	0.8009
406	9.0000	1.2212	1.2013
407	9.0000	1.2212	1.2013
408	6.0000	0.8141	0.8009
409	8.0000	1.0855	1.0678
410	8.0000	1.0855	1.0678
411	9.0000	1.2212	1.2013
412	7.0000	0.9498	0.9343
413	7.0000	0.9498	0.9343
414	6.0000	0.8141	0.8009
415	6.0000	0.8141	0.8009
416	8.0000	1.0855	1.0678
417	8.0000	1.0855	1.0678
418	6.0000	0.8141	0.8009
419	6.0000	0.8141	0.8009
420	7.0000	0.9498	0.9343
421	7.0000	0.9498	0.9343
422	10.0000	1.3569	1.3348
423	8.0000	1.0855	1.0678
424	9.0000	1.2212	1.2013
425	8.0000	1.0855	1.0678
426	8.0000	1.0855	1.0678
427	9.0000	1.2212	1.2013
428	10.0000	1.3569	1.3348
429	7.0000	0.9498	0.9343
430	4.0000	0.5427	0.5339
431	9.0000	1.2212	1.2013
432	9.0000	1.2212	1.2013
433	5.0000	0.6784	0.6674
434	7.0000	0.9498	0.9343
435	6.0000	0.8141	0.8009
436	10.0000	1.3569	1.3348
437	10.0000	1.3569	1.3348
438	9.0000	1.2212	1.2013
439	8.0000	1.0855	1.0678
440	8.0000	1.0855	1.0678
441	5.0000	0.6784	0.6674
442	8.0000	1.0855	1.0678
443	10.0000	1.3569	1.3348
444	7.0000	0.9498	0.9343
445	8.0000	1.0855	1.0678
446	9.0000	1.2212	1.2013
447	7.0000	0.9498	0.9343
448	10.0000	1.3569	1.3348
449	9.0000	1.2212	1.2013
450	4.0000	0.5427	0.5339
451	10.0000	1.3569	1.3348
452	6.0000	0.8141	0.8009
453	9.0000	1.2212	1.2013
454	10.0000	1.3569	1.3348
455	9.0000	1.2212	1.2013
456	9.0000	1.2212	1.2013
457	9.0000	1.2212	1.2013
458	10.0000	1.3569	1.3348
459	8.0000	1.0855	1.0678
460	9.0000	1.2212	1.2013
461	7.0000	0.9498	0.9343
462	7.0000	0.9498	0.9343
463	7.0000	0.9498	0.9343
464	8.0000	1.0855	1.0678
465	6.0000	0.8141	0.8009
466	8.0000	1.0855	1.0678
467	8.0000	1.0855	1.0678
468	9.0000	1.2212	1.2013
469	9.0000	1.2212	1.2013
470	8.0000	1.0855	1.0678
471	9.0000	1.2212	1.2013
472	9.0000	1.2212	1.2013
473	10.0000	1.3569	1.3348
474	7.0000	0.9498	0.9343
475	6.0000	0.8141	0.8009
476	9.0000	1.2212	1.2013
477	6.0000	0.8141	0.8009
478	9.0000	1.2212	1.2013
479	7.0000	0.9498	0.9343
480	8.0000	1.0855	1.0678
481	9.0000	1.2212	1.2013
482	9.0000	1.2212	1.2013
483	5.0000	0.6784	0.6674
484	9.0000	1.2212	1.2013
485	7.0000	0.9498	0.9343
486	6.0000	0.8141	0.8009
487	7.0000	0.9498	0.9343
488	9.0000	1.2212	1.2013
489	3.0000	0.4071	0.4004
490	8.0000	1.0855	1.0678
491	7.0000	0.9498	0.9343
492	9.0000	1.2212	1.2013
493	8.0000	1.0855	1.0678
494	6.0000	0.8141	0.8009
495	7.0000	0.9498	0.9343
496	6.0000	0.8141	0.8009
497	9.0000	1.2212	1.2013
498	8.0000	1.0855	1.0678
499	9.0000	1.2212	1.2013
500	8.0000	1.0855	1.0678
501	10.0000	1.3569	1.3348
502	5.0000	0.6784	0.6674
503	9.0000	1.2212	1.2013
504	8.0000	1.0855	1.0678
505	6.0000	0.8141	0.8009
506	6.0000	0.8141	0.8009
507	7.0000	0.9498	0.9343
508	6.0000	0.8141	0.8009
509	9.0000	1.2212	1.2013
510	9.0000	1.2212	1.2013
511	5.0000	0.6784	0.6674
512	8.0000	1.0855	1.0678
513	8.0000	1.0855	1.0678
514	7.0000	0.9498	0.9343
515	8.0000	1.0855	1.0678
516	6.0000	0.8141	0.8009
517	7.0000	0.9498	0.9343
518	9.0000	1.2212	1.2013
519	9.0000	1.2212	1.2013
520	9.0000	1.2212	1.2013
521	7.0000	0.9498	0.9343
522	9.0000	1.2212	1.2013
523	7.0000	0.9498	0.9343
524	8.0000	1.0855	1.0678
525	10.0000	1.3569	1.3348
526	9.0000	1.2212	1.2013
527	9.0000	1.2212	1.2013
528	8.0000	1.0855	1.0678
529	7.0000	0.9498	0.9343
530	10.0000	1.3569	1.3348
531	8.0000	1.0855	1.0678
532	8.0000	1.0855	1.0678
533	7.0000	0.9498	0.9343
534	7.0000	0.9498	0.9343
535	5.0000	0.6784	0.6674
536	9.0000	1.2212	1.2013
537	9.0000	1.2212	1.2013
538	7.0000	0.9498	0.9343
539	6.0000	0.8141	0.8009
540	5.0000	0.6784	0.6674
541	9.0000	1.2212	1.2013
542	9.0000	1.2212	1.2013
543	7.0000	0.9498	0.9343
544	7.0000	0.9498	0.9343
545	9.0000	1.2212	1.2013
546	6.0000	0.8141	0.8009
547	9.0000	1.2212	1.2013
548	5.0000	0.6784	0.6674
549	7.0000	0.9498	0.9343
550	8.0000	1.0855	1.0678
551	9.0000	1.2212	1.2013
552	10.0000	1.3569	1.3348
553	7.0000	0.9498	0.9343
554	9.0000	1.2212	1.2013
555	9.0000	1.2212	1.2013
556	9.0000	1.2212	1.2013
557	9.0000	1.2212	1.2013
558	9.0000	1.2212	1.2013
559	9.0000	1.2212	1.2013
560	8.0000	1.0855	1.0678
561	8.0000	1.0855	1.0678
562	10.0000	1.3569	1.3348
563	8.0000	1.0855	1.0678
564	8.0000	1.0855	1.0678
565	7.0000	0.9498	0.9343
566	8.0000	1.0855	1.0678
567	8.0000	1.0855	1.0678
568	7.0000	0.9498	0.9343
569	7.0000	0.9498	0.9343
570	9.0000	1.2212	1.2013
571	8.0000	1.0855	1.0678
572	6.0000	0.8141	0.8009
573	9.0000	1.2212	1.2013
574	9.0000	1.2212	1.2013
575	9.0000	1.2212	1.2013
576	7.0000	0.9498	0.9343
577	10.0000	1.3569	1.3348
578	6.0000	0.8141	0.8009
579	9.0000	1.2212	1.2013
580	7.0000	0.9498	0.9343
581	7.0000	0.9498	0.9343
582	6.0000	0.8141	0.8009
583	5.0000	0.6784	0.6674
584	9.0000	1.2212	1.2013
585	3.0000	0.4071	0.4004
586	9.0000	1.2212	1.2013
587	8.0000	1.0855	1.0678
588	4.0000	0.5427	0.5339
589	5.0000	0.6784	0.6674
590	7.0000	0.9498	0.9343
591	6.0000	0.8141	0.8009
592	7.0000	0.9498	0.9343
593	9.0000	1.2212	1.2013
594	9.0000	1.2212	1.2013
595	2.0000	0.2714	0.2670
596	4.0000	0.5427	0.5339
597	9.0000	1.2212	1.2013
598	4.0000	0.5427	0.5339
599	7.0000	0.9498	0.9343
600	7.0000	0.9498	0.9343
601	4.0000	0.5427	0.5339
602	6.0000	0.8141	0.8009
603	8.0000	1.0855	1.0678
604	9.0000	1.2212	1.2013
605	9.0000	1.2212	1.2013
606	5.0000	0.6784	0.6674
607	9.0000	1.2212	1.2013
608	7.0000	0.9498	0.9343
609	7.0000	0.9498	0.9343
610	9.0000	1.2212	1.2013
611	4.0000	0.5427	0.5339
612	8.0000	1.0855	1.0678
613	8.0000	1.0855	1.0678
614	7.0000	0.9498	0.9343
615	10.0000	1.3569	1.3348
616	7.0000	0.9498	0.9343
617	7.0000	0.9498	0.9343
618	10.0000	1.3569	1.3348
619	9.0000	1.2212	1.2013
620	8.0000	1.0855	1.0678
621	7.0000	0.9498	0.9343
622	8.0000	1.0855	1.0678
623	9.0000	1.2212	1.2013
624	9.0000	1.2212	1.2013
625	7.0000	0.9498	0.9343
626	9.0000	1.2212	1.2013
627	8.0000	1.0855	1.0678
628	7.0000	0.9498	0.9343
629	6.0000	0.8141	0.8009
630	9.0000	1.2212	1.2013
631	9.0000	1.2212	1.2013
632	8.0000	1.0855	1.0678
633	6.0000	0.8141	0.8009
634	5.0000	0.6784	0.6674
635	9.0000	1.2212	1.2013
636	8.0000	1.0855	1.0678
637	6.0000	0.8141	0.8009
638	8.0000	1.0855	1.0678
639	7.0000	0.9498	0.9343
640	9.0000	1.2212	1.2013
641	8.0000	1.0855	1.0678
642	9.0000	1.2212	1.2013
643	9.0000	1.2212	1.2013
644	7.0000	0.9498	0.9343
645	9.0000	1.2212	1.2013
646	9.0000	1.2212	1.2013
647	8.0000	1.0855	1.0678
648	9.0000	1.2212	1.2013
649	9.0000	1.2212	1.2013
650	6.0000	0.8141	0.8009
651	9.0000	1.2212	1.2013
652	5.0000	0.6784	0.6674
653	6.0000	0.8141	0.8009
654	7.0000	0.9498	0.9343
655	8.0000	1.0855	1.0678
656	7.0000	0.9498	0.9343
657	4.0000	0.5427	0.5339
658	6.0000	0.8141	0.8009
659	10.0000	1.3569	1.3348
660	7.0000	0.9498	0.9343
661	9.0000	1.2212	1.2013
662	7.0000	0.9498	0.9343
663	9.0000	1.2212	1.2013
664	9.0000	1.2212	1.2013
665	9.0000	1.2212	1.2013
666	7.0000	0.9498	0.9343
667	6.0000	0.8141	0.8009
668	7.0000	0.9498	0.9343
669	8.0000	1.0855	1.0678
670	9.0000	1.2212	1.2013
671	7.0000	0.9498	0.9343
672	6.0000	0.8141	0.8009
673	8.0000	1.0855	1.0678
674	9.0000	1.2212	1.2013
675	3.0000	0.4071	0.4004
676	6.0000	0.8141	0.8009
677	9.0000	1.2212	1.2013
678	6.0000	0.8141	0.8009
679	7.0000	0.9498	0.9343
680	8.0000	1.0855	1.0678
681	7.0000	0.9498	0.9343
682	7.0000	0.9498	0.9343
683	8.0000	1.0855	1.0678
684	10.0000	1.3569	1.3348
685	4.0000	0.5427	0.5339
686	7.0000	0.9498	0.9343
687	5.0000	0.6784	0.6674
688	9.0000	1.2212	1.2013
689	8.0000	1.0855	1.0678
690	8.0000	1.0855	1.0678
691	7.0000	0.9498	0.9343
692	6.0000	0.8141	0.8009
693	5.0000	0.6784	0.6674
694	5.0000	0.6784	0.6674
695	8.0000	1.0855	1.0678
696	3.0000	0.4071	0.4004
697	8.0000	1.0855	1.0678
698	9.0000	1.2212	1.2013
699	7.0000	0.9498	0.9343
700	4.0000	0.5427	0.5339
701	7.0000	0.9498	0.9343
702	7.0000	0.9498	0.9343
703	8.0000	1.0855	1.0678
704	5.0000	0.6784	0.6674
705	10.0000	1.3569	1.3348
706	9.0000	1.2212	1.2013
707	9.0000	1.2212	1.2013
708	10.0000	1.3569	1.3348
709	7.0000	0.9498	0.9343
710	10.0000	1.3569	1.3348
711	8.0000	1.0855	1.0678
712	9.0000	1.2212	1.2013
713	6.0000	0.8141	0.8009
714	6.0000	0.8141	0.8009
715	7.0000	0.9498	0.9343
716	9.0000	1.2212	1.2013
717	10.0000	1.3569	1.3348
718	8.0000	1.0855	1.0678
719	8.0000	1.0855	1.0678
720	7.0000	0.9498	0.9343
721	9.0000	1.2212	1.2013
722	4.0000	0.5427	0.5339
723	9.0000	1.2212	1.2013
724	7.0000	0.9498	0.9343
725	7.0000	0.9498	0.9343
726	9.0000	1.2212	1.2013
727	10.0000	1.3569	1.3348
728	8.0000	1.0855	1.0678
729	8.0000	1.0855	1.0678
730	9.0000	1.2212	1.2013
731	8.0000	1.0855	1.0678
732	9.0000	1.2212	1.2013
733	6.0000	0.8141	0.8009
734	6.0000	0.8141	0.8009
735	7.0000	0.9498	0.9343
736	4.0000	0.5427	0.5339
737	9.0000	1.2212	1.2013
738	9.0000	1.2212	1.2013
739	9.0000	1.2212	1.2013
740	6.0000	0.8141	0.8009
741	7.0000	0.9498	0.9343
742	9.0000	1.2212	1.2013
743	9.0000	1.2212	1.2013
744	9.0000	1.2212	1.2013
745	9.0000	1.2212	1.2013
746	9.0000	1.2212	1.2013
747	8.0000	1.0855	1.0678
748	8.0000	1.0855	1.0678
749	9.0000	1.2212	1.2013
750	10.0000	1.3569	1.3348
751	9.0000	1.2212	1.2013
752	9.0000	1.2212	1.2013
753	9.0000	1.2212	1.2013
754	6.0000	0.8141	0.8009
755	10.0000	1.3569	1.3348
756	6.0000	0.8141	0.8009
757	8.0000	1.0855	1.0678
758	7.0000	0.9498	0.9343
759	7.0000	0.9498	0.9343
760	7.0000	0.9498	0.9343
761	5.0000	0.6784	0.6674
762	6.0000	0.8141	0.8009
763	4.0000	0.5427	0.5339
764	9.0000	1.2212	1.2013
765	7.0000	0.9498	0.9343
766	5.0000	0.6784	0.6674
767	9.0000	1.2212	1.2013
768	9.0000	1.2212	1.2013
769	9.0000	1.2212	1.2013
770	4.0000	0.5427	0.5339
771	8.0000	1.0855	1.0678
772	9.0000	1.2212	1.2013
773	7.0000	0.9498	0.9343
774	9.0000	1.2212	1.2013
775	8.0000	1.0855	1.0678
776	9.0000	1.2212	1.2013
777	7.0000	0.9498	0.9343
778	8.0000	1.0855	1.0678
779	6.0000	0.8141	0.8009
780	7.0000	0.9498	0.9343
781	6.0000	0.8141	0.8009
782	5.0000	0.6784	0.6674
783	7.0000	0.9498	0.9343
784	6.0000	0.8141	0.8009
785	9.0000	1.2212	1.2013
786	9.0000	1.2212	1.2013
787	7.0000	0.9498	0.9343
788	8.0000	1.0855	1.0678
789	6.0000	0.8141	0.8009
790	9.0000	1.2212	1.2013
791	7.0000	0.9498	0.9343
792	5.0000	0.6784	0.6674
793	5.0000	0.6784	0.6674
794	10.0000	1.3569	1.3348
795	10.0000	1.3569	1.3348
796	6.0000	0.8141	0.8009
797	7.0000	0.9498	0.9343
798	7.0000	0.9498	0.9343
799	8.0000	1.0855	1.0678
800	7.0000	0.9498	0.9343
801	8.0000	1.0855	1.0678
802	8.0000	1.0855	1.0678
803	9.0000	1.2212	1.2013
804	7.0000	0.9498	0.9343
805	9.0000	1.2212	1.2013
806	9.0000	1.2212	1.2013
807	9.0000	1.2212	1.2013
808	8.0000	1.0855	1.0678
809	9.0000	1.2212	1.2013
810	8.0000	1.0855	1.0678
811	8.0000	1.0855	1.0678
812	9.0000	1.2212	1.2013
813	4.0000	0.5427	0.5339
814	9.0000	1.2212	1.2013
815	7.0000	0.9498	0.9343
816	9.0000	1.2212	1.2013
817	9.0000	1.2212	1.2013
818	7.0000	0.9498	0.9343
