Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
206	3.5000	0.7450	0.7475
207	4.5000	0.9579	0.9611
208	4.5000	0.9579	0.9611
209	4.5000	0.9579	0.9611
210	4.5000	0.9579	0.9611
211	3.5000	0.7450	0.7475
212	4.5000	0.9579	0.9611
213	3.5000	0.7450	0.7475
214	4.5000	0.9579	0.9611
215	4.5000	0.9579	0.9611
216	2.5000	0.5321	0.5340
217	4.5000	0.9579	0.9611
218	4.5000	0.9579	0.9611
219	3.5000	0.7450	0.7475
220	4.5000	0.9579	0.9611
221	4.5000	0.9579	0.9611
222	3.5000	0.7450	0.7475
223	4.5000	0.9579	0.9611
224	4.5000	0.9579	0.9611
225	4.5000	0.9579	0.9611
226	4.5000	0.9579	0.9611
227	3.5000	0.7450	0.7475
228	4.5000	0.9579	0.9611
229	4.5000	0.9579	0.9611
230	4.5000	0.9579	0.9611
231	4.5000	0.9579	0.9611
232	4.5000	0.9579	0.9611
233	3.5000	0.7450	0.7475
234	4.5000	0.9579	0.9611
235	4.5000	0.9579	0.9611
236	4.5000	0.9579	0.9611
237	4.5000	0.9579	0.9611
238	4.5000	0.9579	0.9611
239	4.5000	0.9579	0.9611
240	4.5000	0.9579	0.9611
241	3.5000	0.7450	0.7475
242	4.5000	0.9579	0.9611
243	4.5000	0.9579	0.9611
244	4.5000	0.9579	0.9611
245	3.5000	0.7450	0.7475
246	3.5000	0.7450	0.7475
247	4.5000	0.9579	0.9611
248	4.5000	0.9579	0.9611
249	4.5000	0.9579	0.9611
250	4.5000	0.9579	0.9611
251	4.5000	0.9579	0.9611
252	4.5000	0.9579	0.9611
253	4.5000	0.9579	0.9611
254	4.5000	0.9579	0.9611
255	4.5000	0.9579	0.9611
256	4.5000	0.9579	0.9611
257	4.5000	0.9579	0.9611
258	4.5000	0.9579	0.9611
259	3.5000	0.7450	0.7475
260	3.5000	0.7450	0.7475
261	4.5000	0.9579	0.9611
262	4.5000	0.9579	0.9611
263	4.5000	0.9579	0.9611
264	4.5000	0.9579	0.9611
265	3.5000	0.7450	0.7475
266	4.5000	0.9579	0.9611
267	4.5000	0.9579	0.9611
268	3.5000	0.7450	0.7475
269	4.5000	0.9579	0.9611
270	4.5000	0.9579	0.9611
271	4.5000	0.9579	0.9611
272	4.5000	0.9579	0.9611
273	4.5000	0.9579	0.9611
274	3.5000	0.7450	0.7475
275	4.5000	0.9579	0.9611
276	4.5000	0.9579	0.9611
277	4.5000	0.9579	0.9611
278	4.5000	0.9579	0.9611
279	4.5000	0.9579	0.9611
280	4.5000	0.9579	0.9611
281	3.5000	0.7450	0.7475
282	4.5000	0.9579	0.9611
283	4.5000	0.9579	0.9611
284	4.5000	0.9579	0.9611
285	4.5000	0.9579	0.9611
286	4.5000	0.9579	0.9611
287	4.5000	0.9579	0.9611
288	4.5000	0.9579	0.9611
289	4.5000	0.9579	0.9611
290	4.5000	0.9579	0.9611
291	2.5000	0.5321	0.5340
292	4.5000	0.9579	0.9611
293	4.5000	0.9579	0.9611
294	4.5000	0.9579	0.9611
295	3.5000	0.7450	0.7475
296	3.5000	0.7450	0.7475
297	4.5000	0.9579	0.9611
298	3.5000	0.7450	0.7475
299	4.5000	0.9579	0.9611
300	4.5000	0.9579	0.9611
301	4.5000	0.9579	0.9611
302	4.5000	0.9579	0.9611
303	4.5000	0.9579	0.9611
304	4.5000	0.9579	0.9611
305	4.5000	0.9579	0.9611
306	4.5000	0.9579	0.9611
307	4.5000	0.9579	0.9611
308	4.5000	0.9579	0.9611
309	4.5000	0.9579	0.9611
310	4.5000	0.9579	0.9611
311	4.5000	0.9579	0.9611
312	4.5000	0.9579	0.9611
313	4.5000	0.9579	0.9611
314	3.5000	0.7450	0.7475
315	4.5000	0.9579	0.9611
316	4.5000	0.9579	0.9611
317	3.5000	0.7450	0.7475
318	4.5000	0.9579	0.9611
319	4.5000	0.9579	0.9611
320	4.5000	0.9579	0.9611
321	4.5000	0.9579	0.9611
322	4.5000	0.9579	0.9611
323	4.5000	0.9579	0.9611
324	3.5000	0.7450	0.7475
325	4.5000	0.9579	0.9611
326	4.5000	0.9579	0.9611
327	3.5000	0.7450	0.7475
328	4.5000	0.9579	0.9611
329	3.5000	0.7450	0.7475
330	4.5000	0.9579	0.9611
331	4.5000	0.9579	0.9611
332	3.5000	0.7450	0.7475
333	4.5000	0.9579	0.9611
334	3.5000	0.7450	0.7475
335	4.5000	0.9579	0.9611
336	4.5000	0.9579	0.9611
337	4.5000	0.9579	0.9611
338	3.5000	0.7450	0.7475
339	4.5000	0.9579	0.9611
340	4.5000	0.9579	0.9611
341	4.5000	0.9579	0.9611
342	4.5000	0.9579	0.9611
343	4.5000	0.9579	0.9611
344	4.5000	0.9579	0.9611
345	4.5000	0.9579	0.9611
346	4.5000	0.9579	0.9611
347	4.5000	0.9579	0.9611
348	4.5000	0.9579	0.9611
349	3.5000	0.7450	0.7475
350	4.5000	0.9579	0.9611
351	4.5000	0.9579	0.9611
352	4.5000	0.9579	0.9611
353	4.5000	0.9579	0.9611
354	4.5000	0.9579	0.9611
355	4.5000	0.9579	0.9611
356	4.5000	0.9579	0.9611
357	4.5000	0.9579	0.9611
358	4.5000	0.9579	0.9611
359	4.5000	0.9579	0.9611
360	4.5000	0.9579	0.9611
361	4.5000	0.9579	0.9611
362	3.5000	0.7450	0.7475
363	4.5000	0.9579	0.9611
364	4.5000	0.9579	0.9611
365	3.5000	0.7450	0.7475
366	2.5000	0.5321	0.5340
367	4.5000	0.9579	0.9611
368	4.5000	0.9579	0.9611
369	3.5000	0.7450	0.7475
370	4.5000	0.9579	0.9611
371	4.5000	0.9579	0.9611
372	4.5000	0.9579	0.9611
373	4.5000	0.9579	0.9611
374	2.5000	0.5321	0.5340
375	4.5000	0.9579	0.9611
376	4.5000	0.9579	0.9611
377	4.5000	0.9579	0.9611
378	4.5000	0.9579	0.9611
379	4.5000	0.9579	0.9611
380	4.5000	0.9579	0.9611
381	4.5000	0.9579	0.9611
382	4.5000	0.9579	0.9611
383	4.5000	0.9579	0.9611
384	4.5000	0.9579	0.9611
385	4.5000	0.9579	0.9611
386	3.5000	0.7450	0.7475
387	4.5000	0.9579	0.9611
388	4.5000	0.9579	0.9611
389	4.5000	0.9579	0.9611
390	4.5000	0.9579	0.9611
391	4.5000	0.9579	0.9611
392	4.5000	0.9579	0.9611
393	4.5000	0.9579	0.9611
394	4.5000	0.9579	0.9611
395	3.5000	0.7450	0.7475
396	4.5000	0.9579	0.9611
397	4.5000	0.9579	0.9611
398	4.5000	0.9579	0.9611
399	3.5000	0.7450	0.7475
400	4.5000	0.9579	0.9611
401	4.5000	0.9579	0.9611
402	4.5000	0.9579	0.9611
403	3.5000	0.7450	0.7475
404	4.5000	0.9579	0.9611
405	4.5000	0.9579	0.9611
406	4.5000	0.9579	0.9611
407	4.5000	0.9579	0.9611
408	4.5000	0.9579	0.9611
409	4.5000	0.9579	0.9611
410	4.5000	0.9579	0.9611
411	4.5000	0.9579	0.9611
412	4.5000	0.9579	0.9611
413	4.5000	0.9579	0.9611
414	3.5000	0.7450	0.7475
415	3.5000	0.7450	0.7475
416	4.5000	0.9579	0.9611
417	4.5000	0.9579	0.9611
418	4.5000	0.9579	0.9611
419	3.5000	0.7450	0.7475
420	4.5000	0.9579	0.9611
421	4.5000	0.9579	0.9611
422	4.5000	0.9579	0.9611
423	4.5000	0.9579	0.9611
424	4.5000	0.9579	0.9611
425	4.5000	0.9579	0.9611
426	4.5000	0.9579	0.9611
427	4.5000	0.9579	0.9611
428	4.5000	0.9579	0.9611
429	4.5000	0.9579	0.9611
430	2.5000	0.5321	0.5340
431	4.5000	0.9579	0.9611
432	4.5000	0.9579	0.9611
433	3.5000	0.7450	0.7475
434	4.5000	0.9579	0.9611
435	3.5000	0.7450	0.7475
436	4.5000	0.9579	0.9611
437	4.5000	0.9579	0.9611
438	4.5000	0.9579	0.9611
439	4.5000	0.9579	0.9611
440	4.5000	0.9579	0.9611
441	3.5000	0.7450	0.7475
442	4.5000	0.9579	0.9611
443	4.5000	0.9579	0.9611
444	4.5000	0.9579	0.9611
445	4.5000	0.9579	0.9611
446	4.5000	0.9579	0.9611
447	4.5000	0.9579	0.9611
448	4.5000	0.9579	0.9611
449	4.5000	0.9579	0.9611
450	3.5000	0.7450	0.7475
451	4.5000	0.9579	0.9611
452	4.5000	0.9579	0.9611
453	4.5000	0.9579	0.9611
454	4.5000	0.9579	0.9611
455	4.5000	0.9579	0.9611
456	4.5000	0.9579	0.9611
457	4.5000	0.9579	0.9611
458	4.5000	0.9579	0.9611
459	4.5000	0.9579	0.9611
460	4.5000	0.9579	0.9611
461	3.5000	0.7450	0.7475
462	4.5000	0.9579	0.9611
463	4.5000	0.9579	0.9611
464	4.5000	0.9579	0.9611
465	4.5000	0.9579	0.9611
466	4.5000	0.9579	0.9611
467	4.5000	0.9579	0.9611
468	4.5000	0.9579	0.9611
469	4.5000	0.9579	0.9611
470	4.5000	0.9579	0.9611
471	4.5000	0.9579	0.9611
472	4.5000	0.9579	0.9611
473	4.5000	0.9579	0.9611
474	4.5000	0.9579	0.9611
475	4.5000	0.9579	0.9611
476	4.5000	0.9579	0.9611
477	4.5000	0.9579	0.9611
478	4.5000	0.9579	0.9611
479	4.5000	0.9579	0.9611
480	4.5000	0.9579	0.9611
481	4.5000	0.9579	0.9611
482	4.5000	0.9579	0.9611
483	3.5000	0.7450	0.7475
484	4.5000	0.9579	0.9611
485	4.5000	0.9579	0.9611
486	4.5000	0.9579	0.9611
487	4.5000	0.9579	0.9611
488	4.5000	0.9579	0.9611
489	2.5000	0.5321	0.5340
490	4.5000	0.9579	0.9611
491	4.5000	0.9579	0.9611
492	4.5000	0.9579	0.9611
493	4.5000	0.9579	0.9611
494	4.5000	0.9579	0.9611
495	4.5000	0.9579	0.9611
496	4.5000	0.9579	0.9611
497	4.5000	0.9579	0.9611
498	4.5000	0.9579	0.9611
499	4.5000	0.9579	0.9611
500	4.5000	0.9579	0.9611
501	4.5000	0.9579	0.9611
502	4.5000	0.9579	0.9611
503	4.5000	0.9579	0.9611
504	4.5000	0.9579	0.9611
505	4.5000	0.9579	0.9611
506	3.5000	0.7450	0.7475
507	3.5000	0.7450	0.7475
508	4.5000	0.9579	0.9611
509	4.5000	0.9579	0.9611
510	4.5000	0.9579	0.9611
511	3.5000	0.7450	0.7475
512	4.5000	0.9579	0.9611
513	4.5000	0.9579	0.9611
514	4.5000	0.9579	0.9611
515	4.5000	0.9579	0.9611
516	3.5000	0.7450	0.7475
517	4.5000	0.9579	0.9611
518	4.5000	0.9579	0.9611
519	4.5000	0.9579	0.9611
520	4.5000	0.9579	0.9611
521	4.5000	0.9579	0.9611
522	4.5000	0.9579	0.9611
523	3.5000	0.7450	0.7475
524	4.5000	0.9579	0.9611
525	4.5000	0.9579	0.9611
526	4.5000	0.9579	0.9611
527	4.5000	0.9579	0.9611
528	4.5000	0.9579	0.9611
529	4.5000	0.9579	0.9611
530	4.5000	0.9579	0.9611
531	4.5000	0.9579	0.9611
532	4.5000	0.9579	0.9611
533	3.5000	0.7450	0.7475
534	4.5000	0.9579	0.9611
535	3.5000	0.7450	0.7475
536	4.5000	0.9579	0.9611
537	4.5000	0.9579	0.9611
538	3.5000	0.7450	0.7475
539	3.5000	0.7450	0.7475
540	4.5000	0.9579	0.9611
541	4.5000	0.9579	0.9611
542	4.5000	0.9579	0.9611
543	4.5000	0.9579	0.9611
544	4.5000	0.9579	0.9611
545	4.5000	0.9579	0.9611
546	4.5000	0.9579	0.9611
547	4.5000	0.9579	0.9611
548	4.5000	0.9579	0.9611
549	4.5000	0.9579	0.9611
550	4.5000	0.9579	0.9611
551	4.5000	0.9579	0.9611
552	4.5000	0.9579	0.9611
553	4.5000	0.9579	0.9611
554	4.5000	0.9579	0.9611
555	4.5000	0.9579	0.9611
556	4.5000	0.9579	0.9611
557	4.5000	0.9579	0.9611
558	4.5000	0.9579	0.9611
559	4.5000	0.9579	0.9611
560	4.5000	0.9579	0.9611
561	4.5000	0.9579	0.9611
562	4.5000	0.9579	0.9611
563	4.5000	0.9579	0.9611
564	4.5000	0.9579	0.9611
565	4.5000	0.9579	0.9611
566	4.5000	0.9579	0.9611
567	4.5000	0.9579	0.9611
568	3.5000	0.7450	0.7475
569	4.5000	0.9579	0.9611
570	4.5000	0.9579	0.9611
571	4.5000	0.9579	0.9611
572	3.5000	0.7450	0.7475
573	4.5000	0.9579	0.9611
574	4.5000	0.9579	0.9611
575	4.5000	0.9579	0.9611
576	4.5000	0.9579	0.9611
577	4.5000	0.9579	0.9611
578	4.5000	0.9579	0.9611
579	4.5000	0.9579	0.9611
580	4.5000	0.9579	0.9611
581	4.5000	0.9579	0.9611
582	4.5000	0.9579	0.9611
583	4.5000	0.9579	0.9611
584	4.5000	0.9579	0.9611
585	3.5000	0.7450	0.7475
586	4.5000	0.9579	0.9611
587	4.5000	0.9579	0.9611
588	4.5000	0.9579	0.9611
589	3.5000	0.7450	0.7475
590	4.5000	0.9579	0.9611
591	3.5000	0.7450	0.7475
592	4.5000	0.9579	0.9611
593	4.5000	0.9579	0.9611
594	4.5000	0.9579	0.9611
595	1.5000	0.3193	0.3204
596	4.5000	0.9579	0.9611
597	4.5000	0.9579	0.9611
598	2.5000	0.5321	0.5340
599	3.5000	0.7450	0.7475
600	4.5000	0.9579	0.9611
601	4.5000	0.9579	0.9611
602	3.5000	0.7450	0.7475
603	4.5000	0.9579	0.9611
604	4.5000	0.9579	0.9611
605	4.5000	0.9579	0.9611
606	4.5000	0.9579	0.9611
607	4.5000	0.9579	0.9611
608	4.5000	0.9579	0.9611
609	4.5000	0.9579	0.9611
610	4.5000	0.9579	0.9611
611	4.5000	0.9579	0.9611
612	4.5000	0.9579	0.9611
613	4.5000	0.9579	0.9611
614	3.5000	0.7450	0.7475
615	4.5000	0.9579	0.9611
616	3.5000	0.7450	0.7475
617	4.5000	0.9579	0.9611
618	4.5000	0.9579	0.9611
619	4.5000	0.9579	0.9611
620	4.5000	0.9579	0.9611
621	4.5000	0.9579	0.9611
622	4.5000	0.9579	0.9611
623	4.5000	0.9579	0.9611
624	4.5000	0.9579	0.9611
625	4.5000	0.9579	0.9611
626	4.5000	0.9579	0.9611
627	4.5000	0.9579	0.9611
628	3.5000	0.7450	0.7475
629	3.5000	0.7450	0.7475
630	4.5000	0.9579	0.9611
631	4.5000	0.9579	0.9611
632	4.5000	0.9579	0.9611
633	3.5000	0.7450	0.7475
634	3.5000	0.7450	0.7475
635	4.5000	0.9579	0.9611
636	4.5000	0.9579	0.9611
637	4.5000	0.9579	0.9611
638	4.5000	0.9579	0.9611
639	4.5000	0.9579	0.9611
640	4.5000	0.9579	0.9611
641	4.5000	0.9579	0.9611
642	4.5000	0.9579	0.9611
643	4.5000	0.9579	0.9611
644	4.5000	0.9579	0.9611
645	4.5000	0.9579	0.9611
646	4.5000	0.9579	0.9611
647	4.5000	0.9579	0.9611
648	4.5000	0.9579	0.9611
649	4.5000	0.9579	0.9611
650	4.5000	0.9579	0.9611
651	4.5000	0.9579	0.9611
652	4.5000	0.9579	0.9611
653	4.5000	0.9579	0.9611
654	4.5000	0.9579	0.9611
655	4.5000	0.9579	0.9611
656	4.5000	0.9579	0.9611
657	2.5000	0.5321	0.5340
658	3.5000	0.7450	0.7475
659	4.5000	0.9579	0.9611
660	3.5000	0.7450	0.7475
661	4.5000	0.9579	0.9611
662	4.5000	0.9579	0.9611
663	4.5000	0.9579	0.9611
664	4.5000	0.9579	0.9611
665	4.5000	0.9579	0.9611
666	4.5000	0.9579	0.9611
667	3.5000	0.7450	0.7475
668	4.5000	0.9579	0.9611
669	4.5000	0.9579	0.9611
670	4.5000	0.9579	0.9611
671	4.5000	0.9579	0.9611
672	3.5000	0.7450	0.7475
673	4.5000	0.9579	0.9611
674	4.5000	0.9579	0.9611
675	2.5000	0.5321	0.5340
676	3.5000	0.7450	0.7475
677	4.5000	0.9579	0.9611
678	4.5000	0.9579	0.9611
679	4.5000	0.9579	0.9611
680	4.5000	0.9579	0.9611
681	4.5000	0.9579	0.9611
682	4.5000	0.9579	0.9611
683	4.5000	0.9579	0.9611
684	4.5000	0.9579	0.9611
685	3.5000	0.7450	0.7475
686	4.5000	0.9579	0.9611
687	3.5000	0.7450	0.7475
688	4.5000	0.9579	0.9611
689	4.5000	0.9579	0.9611
690	4.5000	0.9579	0.9611
691	4.5000	0.9579	0.9611
692	3.5000	0.7450	0.7475
693	3.5000	0.7450	0.7475
694	3.5000	0.7450	0.7475
695	4.5000	0.9579	0.9611
696	4.5000	0.9579	0.9611
697	4.5000	0.9579	0.9611
698	4.5000	0.9579	0.9611
699	4.5000	0.9579	0.9611
700	3.5000	0.7450	0.7475
701	4.5000	0.9579	0.9611
702	4.5000	0.9579	0.9611
703	4.5000	0.9579	0.9611
704	3.5000	0.7450	0.7475
705	4.5000	0.9579	0.9611
706	4.5000	0.9579	0.9611
707	4.5000	0.9579	0.9611
708	4.5000	0.9579	0.9611
709	3.5000	0.7450	0.7475
710	4.5000	0.9579	0.9611
711	4.5000	0.9579	0.9611
712	4.5000	0.9579	0.9611
713	4.5000	0.9579	0.9611
714	4.5000	0.9579	0.9611
715	4.5000	0.9579	0.9611
716	4.5000	0.9579	0.9611
717	4.5000	0.9579	0.9611
718	4.5000	0.9579	0.9611
719	4.5000	0.9579	0.9611
720	3.5000	0.7450	0.7475
721	4.5000	0.9579	0.9611
722	3.5000	0.7450	0.7475
723	4.5000	0.9579	0.9611
724	4.5000	0.9579	0.9611
725	4.5000	0.9579	0.9611
726	4.5000	0.9579	0.9611
727	4.5000	0.9579	0.9611
728	4.5000	0.9579	0.9611
729	4.5000	0.9579	0.9611
730	4.5000	0.9579	0.9611
731	4.5000	0.9579	0.9611
732	4.5000	0.9579	0.9611
733	3.5000	0.7450	0.7475
734	4.5000	0.9579	0.9611
735	4.5000	0.9579	0.9611
736	3.5000	0.7450	0.7475
737	4.5000	0.9579	0.9611
738	4.5000	0.9579	0.9611
739	4.5000	0.9579	0.9611
740	3.5000	0.7450	0.7475
741	4.5000	0.9579	0.9611
742	4.5000	0.9579	0.9611
743	4.5000	0.9579	0.9611
744	4.5000	0.9579	0.9611
745	4.5000	0.9579	0.9611
746	4.5000	0.9579	0.9611
747	4.5000	0.9579	0.9611
748	4.5000	0.9579	0.9611
749	4.5000	0.9579	0.9611
750	4.5000	0.9579	0.9611
751	4.5000	0.9579	0.9611
752	4.5000	0.9579	0.9611
753	4.5000	0.9579	0.9611
754	4.5000	0.9579	0.9611
755	4.5000	0.9579	0.9611
756	4.5000	0.9579	0.9611
757	4.5000	0.9579	0.9611
758	3.5000	0.7450	0.7475
759	3.5000	0.7450	0.7475
760	3.5000	0.7450	0.7475
761	2.5000	0.5321	0.5340
762	3.5000	0.7450	0.7475
763	2.5000	0.5321	0.5340
764	4.5000	0.9579	0.9611
765	4.5000	0.9579	0.9611
766	3.5000	0.7450	0.7475
767	4.5000	0.9579	0.9611
768	4.5000	0.9579	0.9611
769	4.5000	0.9579	0.9611
770	3.5000	0.7450	0.7475
771	4.5000	0.9579	0.9611
772	4.5000	0.9579	0.9611
773	4.5000	0.9579	0.9611
774	4.5000	0.9579	0.9611
775	4.5000	0.9579	0.9611
776	4.5000	0.9579	0.9611
777	3.5000	0.7450	0.7475
778	4.5000	0.9579	0.9611
779	3.5000	0.7450	0.7475
780	3.5000	0.7450	0.7475
781	3.5000	0.7450	0.7475
782	4.5000	0.9579	0.9611
783	4.5000	0.9579	0.9611
784	3.5000	0.7450	0.7475
785	4.5000	0.9579	0.9611
786	4.5000	0.9579	0.9611
787	4.5000	0.9579	0.9611
788	4.5000	0.9579	0.9611
789	4.5000	0.9579	0.9611
790	4.5000	0.9579	0.9611
791	4.5000	0.9579	0.9611
792	4.5000	0.9579	0.9611
793	4.5000	0.9579	0.9611
794	4.5000	0.9579	0.9611
795	4.5000	0.9579	0.9611
796	3.5000	0.7450	0.7475
797	4.5000	0.9579	0.9611
798	4.5000	0.9579	0.9611
799	4.5000	0.9579	0.9611
800	4.5000	0.9579	0.9611
801	4.5000	0.9579	0.9611
802	4.5000	0.9579	0.9611
803	4.5000	0.9579	0.9611
804	3.5000	0.7450	0.7475
805	4.5000	0.9579	0.9611
806	4.5000	0.9579	0.9611
807	4.5000	0.9579	0.9611
808	4.5000	0.9579	0.9611
809	4.5000	0.9579	0.9611
810	4.5000	0.9579	0.9611
811	4.5000	0.9579	0.9611
812	4.5000	0.9579	0.9611
813	4.5000	0.9579	0.9611
814	4.5000	0.9579	0.9611
815	4.5000	0.9579	0.9611
816	4.5000	0.9579	0.9611
817	4.5000	0.9579	0.9611
818	4.5000	0.9579	0.9611
