Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
132	3.0000	0.5970	0.5861
133	6.0000	1.1940	1.1721
134	4.0000	0.7960	0.7814
135	7.0000	1.3930	1.3675
136	5.0000	0.9950	0.9768
137	2.0000	0.3980	0.3907
138	6.0000	1.1940	1.1721
139	6.0000	1.1940	1.1721
140	6.0000	1.1940	1.1721
141	6.0000	1.1940	1.1721
142	6.0000	1.1940	1.1721
143	6.0000	1.1940	1.1721
144	6.0000	1.1940	1.1721
145	4.0000	0.7960	0.7814
146	3.0000	0.5970	0.5861
147	3.0000	0.5970	0.5861
148	4.0000	0.7960	0.7814
149	6.0000	1.1940	1.1721
150	6.0000	1.1940	1.1721
151	4.0000	0.7960	0.7814
152	5.0000	0.9950	0.9768
153	6.0000	1.1940	1.1721
154	6.0000	1.1940	1.1721
155	6.0000	1.1940	1.1721
156	6.0000	1.1940	1.1721
157	4.0000	0.7960	0.7814
158	3.0000	0.5970	0.5861
159	6.0000	1.1940	1.1721
160	6.0000	1.1940	1.1721
161	3.0000	0.5970	0.5861
162	6.0000	1.1940	1.1721
163	6.0000	1.1940	1.1721
164	2.0000	0.3980	0.3907
165	0.0000	0.0000	0.0000
166	6.0000	1.1940	1.1721
167	0.0000	0.0000	0.0000
168	4.0000	0.7960	0.7814
169	6.0000	1.1940	1.1721
170	4.0000	0.7960	0.7814
171	6.0000	1.1940	1.1721
172	4.0000	0.7960	0.7814
173	6.0000	1.1940	1.1721
174	6.0000	1.1940	1.1721
175	6.0000	1.1940	1.1721
176	4.0000	0.7960	0.7814
177	6.0000	1.1940	1.1721
178	4.0000	0.7960	0.7814
179	6.0000	1.1940	1.1721
180	6.0000	1.1940	1.1721
181	6.0000	1.1940	1.1721
182	6.0000	1.1940	1.1721
183	0.0000	0.0000	0.0000
184	6.0000	1.1940	1.1721
185	3.0000	0.5970	0.5861
186	6.0000	1.1940	1.1721
187	3.0000	0.5970	0.5861
188	6.0000	1.1940	1.1721
189	6.0000	1.1940	1.1721
190	3.0000	0.5970	0.5861
191	7.0000	1.3930	1.3675
192	6.0000	1.1940	1.1721
193	4.0000	0.7960	0.7814
194	6.0000	1.1940	1.1721
195	4.0000	0.7960	0.7814
196	4.0000	0.7960	0.7814
197	6.0000	1.1940	1.1721
198	6.0000	1.1940	1.1721
199	4.0000	0.7960	0.7814
200	7.0000	1.3930	1.3675
201	6.0000	1.1940	1.1721
202	4.0000	0.7960	0.7814
203	4.0000	0.7960	0.7814
204	6.0000	1.1940	1.1721
205	4.0000	0.7960	0.7814
206	6.0000	1.1940	1.1721
207	4.0000	0.7960	0.7814
208	7.0000	1.3930	1.3675
209	3.0000	0.5970	0.5861
210	3.0000	0.5970	0.5861
211	4.0000	0.7960	0.7814
212	6.0000	1.1940	1.1721
213	6.0000	1.1940	1.1721
214	6.0000	1.1940	1.1721
215	6.0000	1.1940	1.1721
216	4.0000	0.7960	0.7814
217	6.0000	1.1940	1.1721
218	6.0000	1.1940	1.1721
219	2.0000	0.3980	0.3907
220	7.0000	1.3930	1.3675
221	4.0000	0.7960	0.7814
222	6.0000	1.1940	1.1721
223	7.0000	1.3930	1.3675
224	5.0000	0.9950	0.9768
225	6.0000	1.1940	1.1721
226	6.0000	1.1940	1.1721
227	6.0000	1.1940	1.1721
228	6.0000	1.1940	1.1721
229	6.0000	1.1940	1.1721
230	7.0000	1.3930	1.3675
231	2.0000	0.3980	0.3907
232	6.0000	1.1940	1.1721
233	5.0000	0.9950	0.9768
234	6.0000	1.1940	1.1721
235	6.0000	1.1940	1.1721
236	6.0000	1.1940	1.1721
237	6.0000	1.1940	1.1721
238	6.0000	1.1940	1.1721
239	4.0000	0.7960	0.7814
240	7.0000	1.3930	1.3675
241	4.0000	0.7960	0.7814
242	4.0000	0.7960	0.7814
243	6.0000	1.1940	1.1721
244	4.0000	0.7960	0.7814
245	3.0000	0.5970	0.5861
246	6.0000	1.1940	1.1721
247	5.0000	0.9950	0.9768
248	4.0000	0.7960	0.7814
249	4.0000	0.7960	0.7814
250	4.0000	0.7960	0.7814
251	3.0000	0.5970	0.5861
252	5.0000	0.9950	0.9768
253	6.0000	1.1940	1.1721
254	5.0000	0.9950	0.9768
255	6.0000	1.1940	1.1721
256	7.0000	1.3930	1.3675
257	4.0000	0.7960	0.7814
258	6.0000	1.1940	1.1721
259	6.0000	1.1940	1.1721
260	6.0000	1.1940	1.1721
261	6.0000	1.1940	1.1721
262	6.0000	1.1940	1.1721
263	4.0000	0.7960	0.7814
264	4.0000	0.7960	0.7814
265	4.0000	0.7960	0.7814
266	5.0000	0.9950	0.9768
267	5.0000	0.9950	0.9768
268	6.0000	1.1940	1.1721
269	6.0000	1.1940	1.1721
270	6.0000	1.1940	1.1721
271	7.0000	1.3930	1.3675
272	4.0000	0.7960	0.7814
273	6.0000	1.1940	1.1721
274	4.0000	0.7960	0.7814
275	6.0000	1.1940	1.1721
276	5.0000	0.9950	0.9768
277	4.0000	0.7960	0.7814
278	6.0000	1.1940	1.1721
279	6.0000	1.1940	1.1721
280	6.0000	1.1940	1.1721
281	4.0000	0.7960	0.7814
282	7.0000	1.3930	1.3675
283	4.0000	0.7960	0.7814
284	4.0000	0.7960	0.7814
285	4.0000	0.7960	0.7814
286	3.0000	0.5970	0.5861
287	6.0000	1.1940	1.1721
288	6.0000	1.1940	1.1721
289	6.0000	1.1940	1.1721
290	6.0000	1.1940	1.1721
291	6.0000	1.1940	1.1721
292	4.0000	0.7960	0.7814
293	4.0000	0.7960	0.7814
294	6.0000	1.1940	1.1721
295	6.0000	1.1940	1.1721
296	7.0000	1.3930	1.3675
297	6.0000	1.1940	1.1721
298	6.0000	1.1940	1.1721
299	6.0000	1.1940	1.1721
300	6.0000	1.1940	1.1721
301	3.0000	0.5970	0.5861
302	7.0000	1.3930	1.3675
303	6.0000	1.1940	1.1721
304	4.0000	0.7960	0.7814
305	6.0000	1.1940	1.1721
306	4.0000	0.7960	0.7814
307	6.0000	1.1940	1.1721
308	6.0000	1.1940	1.1721
309	6.0000	1.1940	1.1721
310	6.0000	1.1940	1.1721
311	6.0000	1.1940	1.1721
312	6.0000	1.1940	1.1721
313	4.0000	0.7960	0.7814
314	5.0000	0.9950	0.9768
315	4.0000	0.7960	0.7814
316	6.0000	1.1940	1.1721
317	6.0000	1.1940	1.1721
318	4.0000	0.7960	0.7814
319	6.0000	1.1940	1.1721
320	6.0000	1.1940	1.1721
321	4.0000	0.7960	0.7814
322	7.0000	1.3930	1.3675
323	7.0000	1.3930	1.3675
324	5.0000	0.9950	0.9768
325	4.0000	0.7960	0.7814
326	6.0000	1.1940	1.1721
327	4.0000	0.7960	0.7814
328	6.0000	1.1940	1.1721
329	4.0000	0.7960	0.7814
330	6.0000	1.1940	1.1721
331	6.0000	1.1940	1.1721
332	4.0000	0.7960	0.7814
333	7.0000	1.3930	1.3675
334	6.0000	1.1940	1.1721
335	4.0000	0.7960	0.7814
336	6.0000	1.1940	1.1721
337	6.0000	1.1940	1.1721
338	4.0000	0.7960	0.7814
339	6.0000	1.1940	1.1721
340	6.0000	1.1940	1.1721
341	7.0000	1.3930	1.3675
342	6.0000	1.1940	1.1721
343	4.0000	0.7960	0.7814
344	5.0000	0.9950	0.9768
345	6.0000	1.1940	1.1721
346	4.0000	0.7960	0.7814
347	7.0000	1.3930	1.3675
348	6.0000	1.1940	1.1721
349	6.0000	1.1940	1.1721
350	6.0000	1.1940	1.1721
351	6.0000	1.1940	1.1721
352	4.0000	0.7960	0.7814
353	7.0000	1.3930	1.3675
354	6.0000	1.1940	1.1721
355	2.0000	0.3980	0.3907
356	6.0000	1.1940	1.1721
357	2.0000	0.3980	0.3907
358	6.0000	1.1940	1.1721
359	6.0000	1.1940	1.1721
360	6.0000	1.1940	1.1721
361	4.0000	0.7960	0.7814
362	6.0000	1.1940	1.1721
363	6.0000	1.1940	1.1721
364	6.0000	1.1940	1.1721
365	6.0000	1.1940	1.1721
366	7.0000	1.3930	1.3675
367	6.0000	1.1940	1.1721
368	6.0000	1.1940	1.1721
369	4.0000	0.7960	0.7814
370	4.0000	0.7960	0.7814
371	3.0000	0.5970	0.5861
372	6.0000	1.1940	1.1721
373	4.0000	0.7960	0.7814
374	6.0000	1.1940	1.1721
375	5.0000	0.9950	0.9768
376	4.0000	0.7960	0.7814
377	4.0000	0.7960	0.7814
378	3.0000	0.5970	0.5861
379	7.0000	1.3930	1.3675
380	0.0000	0.0000	0.0000
381	6.0000	1.1940	1.1721
382	6.0000	1.1940	1.1721
383	0.0000	0.0000	0.0000
384	6.0000	1.1940	1.1721
385	6.0000	1.1940	1.1721
386	6.0000	1.1940	1.1721
387	6.0000	1.1940	1.1721
388	6.0000	1.1940	1.1721
389	4.0000	0.7960	0.7814
390	6.0000	1.1940	1.1721
391	5.0000	0.9950	0.9768
392	6.0000	1.1940	1.1721
393	7.0000	1.3930	1.3675
394	6.0000	1.1940	1.1721
395	5.0000	0.9950	0.9768
396	6.0000	1.1940	1.1721
397	5.0000	0.9950	0.9768
398	6.0000	1.1940	1.1721
399	6.0000	1.1940	1.1721
400	6.0000	1.1940	1.1721
401	3.0000	0.5970	0.5861
402	7.0000	1.3930	1.3675
403	3.0000	0.5970	0.5861
404	6.0000	1.1940	1.1721
405	3.0000	0.5970	0.5861
406	5.0000	0.9950	0.9768
407	6.0000	1.1940	1.1721
408	4.0000	0.7960	0.7814
409	3.0000	0.5970	0.5861
410	4.0000	0.7960	0.7814
411	6.0000	1.1940	1.1721
412	3.0000	0.5970	0.5861
413	6.0000	1.1940	1.1721
414	4.0000	0.7960	0.7814
415	4.0000	0.7960	0.7814
416	4.0000	0.7960	0.7814
417	5.0000	0.9950	0.9768
418	7.0000	1.3930	1.3675
419	4.0000	0.7960	0.7814
420	2.0000	0.3980	0.3907
421	6.0000	1.1940	1.1721
422	7.0000	1.3930	1.3675
423	5.0000	0.9950	0.9768
424	4.0000	0.7960	0.7814
425	6.0000	1.1940	1.1721
426	2.0000	0.3980	0.3907
427	2.0000	0.3980	0.3907
428	4.0000	0.7960	0.7814
429	2.0000	0.3980	0.3907
430	4.0000	0.7960	0.7814
431	6.0000	1.1940	1.1721
432	7.0000	1.3930	1.3675
433	5.0000	0.9950	0.9768
434	6.0000	1.1940	1.1721
435	6.0000	1.1940	1.1721
436	6.0000	1.1940	1.1721
437	4.0000	0.7960	0.7814
438	3.0000	0.5970	0.5861
439	6.0000	1.1940	1.1721
440	5.0000	0.9950	0.9768
441	7.0000	1.3930	1.3675
442	6.0000	1.1940	1.1721
443	4.0000	0.7960	0.7814
444	6.0000	1.1940	1.1721
445	4.0000	0.7960	0.7814
446	4.0000	0.7960	0.7814
447	5.0000	0.9950	0.9768
448	4.0000	0.7960	0.7814
449	5.0000	0.9950	0.9768
450	6.0000	1.1940	1.1721
451	2.0000	0.3980	0.3907
452	6.0000	1.1940	1.1721
453	6.0000	1.1940	1.1721
454	3.0000	0.5970	0.5861
455	6.0000	1.1940	1.1721
456	4.0000	0.7960	0.7814
457	7.0000	1.3930	1.3675
458	6.0000	1.1940	1.1721
459	2.0000	0.3980	0.3907
460	3.0000	0.5970	0.5861
461	6.0000	1.1940	1.1721
462	4.0000	0.7960	0.7814
463	4.0000	0.7960	0.7814
464	7.0000	1.3930	1.3675
465	4.0000	0.7960	0.7814
466	3.0000	0.5970	0.5861
467	5.0000	0.9950	0.9768
468	4.0000	0.7960	0.7814
469	0.0000	0.0000	0.0000
470	4.0000	0.7960	0.7814
471	4.0000	0.7960	0.7814
472	6.0000	1.1940	1.1721
473	6.0000	1.1940	1.1721
474	4.0000	0.7960	0.7814
475	4.0000	0.7960	0.7814
476	6.0000	1.1940	1.1721
477	6.0000	1.1940	1.1721
478	7.0000	1.3930	1.3675
479	6.0000	1.1940	1.1721
480	3.0000	0.5970	0.5861
481	6.0000	1.1940	1.1721
482	7.0000	1.3930	1.3675
483	6.0000	1.1940	1.1721
484	4.0000	0.7960	0.7814
485	6.0000	1.1940	1.1721
486	4.0000	0.7960	0.7814
487	5.0000	0.9950	0.9768
488	7.0000	1.3930	1.3675
489	6.0000	1.1940	1.1721
490	6.0000	1.1940	1.1721
491	6.0000	1.1940	1.1721
492	6.0000	1.1940	1.1721
493	4.0000	0.7960	0.7814
494	7.0000	1.3930	1.3675
495	6.0000	1.1940	1.1721
496	6.0000	1.1940	1.1721
497	3.0000	0.5970	0.5861
498	4.0000	0.7960	0.7814
499	6.0000	1.1940	1.1721
500	4.0000	0.7960	0.7814
501	6.0000	1.1940	1.1721
502	6.0000	1.1940	1.1721
503	6.0000	1.1940	1.1721
504	2.0000	0.3980	0.3907
505	4.0000	0.7960	0.7814
506	6.0000	1.1940	1.1721
507	6.0000	1.1940	1.1721
508	6.0000	1.1940	1.1721
509	6.0000	1.1940	1.1721
510	3.0000	0.5970	0.5861
511	6.0000	1.1940	1.1721
512	4.0000	0.7960	0.7814
513	0.0000	0.0000	0.0000
514	4.0000	0.7960	0.7814
515	4.0000	0.7960	0.7814
516	6.0000	1.1940	1.1721
517	6.0000	1.1940	1.1721
518	4.0000	0.7960	0.7814
519	4.0000	0.7960	0.7814
520	6.0000	1.1940	1.1721
521	4.0000	0.7960	0.7814
522	6.0000	1.1940	1.1721
523	6.0000	1.1940	1.1721
524	6.0000	1.1940	1.1721
525	5.0000	0.9950	0.9768
526	4.0000	0.7960	0.7814
527	3.0000	0.5970	0.5861
528	7.0000	1.3930	1.3675
529	6.0000	1.1940	1.1721
530	6.0000	1.1940	1.1721
531	4.0000	0.7960	0.7814
532	6.0000	1.1940	1.1721
533	7.0000	1.3930	1.3675
534	6.0000	1.1940	1.1721
535	6.0000	1.1940	1.1721
536	4.0000	0.7960	0.7814
537	6.0000	1.1940	1.1721
538	6.0000	1.1940	1.1721
539	6.0000	1.1940	1.1721
540	6.0000	1.1940	1.1721
541	6.0000	1.1940	1.1721
542	6.0000	1.1940	1.1721
543	6.0000	1.1940	1.1721
544	4.0000	0.7960	0.7814
545	4.0000	0.7960	0.7814
546	6.0000	1.1940	1.1721
547	6.0000	1.1940	1.1721
548	5.0000	0.9950	0.9768
549	5.0000	0.9950	0.9768
550	4.0000	0.7960	0.7814
551	6.0000	1.1940	1.1721
552	2.0000	0.3980	0.3907
553	3.0000	0.5970	0.5861
554	6.0000	1.1940	1.1721
555	7.0000	1.3930	1.3675
556	6.0000	1.1940	1.1721
557	6.0000	1.1940	1.1721
558	2.0000	0.3980	0.3907
559	5.0000	0.9950	0.9768
560	4.0000	0.7960	0.7814
561	4.0000	0.7960	0.7814
562	2.0000	0.3980	0.3907
563	6.0000	1.1940	1.1721
564	6.0000	1.1940	1.1721
565	6.0000	1.1940	1.1721
566	7.0000	1.3930	1.3675
567	4.0000	0.7960	0.7814
568	3.0000	0.5970	0.5861
569	6.0000	1.1940	1.1721
570	6.0000	1.1940	1.1721
571	6.0000	1.1940	1.1721
572	4.0000	0.7960	0.7814
573	4.0000	0.7960	0.7814
574	3.0000	0.5970	0.5861
575	6.0000	1.1940	1.1721
576	7.0000	1.3930	1.3675
577	7.0000	1.3930	1.3675
578	5.0000	0.9950	0.9768
579	4.0000	0.7960	0.7814
580	6.0000	1.1940	1.1721
581	4.0000	0.7960	0.7814
582	6.0000	1.1940	1.1721
583	7.0000	1.3930	1.3675
584	7.0000	1.3930	1.3675
585	4.0000	0.7960	0.7814
586	4.0000	0.7960	0.7814
587	6.0000	1.1940	1.1721
588	4.0000	0.7960	0.7814
589	3.0000	0.5970	0.5861
590	2.0000	0.3980	0.3907
591	3.0000	0.5970	0.5861
592	3.0000	0.5970	0.5861
593	4.0000	0.7960	0.7814
594	4.0000	0.7960	0.7814
595	4.0000	0.7960	0.7814
596	7.0000	1.3930	1.3675
597	7.0000	1.3930	1.3675
598	6.0000	1.1940	1.1721
599	6.0000	1.1940	1.1721
600	6.0000	1.1940	1.1721
601	4.0000	0.7960	0.7814
602	6.0000	1.1940	1.1721
603	6.0000	1.1940	1.1721
604	4.0000	0.7960	0.7814
605	4.0000	0.7960	0.7814
606	4.0000	0.7960	0.7814
607	6.0000	1.1940	1.1721
608	5.0000	0.9950	0.9768
609	4.0000	0.7960	0.7814
610	6.0000	1.1940	1.1721
611	6.0000	1.1940	1.1721
612	6.0000	1.1940	1.1721
613	6.0000	1.1940	1.1721
614	6.0000	1.1940	1.1721
615	6.0000	1.1940	1.1721
616	5.0000	0.9950	0.9768
617	2.0000	0.3980	0.3907
618	6.0000	1.1940	1.1721
619	6.0000	1.1940	1.1721
620	3.0000	0.5970	0.5861
621	4.0000	0.7960	0.7814
622	3.0000	0.5970	0.5861
623	4.0000	0.7960	0.7814
624	4.0000	0.7960	0.7814
625	6.0000	1.1940	1.1721
626	4.0000	0.7960	0.7814
627	4.0000	0.7960	0.7814
628	7.0000	1.3930	1.3675
629	4.0000	0.7960	0.7814
630	5.0000	0.9950	0.9768
631	6.0000	1.1940	1.1721
632	4.0000	0.7960	0.7814
633	6.0000	1.1940	1.1721
634	6.0000	1.1940	1.1721
635	6.0000	1.1940	1.1721
636	7.0000	1.3930	1.3675
637	6.0000	1.1940	1.1721
638	4.0000	0.7960	0.7814
639	7.0000	1.3930	1.3675
640	6.0000	1.1940	1.1721
641	6.0000	1.1940	1.1721
642	7.0000	1.3930	1.3675
643	4.0000	0.7960	0.7814
644	6.0000	1.1940	1.1721
645	4.0000	0.7960	0.7814
646	4.0000	0.7960	0.7814
647	6.0000	1.1940	1.1721
648	6.0000	1.1940	1.1721
649	7.0000	1.3930	1.3675
650	6.0000	1.1940	1.1721
651	7.0000	1.3930	1.3675
652	6.0000	1.1940	1.1721
653	4.0000	0.7960	0.7814
654	6.0000	1.1940	1.1721
655	4.0000	0.7960	0.7814
656	2.0000	0.3980	0.3907
657	3.0000	0.5970	0.5861
658	2.0000	0.3980	0.3907
659	3.0000	0.5970	0.5861
660	6.0000	1.1940	1.1721
661	6.0000	1.1940	1.1721
662	3.0000	0.5970	0.5861
663	5.0000	0.9950	0.9768
664	6.0000	1.1940	1.1721
665	4.0000	0.7960	0.7814
666	6.0000	1.1940	1.1721
667	6.0000	1.1940	1.1721
668	6.0000	1.1940	1.1721
669	4.0000	0.7960	0.7814
670	6.0000	1.1940	1.1721
671	6.0000	1.1940	1.1721
672	3.0000	0.5970	0.5861
673	7.0000	1.3930	1.3675
674	6.0000	1.1940	1.1721
675	5.0000	0.9950	0.9768
676	4.0000	0.7960	0.7814
677	6.0000	1.1940	1.1721
678	4.0000	0.7960	0.7814
679	5.0000	0.9950	0.9768
680	4.0000	0.7960	0.7814
681	6.0000	1.1940	1.1721
682	6.0000	1.1940	1.1721
683	6.0000	1.1940	1.1721
684	5.0000	0.9950	0.9768
685	4.0000	0.7960	0.7814
686	4.0000	0.7960	0.7814
687	7.0000	1.3930	1.3675
688	6.0000	1.1940	1.1721
689	6.0000	1.1940	1.1721
690	6.0000	1.1940	1.1721
691	4.0000	0.7960	0.7814
692	3.0000	0.5970	0.5861
693	3.0000	0.5970	0.5861
694	6.0000	1.1940	1.1721
695	7.0000	1.3930	1.3675
696	6.0000	1.1940	1.1721
697	7.0000	1.3930	1.3675
698	3.0000	0.5970	0.5861
699	7.0000	1.3930	1.3675
700	4.0000	0.7960	0.7814
701	2.0000	0.3980	0.3907
702	6.0000	1.1940	1.1721
703	4.0000	0.7960	0.7814
704	4.0000	0.7960	0.7814
705	6.0000	1.1940	1.1721
706	6.0000	1.1940	1.1721
707	4.0000	0.7960	0.7814
708	6.0000	1.1940	1.1721
709	3.0000	0.5970	0.5861
710	4.0000	0.7960	0.7814
711	5.0000	0.9950	0.9768
712	4.0000	0.7960	0.7814
713	6.0000	1.1940	1.1721
714	6.0000	1.1940	1.1721
715	4.0000	0.7960	0.7814
716	6.0000	1.1940	1.1721
717	7.0000	1.3930	1.3675
718	6.0000	1.1940	1.1721
719	4.0000	0.7960	0.7814
720	4.0000	0.7960	0.7814
721	6.0000	1.1940	1.1721
722	7.0000	1.3930	1.3675
723	4.0000	0.7960	0.7814
724	6.0000	1.1940	1.1721
725	2.0000	0.3980	0.3907
726	3.0000	0.5970	0.5861
727	6.0000	1.1940	1.1721
728	4.0000	0.7960	0.7814
729	7.0000	1.3930	1.3675
730	3.0000	0.5970	0.5861
731	0.0000	0.0000	0.0000
732	6.0000	1.1940	1.1721
733	6.0000	1.1940	1.1721
734	6.0000	1.1940	1.1721
735	2.0000	0.3980	0.3907
736	5.0000	0.9950	0.9768
737	4.0000	0.7960	0.7814
738	4.0000	0.7960	0.7814
739	4.0000	0.7960	0.7814
740	4.0000	0.7960	0.7814
741	7.0000	1.3930	1.3675
742	6.0000	1.1940	1.1721
743	6.0000	1.1940	1.1721
744	6.0000	1.1940	1.1721
745	6.0000	1.1940	1.1721
746	6.0000	1.1940	1.1721
747	6.0000	1.1940	1.1721
748	6.0000	1.1940	1.1721
749	6.0000	1.1940	1.1721
750	3.0000	0.5970	0.5861
751	6.0000	1.1940	1.1721
752	6.0000	1.1940	1.1721
753	6.0000	1.1940	1.1721
754	6.0000	1.1940	1.1721
755	5.0000	0.9950	0.9768
756	4.0000	0.7960	0.7814
757	4.0000	0.7960	0.7814
758	6.0000	1.1940	1.1721
759	6.0000	1.1940	1.1721
760	6.0000	1.1940	1.1721
761	4.0000	0.7960	0.7814
762	0.0000	0.0000	0.0000
763	6.0000	1.1940	1.1721
764	6.0000	1.1940	1.1721
765	4.0000	0.7960	0.7814
766	5.0000	0.9950	0.9768
767	4.0000	0.7960	0.7814
768	4.0000	0.7960	0.7814
769	4.0000	0.7960	0.7814
770	4.0000	0.7960	0.7814
771	6.0000	1.1940	1.1721
772	4.0000	0.7960	0.7814
773	7.0000	1.3930	1.3675
774	6.0000	1.1940	1.1721
775	5.0000	0.9950	0.9768
776	7.0000	1.3930	1.3675
777	4.0000	0.7960	0.7814
778	6.0000	1.1940	1.1721
779	4.0000	0.7960	0.7814
780	6.0000	1.1940	1.1721
781	3.0000	0.5970	0.5861
782	7.0000	1.3930	1.3675
783	4.0000	0.7960	0.7814
784	6.0000	1.1940	1.1721
785	6.0000	1.1940	1.1721
786	4.0000	0.7960	0.7814
787	6.0000	1.1940	1.1721
788	6.0000	1.1940	1.1721
789	6.0000	1.1940	1.1721
790	6.0000	1.1940	1.1721
791	7.0000	1.3930	1.3675
792	6.0000	1.1940	1.1721
793	7.0000	1.3930	1.3675
794	6.0000	1.1940	1.1721
795	5.0000	0.9950	0.9768
796	6.0000	1.1940	1.1721
797	5.0000	0.9950	0.9768
798	6.0000	1.1940	1.1721
799	4.0000	0.7960	0.7814
800	6.0000	1.1940	1.1721
801	7.0000	1.3930	1.3675
802	4.0000	0.7960	0.7814
803	6.0000	1.1940	1.1721
804	4.0000	0.7960	0.7814
805	4.0000	0.7960	0.7814
806	6.0000	1.1940	1.1721
807	6.0000	1.1940	1.1721
808	7.0000	1.3930	1.3675
809	6.0000	1.1940	1.1721
810	6.0000	1.1940	1.1721
811	6.0000	1.1940	1.1721
812	4.0000	0.7960	0.7814
813	6.0000	1.1940	1.1721
814	6.0000	1.1940	1.1721
815	6.0000	1.1940	1.1721
816	6.0000	1.1940	1.1721
817	5.0000	0.9950	0.9768
818	4.0000	0.7960	0.7814
