Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
238	3.0000	1.1610	1.1385
239	2.0000	0.7740	0.7590
240	3.0000	1.1610	1.1385
241	2.0000	0.7740	0.7590
242	2.0000	0.7740	0.7590
243	3.0000	1.1610	1.1385
244	2.0000	0.7740	0.7590
245	2.0000	0.7740	0.7590
246	3.0000	1.1610	1.1385
247	3.0000	1.1610	1.1385
248	3.0000	1.1610	1.1385
249	3.0000	1.1610	1.1385
250	3.0000	1.1610	1.1385
251	1.0000	0.3870	0.3795
252	3.0000	1.1610	1.1385
253	3.0000	1.1610	1.1385
254	3.0000	1.1610	1.1385
255	3.0000	1.1610	1.1385
256	3.0000	1.1610	1.1385
257	3.0000	1.1610	1.1385
258	3.0000	1.1610	1.1385
259	3.0000	1.1610	1.1385
260	3.0000	1.1610	1.1385
261	3.0000	1.1610	1.1385
262	3.0000	1.1610	1.1385
263	3.0000	1.1610	1.1385
264	3.0000	1.1610	1.1385
265	2.0000	0.7740	0.7590
266	3.0000	1.1610	1.1385
267	3.0000	1.1610	1.1385
268	3.0000	1.1610	1.1385
269	3.0000	1.1610	1.1385
270	3.0000	1.1610	1.1385
271	3.0000	1.1610	1.1385
272	2.0000	0.7740	0.7590
273	3.0000	1.1610	1.1385
274	3.0000	1.1610	1.1385
275	3.0000	1.1610	1.1385
276	3.0000	1.1610	1.1385
277	3.0000	1.1610	1.1385
278	3.0000	1.1610	1.1385
279	3.0000	1.1610	1.1385
280	3.0000	1.1610	1.1385
281	2.0000	0.7740	0.7590
282	3.0000	1.1610	1.1385
283	2.0000	0.7740	0.7590
284	3.0000	1.1610	1.1385
285	2.0000	0.7740	0.7590
286	2.0000	0.7740	0.7590
287	3.0000	1.1610	1.1385
288	3.0000	1.1610	1.1385
289	3.0000	1.1610	1.1385
290	3.0000	1.1610	1.1385
291	3.0000	1.1610	1.1385
292	2.0000	0.7740	0.7590
293	2.0000	0.7740	0.7590
294	3.0000	1.1610	1.1385
295	3.0000	1.1610	1.1385
296	3.0000	1.1610	1.1385
297	3.0000	1.1610	1.1385
298	3.0000	1.1610	1.1385
299	3.0000	1.1610	1.1385
300	3.0000	1.1610	1.1385
301	1.0000	0.3870	0.3795
302	3.0000	1.1610	1.1385
303	3.0000	1.1610	1.1385
304	3.0000	1.1610	1.1385
305	3.0000	1.1610	1.1385
306	2.0000	0.7740	0.7590
307	3.0000	1.1610	1.1385
308	3.0000	1.1610	1.1385
309	3.0000	1.1610	1.1385
310	3.0000	1.1610	1.1385
311	3.0000	1.1610	1.1385
312	3.0000	1.1610	1.1385
313	3.0000	1.1610	1.1385
314	3.0000	1.1610	1.1385
315	2.0000	0.7740	0.7590
316	3.0000	1.1610	1.1385
317	3.0000	1.1610	1.1385
318	3.0000	1.1610	1.1385
319	3.0000	1.1610	1.1385
320	3.0000	1.1610	1.1385
321	2.0000	0.7740	0.7590
322	3.0000	1.1610	1.1385
323	3.0000	1.1610	1.1385
324	3.0000	1.1610	1.1385
325	3.0000	1.1610	1.1385
326	3.0000	1.1610	1.1385
327	2.0000	0.7740	0.7590
328	3.0000	1.1610	1.1385
329	2.0000	0.7740	0.7590
330	3.0000	1.1610	1.1385
331	3.0000	1.1610	1.1385
332	2.0000	0.7740	0.7590
333	3.0000	1.1610	1.1385
334	3.0000	1.1610	1.1385
335	3.0000	1.1610	1.1385
336	3.0000	1.1610	1.1385
337	3.0000	1.1610	1.1385
338	2.0000	0.7740	0.7590
339	3.0000	1.1610	1.1385
340	3.0000	1.1610	1.1385
341	3.0000	1.1610	1.1385
342	3.0000	1.1610	1.1385
343	2.0000	0.7740	0.7590
344	3.0000	1.1610	1.1385
345	3.0000	1.1610	1.1385
346	2.0000	0.7740	0.7590
347	3.0000	1.1610	1.1385
348	3.0000	1.1610	1.1385
349	3.0000	1.1610	1.1385
350	3.0000	1.1610	1.1385
351	3.0000	1.1610	1.1385
352	2.0000	0.7740	0.7590
353	3.0000	1.1610	1.1385
354	3.0000	1.1610	1.1385
355	1.0000	0.3870	0.3795
356	3.0000	1.1610	1.1385
357	1.0000	0.3870	0.3795
358	3.0000	1.1610	1.1385
359	3.0000	1.1610	1.1385
360	3.0000	1.1610	1.1385
361	2.0000	0.7740	0.7590
362	3.0000	1.1610	1.1385
363	3.0000	1.1610	1.1385
364	3.0000	1.1610	1.1385
365	3.0000	1.1610	1.1385
366	3.0000	1.1610	1.1385
367	3.0000	1.1610	1.1385
368	3.0000	1.1610	1.1385
369	3.0000	1.1610	1.1385
370	2.0000	0.7740	0.7590
371	2.0000	0.7740	0.7590
372	3.0000	1.1610	1.1385
373	2.0000	0.7740	0.7590
374	3.0000	1.1610	1.1385
375	3.0000	1.1610	1.1385
376	2.0000	0.7740	0.7590
377	2.0000	0.7740	0.7590
378	2.0000	0.7740	0.7590
379	3.0000	1.1610	1.1385
380	0.0000	0.0000	0.0000
381	3.0000	1.1610	1.1385
382	3.0000	1.1610	1.1385
383	0.0000	0.0000	0.0000
384	3.0000	1.1610	1.1385
385	3.0000	1.1610	1.1385
386	3.0000	1.1610	1.1385
387	3.0000	1.1610	1.1385
388	3.0000	1.1610	1.1385
389	3.0000	1.1610	1.1385
390	3.0000	1.1610	1.1385
391	3.0000	1.1610	1.1385
392	3.0000	1.1610	1.1385
393	3.0000	1.1610	1.1385
394	3.0000	1.1610	1.1385
395	3.0000	1.1610	1.1385
396	3.0000	1.1610	1.1385
397	3.0000	1.1610	1.1385
398	3.0000	1.1610	1.1385
399	3.0000	1.1610	1.1385
400	3.0000	1.1610	1.1385
401	2.0000	0.7740	0.7590
402	3.0000	1.1610	1.1385
403	1.0000	0.3870	0.3795
404	3.0000	1.1610	1.1385
405	2.0000	0.7740	0.7590
406	3.0000	1.1610	1.1385
407	3.0000	1.1610	1.1385
408	3.0000	1.1610	1.1385
409	2.0000	0.7740	0.7590
410	2.0000	0.7740	0.7590
411	3.0000	1.1610	1.1385
412	2.0000	0.7740	0.7590
413	3.0000	1.1610	1.1385
414	2.0000	0.7740	0.7590
415	3.0000	1.1610	1.1385
416	2.0000	0.7740	0.7590
417	3.0000	1.1610	1.1385
418	3.0000	1.1610	1.1385
419	2.0000	0.7740	0.7590
420	1.0000	0.3870	0.3795
421	3.0000	1.1610	1.1385
422	3.0000	1.1610	1.1385
423	3.0000	1.1610	1.1385
424	2.0000	0.7740	0.7590
425	3.0000	1.1610	1.1385
426	1.0000	0.3870	0.3795
427	1.0000	0.3870	0.3795
428	2.0000	0.7740	0.7590
429	1.0000	0.3870	0.3795
430	2.0000	0.7740	0.7590
431	3.0000	1.1610	1.1385
432	3.0000	1.1610	1.1385
433	3.0000	1.1610	1.1385
434	3.0000	1.1610	1.1385
435	3.0000	1.1610	1.1385
436	3.0000	1.1610	1.1385
437	3.0000	1.1610	1.1385
438	2.0000	0.7740	0.7590
439	3.0000	1.1610	1.1385
440	3.0000	1.1610	1.1385
441	3.0000	1.1610	1.1385
442	3.0000	1.1610	1.1385
443	2.0000	0.7740	0.7590
444	3.0000	1.1610	1.1385
445	2.0000	0.7740	0.7590
446	2.0000	0.7740	0.7590
447	3.0000	1.1610	1.1385
448	2.0000	0.7740	0.7590
449	3.0000	1.1610	1.1385
450	3.0000	1.1610	1.1385
451	1.0000	0.3870	0.3795
452	3.0000	1.1610	1.1385
453	3.0000	1.1610	1.1385
454	1.0000	0.3870	0.3795
455	3.0000	1.1610	1.1385
456	2.0000	0.7740	0.7590
457	3.0000	1.1610	1.1385
458	3.0000	1.1610	1.1385
459	1.0000	0.3870	0.3795
460	2.0000	0.7740	0.7590
461	3.0000	1.1610	1.1385
462	2.0000	0.7740	0.7590
463	2.0000	0.7740	0.7590
464	3.0000	1.1610	1.1385
465	3.0000	1.1610	1.1385
466	2.0000	0.7740	0.7590
467	3.0000	1.1610	1.1385
468	2.0000	0.7740	0.7590
469	0.0000	0.0000	0.0000
470	3.0000	1.1610	1.1385
471	2.0000	0.7740	0.7590
472	3.0000	1.1610	1.1385
473	3.0000	1.1610	1.1385
474	2.0000	0.7740	0.7590
475	3.0000	1.1610	1.1385
476	3.0000	1.1610	1.1385
477	3.0000	1.1610	1.1385
478	3.0000	1.1610	1.1385
479	3.0000	1.1610	1.1385
480	1.0000	0.3870	0.3795
481	3.0000	1.1610	1.1385
482	3.0000	1.1610	1.1385
483	3.0000	1.1610	1.1385
484	2.0000	0.7740	0.7590
485	3.0000	1.1610	1.1385
486	2.0000	0.7740	0.7590
487	3.0000	1.1610	1.1385
488	3.0000	1.1610	1.1385
489	3.0000	1.1610	1.1385
490	3.0000	1.1610	1.1385
491	3.0000	1.1610	1.1385
492	3.0000	1.1610	1.1385
493	2.0000	0.7740	0.7590
494	3.0000	1.1610	1.1385
495	3.0000	1.1610	1.1385
496	3.0000	1.1610	1.1385
497	2.0000	0.7740	0.7590
498	2.0000	0.7740	0.7590
499	3.0000	1.1610	1.1385
500	2.0000	0.7740	0.7590
501	3.0000	1.1610	1.1385
502	3.0000	1.1610	1.1385
503	3.0000	1.1610	1.1385
504	1.0000	0.3870	0.3795
505	2.0000	0.7740	0.7590
506	3.0000	1.1610	1.1385
507	3.0000	1.1610	1.1385
508	3.0000	1.1610	1.1385
509	3.0000	1.1610	1.1385
510	1.0000	0.3870	0.3795
511	3.0000	1.1610	1.1385
512	2.0000	0.7740	0.7590
513	0.0000	0.0000	0.0000
514	3.0000	1.1610	1.1385
515	2.0000	0.7740	0.7590
516	3.0000	1.1610	1.1385
517	3.0000	1.1610	1.1385
518	2.0000	0.7740	0.7590
519	2.0000	0.7740	0.7590
520	3.0000	1.1610	1.1385
521	2.0000	0.7740	0.7590
522	3.0000	1.1610	1.1385
523	3.0000	1.1610	1.1385
524	3.0000	1.1610	1.1385
525	3.0000	1.1610	1.1385
526	2.0000	0.7740	0.7590
527	2.0000	0.7740	0.7590
528	3.0000	1.1610	1.1385
529	3.0000	1.1610	1.1385
530	3.0000	1.1610	1.1385
531	3.0000	1.1610	1.1385
532	3.0000	1.1610	1.1385
533	3.0000	1.1610	1.1385
534	3.0000	1.1610	1.1385
535	3.0000	1.1610	1.1385
536	2.0000	0.7740	0.7590
537	3.0000	1.1610	1.1385
538	3.0000	1.1610	1.1385
539	3.0000	1.1610	1.1385
540	3.0000	1.1610	1.1385
541	3.0000	1.1610	1.1385
542	3.0000	1.1610	1.1385
543	3.0000	1.1610	1.1385
544	3.0000	1.1610	1.1385
545	2.0000	0.7740	0.7590
546	3.0000	1.1610	1.1385
547	3.0000	1.1610	1.1385
548	3.0000	1.1610	1.1385
549	3.0000	1.1610	1.1385
550	2.0000	0.7740	0.7590
551	3.0000	1.1610	1.1385
552	1.0000	0.3870	0.3795
553	2.0000	0.7740	0.7590
554	3.0000	1.1610	1.1385
555	3.0000	1.1610	1.1385
556	3.0000	1.1610	1.1385
557	3.0000	1.1610	1.1385
558	1.0000	0.3870	0.3795
559	3.0000	1.1610	1.1385
560	3.0000	1.1610	1.1385
561	3.0000	1.1610	1.1385
562	1.0000	0.3870	0.3795
563	3.0000	1.1610	1.1385
564	3.0000	1.1610	1.1385
565	3.0000	1.1610	1.1385
566	3.0000	1.1610	1.1385
567	2.0000	0.7740	0.7590
568	2.0000	0.7740	0.7590
569	3.0000	1.1610	1.1385
570	3.0000	1.1610	1.1385
571	3.0000	1.1610	1.1385
572	2.0000	0.7740	0.7590
573	3.0000	1.1610	1.1385
574	2.0000	0.7740	0.7590
575	3.0000	1.1610	1.1385
576	3.0000	1.1610	1.1385
577	3.0000	1.1610	1.1385
578	3.0000	1.1610	1.1385
579	2.0000	0.7740	0.7590
580	3.0000	1.1610	1.1385
581	2.0000	0.7740	0.7590
582	3.0000	1.1610	1.1385
583	3.0000	1.1610	1.1385
584	3.0000	1.1610	1.1385
585	2.0000	0.7740	0.7590
586	2.0000	0.7740	0.7590
587	3.0000	1.1610	1.1385
588	2.0000	0.7740	0.7590
589	2.0000	0.7740	0.7590
590	1.0000	0.3870	0.3795
591	2.0000	0.7740	0.7590
592	2.0000	0.7740	0.7590
593	2.0000	0.7740	0.7590
594	2.0000	0.7740	0.7590
595	2.0000	0.7740	0.7590
596	3.0000	1.1610	1.1385
597	3.0000	1.1610	1.1385
598	3.0000	1.1610	1.1385
599	3.0000	1.1610	1.1385
600	3.0000	1.1610	1.1385
601	3.0000	1.1610	1.1385
602	3.0000	1.1610	1.1385
603	3.0000	1.1610	1.1385
604	2.0000	0.7740	0.7590
605	2.0000	0.7740	0.7590
606	2.0000	0.7740	0.7590
607	3.0000	1.1610	1.1385
608	3.0000	1.1610	1.1385
609	2.0000	0.7740	0.7590
610	3.0000	1.1610	1.1385
611	3.0000	1.1610	1.1385
612	3.0000	1.1610	1.1385
613	3.0000	1.1610	1.1385
614	3.0000	1.1610	1.1385
615	3.0000	1.1610	1.1385
616	3.0000	1.1610	1.1385
617	1.0000	0.3870	0.3795
618	3.0000	1.1610	1.1385
619	3.0000	1.1610	1.1385
620	2.0000	0.7740	0.7590
621	2.0000	0.7740	0.7590
622	2.0000	0.7740	0.7590
623	2.0000	0.7740	0.7590
624	2.0000	0.7740	0.7590
625	3.0000	1.1610	1.1385
626	2.0000	0.7740	0.7590
627	2.0000	0.7740	0.7590
628	3.0000	1.1610	1.1385
629	2.0000	0.7740	0.7590
630	3.0000	1.1610	1.1385
631	3.0000	1.1610	1.1385
632	3.0000	1.1610	1.1385
633	3.0000	1.1610	1.1385
634	3.0000	1.1610	1.1385
635	3.0000	1.1610	1.1385
636	3.0000	1.1610	1.1385
637	3.0000	1.1610	1.1385
638	3.0000	1.1610	1.1385
639	3.0000	1.1610	1.1385
640	3.0000	1.1610	1.1385
641	3.0000	1.1610	1.1385
642	3.0000	1.1610	1.1385
643	2.0000	0.7740	0.7590
644	3.0000	1.1610	1.1385
645	3.0000	1.1610	1.1385
646	2.0000	0.7740	0.7590
647	3.0000	1.1610	1.1385
648	3.0000	1.1610	1.1385
649	3.0000	1.1610	1.1385
650	3.0000	1.1610	1.1385
651	3.0000	1.1610	1.1385
652	3.0000	1.1610	1.1385
653	2.0000	0.7740	0.7590
654	3.0000	1.1610	1.1385
655	2.0000	0.7740	0.7590
656	1.0000	0.3870	0.3795
657	1.0000	0.3870	0.3795
658	1.0000	0.3870	0.3795
659	2.0000	0.7740	0.7590
660	3.0000	1.1610	1.1385
661	3.0000	1.1610	1.1385
662	2.0000	0.7740	0.7590
663	3.0000	1.1610	1.1385
664	3.0000	1.1610	1.1385
665	3.0000	1.1610	1.1385
666	3.0000	1.1610	1.1385
667	3.0000	1.1610	1.1385
668	3.0000	1.1610	1.1385
669	2.0000	0.7740	0.7590
670	3.0000	1.1610	1.1385
671	3.0000	1.1610	1.1385
672	1.0000	0.3870	0.3795
673	3.0000	1.1610	1.1385
674	3.0000	1.1610	1.1385
675	3.0000	1.1610	1.1385
676	2.0000	0.7740	0.7590
677	3.0000	1.1610	1.1385
678	2.0000	0.7740	0.7590
679	3.0000	1.1610	1.1385
680	2.0000	0.7740	0.7590
681	3.0000	1.1610	1.1385
682	3.0000	1.1610	1.1385
683	3.0000	1.1610	1.1385
684	3.0000	1.1610	1.1385
685	2.0000	0.7740	0.7590
686	3.0000	1.1610	1.1385
687	3.0000	1.1610	1.1385
688	3.0000	1.1610	1.1385
689	3.0000	1.1610	1.1385
690	3.0000	1.1610	1.1385
691	3.0000	1.1610	1.1385
692	1.0000	0.3870	0.3795
693	2.0000	0.7740	0.7590
694	3.0000	1.1610	1.1385
695	3.0000	1.1610	1.1385
696	3.0000	1.1610	1.1385
697	3.0000	1.1610	1.1385
698	2.0000	0.7740	0.7590
699	3.0000	1.1610	1.1385
700	2.0000	0.7740	0.7590
701	1.0000	0.3870	0.3795
702	3.0000	1.1610	1.1385
703	3.0000	1.1610	1.1385
704	2.0000	0.7740	0.7590
705	3.0000	1.1610	1.1385
706	3.0000	1.1610	1.1385
707	2.0000	0.7740	0.7590
708	3.0000	1.1610	1.1385
709	2.0000	0.7740	0.7590
710	2.0000	0.7740	0.7590
711	3.0000	1.1610	1.1385
712	3.0000	1.1610	1.1385
713	3.0000	1.1610	1.1385
714	3.0000	1.1610	1.1385
715	2.0000	0.7740	0.7590
716	3.0000	1.1610	1.1385
717	3.0000	1.1610	1.1385
718	3.0000	1.1610	1.1385
719	2.0000	0.7740	0.7590
720	2.0000	0.7740	0.7590
721	3.0000	1.1610	1.1385
722	3.0000	1.1610	1.1385
723	2.0000	0.7740	0.7590
724	3.0000	1.1610	1.1385
725	1.0000	0.3870	0.3795
726	2.0000	0.7740	0.7590
727	3.0000	1.1610	1.1385
728	2.0000	0.7740	0.7590
729	3.0000	1.1610	1.1385
730	2.0000	0.7740	0.7590
731	0.0000	0.0000	0.0000
732	3.0000	1.1610	1.1385
733	3.0000	1.1610	1.1385
734	3.0000	1.1610	1.1385
735	1.0000	0.3870	0.3795
736	3.0000	1.1610	1.1385
737	2.0000	0.7740	0.7590
738	2.0000	0.7740	0.7590
739	2.0000	0.7740	0.7590
740	3.0000	1.1610	1.1385
741	3.0000	1.1610	1.1385
742	3.0000	1.1610	1.1385
743	3.0000	1.1610	1.1385
744	3.0000	1.1610	1.1385
745	3.0000	1.1610	1.1385
746	3.0000	1.1610	1.1385
747	3.0000	1.1610	1.1385
748	3.0000	1.1610	1.1385
749	3.0000	1.1610	1.1385
750	2.0000	0.7740	0.7590
751	3.0000	1.1610	1.1385
752	3.0000	1.1610	1.1385
753	3.0000	1.1610	1.1385
754	3.0000	1.1610	1.1385
755	3.0000	1.1610	1.1385
756	2.0000	0.7740	0.7590
757	2.0000	0.7740	0.7590
758	3.0000	1.1610	1.1385
759	3.0000	1.1610	1.1385
760	3.0000	1.1610	1.1385
761	3.0000	1.1610	1.1385
762	0.0000	0.0000	0.0000
763	3.0000	1.1610	1.1385
764	3.0000	1.1610	1.1385
765	2.0000	0.7740	0.7590
766	3.0000	1.1610	1.1385
767	2.0000	0.7740	0.7590
768	3.0000	1.1610	1.1385
769	2.0000	0.7740	0.7590
770	3.0000	1.1610	1.1385
771	3.0000	1.1610	1.1385
772	2.0000	0.7740	0.7590
773	3.0000	1.1610	1.1385
774	3.0000	1.1610	1.1385
775	3.0000	1.1610	1.1385
776	3.0000	1.1610	1.1385
777	2.0000	0.7740	0.7590
778	3.0000	1.1610	1.1385
779	2.0000	0.7740	0.7590
780	3.0000	1.1610	1.1385
781	2.0000	0.7740	0.7590
782	3.0000	1.1610	1.1385
783	2.0000	0.7740	0.7590
784	3.0000	1.1610	1.1385
785	3.0000	1.1610	1.1385
786	2.0000	0.7740	0.7590
787	3.0000	1.1610	1.1385
788	3.0000	1.1610	1.1385
789	3.0000	1.1610	1.1385
790	3.0000	1.1610	1.1385
791	3.0000	1.1610	1.1385
792	3.0000	1.1610	1.1385
793	3.0000	1.1610	1.1385
794	3.0000	1.1610	1.1385
795	3.0000	1.1610	1.1385
796	3.0000	1.1610	1.1385
797	3.0000	1.1610	1.1385
798	3.0000	1.1610	1.1385
799	3.0000	1.1610	1.1385
800	3.0000	1.1610	1.1385
801	3.0000	1.1610	1.1385
802	3.0000	1.1610	1.1385
803	3.0000	1.1610	1.1385
804	2.0000	0.7740	0.7590
805	3.0000	1.1610	1.1385
806	3.0000	1.1610	1.1385
807	3.0000	1.1610	1.1385
808	3.0000	1.1610	1.1385
809	3.0000	1.1610	1.1385
810	3.0000	1.1610	1.1385
811	3.0000	1.1610	1.1385
812	2.0000	0.7740	0.7590
813	3.0000	1.1610	1.1385
814	3.0000	1.1610	1.1385
815	3.0000	1.1610	1.1385
816	3.0000	1.1610	1.1385
817	3.0000	1.1610	1.1385
818	2.0000	0.7740	0.7590
819	2.0000	0.7740	0.7590
