Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
59	12.0000	1.1223	1.0953
60	12.0000	1.1223	1.0953
61	12.0000	1.1223	1.0953
62	14.0000	1.3094	1.2778
63	8.0000	0.7482	0.7302
64	12.0000	1.1223	1.0953
65	16.0000	1.4964	1.4604
66	14.0000	1.3094	1.2778
67	11.0000	1.0288	1.0040
68	13.0000	1.2159	1.1866
69	7.0000	0.6547	0.6389
70	10.0000	0.9353	0.9127
71	10.0000	0.9353	0.9127
72	14.0000	1.3094	1.2778
73	12.0000	1.1223	1.0953
74	12.0000	1.1223	1.0953
75	14.0000	1.3094	1.2778
76	11.0000	1.0288	1.0040
77	12.0000	1.1223	1.0953
78	10.0000	0.9353	0.9127
79	9.0000	0.8418	0.8215
80	12.0000	1.1223	1.0953
81	4.0000	0.3741	0.3651
82	10.0000	0.9353	0.9127
83	10.0000	0.9353	0.9127
84	13.0000	1.2159	1.1866
85	14.0000	1.3094	1.2778
86	10.0000	0.9353	0.9127
87	10.0000	0.9353	0.9127
88	12.0000	1.1223	1.0953
89	10.0000	0.9353	0.9127
90	11.0000	1.0288	1.0040
91	9.0000	0.8418	0.8215
92	8.0000	0.7482	0.7302
93	14.0000	1.3094	1.2778
94	14.0000	1.3094	1.2778
95	12.0000	1.1223	1.0953
96	8.0000	0.7482	0.7302
97	8.0000	0.7482	0.7302
98	8.0000	0.7482	0.7302
99	11.0000	1.0288	1.0040
100	12.0000	1.1223	1.0953
101	12.0000	1.1223	1.0953
102	13.0000	1.2159	1.1866
103	12.0000	1.1223	1.0953
104	12.0000	1.1223	1.0953
105	10.0000	0.9353	0.9127
106	11.0000	1.0288	1.0040
107	12.0000	1.1223	1.0953
108	12.0000	1.1223	1.0953
109	8.0000	0.7482	0.7302
110	13.0000	1.2159	1.1866
111	12.0000	1.1223	1.0953
112	12.0000	1.1223	1.0953
113	12.0000	1.1223	1.0953
114	13.0000	1.2159	1.1866
115	12.0000	1.1223	1.0953
116	13.0000	1.2159	1.1866
117	14.0000	1.3094	1.2778
118	12.0000	1.1223	1.0953
119	11.0000	1.0288	1.0040
120	10.0000	0.9353	0.9127
121	12.0000	1.1223	1.0953
122	10.0000	0.9353	0.9127
123	14.0000	1.3094	1.2778
124	14.0000	1.3094	1.2778
125	11.0000	1.0288	1.0040
126	12.0000	1.1223	1.0953
127	8.0000	0.7482	0.7302
128	11.0000	1.0288	1.0040
129	11.0000	1.0288	1.0040
130	14.0000	1.3094	1.2778
131	14.0000	1.3094	1.2778
132	14.0000	1.3094	1.2778
133	14.0000	1.3094	1.2778
134	12.0000	1.1223	1.0953
135	12.0000	1.1223	1.0953
136	12.0000	1.1223	1.0953
137	10.0000	0.9353	0.9127
138	11.0000	1.0288	1.0040
139	11.0000	1.0288	1.0040
140	8.0000	0.7482	0.7302
141	10.0000	0.9353	0.9127
142	12.0000	1.1223	1.0953
143	12.0000	1.1223	1.0953
144	8.0000	0.7482	0.7302
145	11.0000	1.0288	1.0040
146	10.0000	0.9353	0.9127
147	8.0000	0.7482	0.7302
148	11.0000	1.0288	1.0040
149	14.0000	1.3094	1.2778
150	11.0000	1.0288	1.0040
151	10.0000	0.9353	0.9127
152	11.0000	1.0288	1.0040
153	14.0000	1.3094	1.2778
154	12.0000	1.1223	1.0953
155	12.0000	1.1223	1.0953
156	10.0000	0.9353	0.9127
157	11.0000	1.0288	1.0040
158	10.0000	0.9353	0.9127
159	8.0000	0.7482	0.7302
160	12.0000	1.1223	1.0953
161	14.0000	1.3094	1.2778
162	10.0000	0.9353	0.9127
163	12.0000	1.1223	1.0953
164	12.0000	1.1223	1.0953
165	8.0000	0.7482	0.7302
166	12.0000	1.1223	1.0953
167	14.0000	1.3094	1.2778
168	14.0000	1.3094	1.2778
169	10.0000	0.9353	0.9127
170	12.0000	1.1223	1.0953
171	10.0000	0.9353	0.9127
172	14.0000	1.3094	1.2778
173	10.0000	0.9353	0.9127
174	12.0000	1.1223	1.0953
175	10.0000	0.9353	0.9127
176	11.0000	1.0288	1.0040
177	13.0000	1.2159	1.1866
178	12.0000	1.1223	1.0953
179	11.0000	1.0288	1.0040
180	10.0000	0.9353	0.9127
181	11.0000	1.0288	1.0040
182	14.0000	1.3094	1.2778
183	10.0000	0.9353	0.9127
184	14.0000	1.3094	1.2778
185	14.0000	1.3094	1.2778
186	12.0000	1.1223	1.0953
187	10.0000	0.9353	0.9127
188	12.0000	1.1223	1.0953
189	14.0000	1.3094	1.2778
190	12.0000	1.1223	1.0953
191	10.0000	0.9353	0.9127
192	6.0000	0.5612	0.5476
193	13.0000	1.2159	1.1866
194	12.0000	1.1223	1.0953
195	12.0000	1.1223	1.0953
196	8.0000	0.7482	0.7302
197	12.0000	1.1223	1.0953
198	11.0000	1.0288	1.0040
199	12.0000	1.1223	1.0953
200	11.0000	1.0288	1.0040
201	14.0000	1.3094	1.2778
202	10.0000	0.9353	0.9127
203	12.0000	1.1223	1.0953
204	8.0000	0.7482	0.7302
205	13.0000	1.2159	1.1866
206	10.0000	0.9353	0.9127
207	9.0000	0.8418	0.8215
208	14.0000	1.3094	1.2778
209	11.0000	1.0288	1.0040
210	11.0000	1.0288	1.0040
211	8.0000	0.7482	0.7302
212	16.0000	1.4964	1.4604
213	12.0000	1.1223	1.0953
214	9.0000	0.8418	0.8215
215	13.0000	1.2159	1.1866
216	12.0000	1.1223	1.0953
217	12.0000	1.1223	1.0953
218	10.0000	0.9353	0.9127
219	4.0000	0.3741	0.3651
220	11.0000	1.0288	1.0040
221	10.0000	0.9353	0.9127
222	13.0000	1.2159	1.1866
223	8.0000	0.7482	0.7302
224	14.0000	1.3094	1.2778
225	10.0000	0.9353	0.9127
226	10.0000	0.9353	0.9127
227	10.0000	0.9353	0.9127
228	13.0000	1.2159	1.1866
229	8.0000	0.7482	0.7302
230	13.0000	1.2159	1.1866
231	13.0000	1.2159	1.1866
232	8.0000	0.7482	0.7302
233	10.0000	0.9353	0.9127
234	10.0000	0.9353	0.9127
235	12.0000	1.1223	1.0953
236	10.0000	0.9353	0.9127
237	11.0000	1.0288	1.0040
238	12.0000	1.1223	1.0953
239	10.0000	0.9353	0.9127
240	12.0000	1.1223	1.0953
241	8.0000	0.7482	0.7302
242	14.0000	1.3094	1.2778
243	14.0000	1.3094	1.2778
244	6.0000	0.5612	0.5476
245	13.0000	1.2159	1.1866
246	10.0000	0.9353	0.9127
247	10.0000	0.9353	0.9127
248	12.0000	1.1223	1.0953
249	10.0000	0.9353	0.9127
250	10.0000	0.9353	0.9127
251	7.0000	0.6547	0.6389
252	10.0000	0.9353	0.9127
253	8.0000	0.7482	0.7302
254	14.0000	1.3094	1.2778
255	14.0000	1.3094	1.2778
256	13.0000	1.2159	1.1866
257	10.0000	0.9353	0.9127
258	13.0000	1.2159	1.1866
259	10.0000	0.9353	0.9127
260	10.0000	0.9353	0.9127
261	14.0000	1.3094	1.2778
262	15.0000	1.4029	1.3691
263	11.0000	1.0288	1.0040
264	10.0000	0.9353	0.9127
265	14.0000	1.3094	1.2778
266	10.0000	0.9353	0.9127
267	12.0000	1.1223	1.0953
268	10.0000	0.9353	0.9127
269	11.0000	1.0288	1.0040
270	12.0000	1.1223	1.0953
271	14.0000	1.3094	1.2778
272	8.0000	0.7482	0.7302
273	10.0000	0.9353	0.9127
274	7.0000	0.6547	0.6389
275	13.0000	1.2159	1.1866
276	10.0000	0.9353	0.9127
277	11.0000	1.0288	1.0040
278	6.0000	0.5612	0.5476
279	12.0000	1.1223	1.0953
280	6.0000	0.5612	0.5476
281	11.0000	1.0288	1.0040
282	15.0000	1.4029	1.3691
283	6.0000	0.5612	0.5476
284	8.0000	0.7482	0.7302
285	10.0000	0.9353	0.9127
286	12.0000	1.1223	1.0953
287	10.0000	0.9353	0.9127
288	12.0000	1.1223	1.0953
289	14.0000	1.3094	1.2778
290	12.0000	1.1223	1.0953
291	12.0000	1.1223	1.0953
292	12.0000	1.1223	1.0953
293	14.0000	1.3094	1.2778
294	10.0000	0.9353	0.9127
295	10.0000	0.9353	0.9127
296	13.0000	1.2159	1.1866
297	10.0000	0.9353	0.9127
298	12.0000	1.1223	1.0953
299	12.0000	1.1223	1.0953
300	14.0000	1.3094	1.2778
301	12.0000	1.1223	1.0953
302	14.0000	1.3094	1.2778
303	11.0000	1.0288	1.0040
304	8.0000	0.7482	0.7302
305	13.0000	1.2159	1.1866
306	13.0000	1.2159	1.1866
307	16.0000	1.4964	1.4604
308	13.0000	1.2159	1.1866
309	11.0000	1.0288	1.0040
310	12.0000	1.1223	1.0953
311	11.0000	1.0288	1.0040
312	11.0000	1.0288	1.0040
313	10.0000	0.9353	0.9127
314	13.0000	1.2159	1.1866
315	12.0000	1.1223	1.0953
316	10.0000	0.9353	0.9127
317	10.0000	0.9353	0.9127
318	10.0000	0.9353	0.9127
319	12.0000	1.1223	1.0953
320	12.0000	1.1223	1.0953
321	12.0000	1.1223	1.0953
322	10.0000	0.9353	0.9127
323	10.0000	0.9353	0.9127
324	12.0000	1.1223	1.0953
325	11.0000	1.0288	1.0040
326	9.0000	0.8418	0.8215
327	11.0000	1.0288	1.0040
328	12.0000	1.1223	1.0953
329	10.0000	0.9353	0.9127
330	10.0000	0.9353	0.9127
331	12.0000	1.1223	1.0953
332	9.0000	0.8418	0.8215
333	8.0000	0.7482	0.7302
334	13.0000	1.2159	1.1866
335	14.0000	1.3094	1.2778
336	9.0000	0.8418	0.8215
337	12.0000	1.1223	1.0953
338	9.0000	0.8418	0.8215
339	12.0000	1.1223	1.0953
340	8.0000	0.7482	0.7302
341	10.0000	0.9353	0.9127
342	11.0000	1.0288	1.0040
343	13.0000	1.2159	1.1866
344	11.0000	1.0288	1.0040
345	9.0000	0.8418	0.8215
346	14.0000	1.3094	1.2778
347	13.0000	1.2159	1.1866
348	14.0000	1.3094	1.2778
349	14.0000	1.3094	1.2778
350	11.0000	1.0288	1.0040
351	9.0000	0.8418	0.8215
352	12.0000	1.1223	1.0953
353	6.0000	0.5612	0.5476
354	10.0000	0.9353	0.9127
355	8.0000	0.7482	0.7302
356	9.0000	0.8418	0.8215
357	10.0000	0.9353	0.9127
358	7.0000	0.6547	0.6389
359	10.0000	0.9353	0.9127
360	11.0000	1.0288	1.0040
361	12.0000	1.1223	1.0953
362	14.0000	1.3094	1.2778
363	12.0000	1.1223	1.0953
364	8.0000	0.7482	0.7302
365	10.0000	0.9353	0.9127
366	9.0000	0.8418	0.8215
367	8.0000	0.7482	0.7302
368	13.0000	1.2159	1.1866
369	8.0000	0.7482	0.7302
370	9.0000	0.8418	0.8215
371	10.0000	0.9353	0.9127
372	14.0000	1.3094	1.2778
373	10.0000	0.9353	0.9127
374	12.0000	1.1223	1.0953
375	12.0000	1.1223	1.0953
376	11.0000	1.0288	1.0040
377	11.0000	1.0288	1.0040
378	8.0000	0.7482	0.7302
379	12.0000	1.1223	1.0953
380	9.0000	0.8418	0.8215
381	12.0000	1.1223	1.0953
382	12.0000	1.1223	1.0953
383	14.0000	1.3094	1.2778
384	13.0000	1.2159	1.1866
385	14.0000	1.3094	1.2778
386	10.0000	0.9353	0.9127
387	11.0000	1.0288	1.0040
388	11.0000	1.0288	1.0040
389	13.0000	1.2159	1.1866
390	12.0000	1.1223	1.0953
391	13.0000	1.2159	1.1866
392	12.0000	1.1223	1.0953
393	14.0000	1.3094	1.2778
394	9.0000	0.8418	0.8215
395	11.0000	1.0288	1.0040
396	10.0000	0.9353	0.9127
397	13.0000	1.2159	1.1866
398	12.0000	1.1223	1.0953
399	12.0000	1.1223	1.0953
400	12.0000	1.1223	1.0953
401	12.0000	1.1223	1.0953
402	9.0000	0.8418	0.8215
403	12.0000	1.1223	1.0953
404	12.0000	1.1223	1.0953
405	13.0000	1.2159	1.1866
406	12.0000	1.1223	1.0953
407	14.0000	1.3094	1.2778
408	14.0000	1.3094	1.2778
409	13.0000	1.2159	1.1866
410	12.0000	1.1223	1.0953
411	13.0000	1.2159	1.1866
412	11.0000	1.0288	1.0040
413	8.0000	0.7482	0.7302
414	12.0000	1.1223	1.0953
415	11.0000	1.0288	1.0040
416	12.0000	1.1223	1.0953
417	14.0000	1.3094	1.2778
418	14.0000	1.3094	1.2778
419	10.0000	0.9353	0.9127
420	12.0000	1.1223	1.0953
421	12.0000	1.1223	1.0953
422	12.0000	1.1223	1.0953
423	11.0000	1.0288	1.0040
424	14.0000	1.3094	1.2778
425	10.0000	0.9353	0.9127
426	14.0000	1.3094	1.2778
427	13.0000	1.2159	1.1866
428	10.0000	0.9353	0.9127
429	13.0000	1.2159	1.1866
430	10.0000	0.9353	0.9127
431	12.0000	1.1223	1.0953
432	10.0000	0.9353	0.9127
433	13.0000	1.2159	1.1866
434	14.0000	1.3094	1.2778
435	14.0000	1.3094	1.2778
436	12.0000	1.1223	1.0953
437	12.0000	1.1223	1.0953
438	14.0000	1.3094	1.2778
439	6.0000	0.5612	0.5476
440	9.0000	0.8418	0.8215
441	14.0000	1.3094	1.2778
442	13.0000	1.2159	1.1866
443	11.0000	1.0288	1.0040
444	14.0000	1.3094	1.2778
445	6.0000	0.5612	0.5476
446	12.0000	1.1223	1.0953
447	12.0000	1.1223	1.0953
448	12.0000	1.1223	1.0953
449	12.0000	1.1223	1.0953
450	12.0000	1.1223	1.0953
451	9.0000	0.8418	0.8215
452	12.0000	1.1223	1.0953
453	13.0000	1.2159	1.1866
454	10.0000	0.9353	0.9127
455	11.0000	1.0288	1.0040
456	8.0000	0.7482	0.7302
457	10.0000	0.9353	0.9127
458	14.0000	1.3094	1.2778
459	14.0000	1.3094	1.2778
460	14.0000	1.3094	1.2778
461	11.0000	1.0288	1.0040
462	12.0000	1.1223	1.0953
463	7.0000	0.6547	0.6389
464	12.0000	1.1223	1.0953
465	12.0000	1.1223	1.0953
466	13.0000	1.2159	1.1866
467	12.0000	1.1223	1.0953
468	13.0000	1.2159	1.1866
469	12.0000	1.1223	1.0953
470	12.0000	1.1223	1.0953
471	14.0000	1.3094	1.2778
472	13.0000	1.2159	1.1866
473	13.0000	1.2159	1.1866
474	14.0000	1.3094	1.2778
475	8.0000	0.7482	0.7302
476	12.0000	1.1223	1.0953
477	14.0000	1.3094	1.2778
478	11.0000	1.0288	1.0040
479	13.0000	1.2159	1.1866
480	12.0000	1.1223	1.0953
481	12.0000	1.1223	1.0953
482	10.0000	0.9353	0.9127
483	13.0000	1.2159	1.1866
484	12.0000	1.1223	1.0953
485	12.0000	1.1223	1.0953
486	8.0000	0.7482	0.7302
487	14.0000	1.3094	1.2778
488	9.0000	0.8418	0.8215
489	12.0000	1.1223	1.0953
490	8.0000	0.7482	0.7302
491	8.0000	0.7482	0.7302
492	9.0000	0.8418	0.8215
493	12.0000	1.1223	1.0953
494	11.0000	1.0288	1.0040
495	12.0000	1.1223	1.0953
496	13.0000	1.2159	1.1866
497	12.0000	1.1223	1.0953
498	15.0000	1.4029	1.3691
499	10.0000	0.9353	0.9127
500	10.0000	0.9353	0.9127
501	13.0000	1.2159	1.1866
502	9.0000	0.8418	0.8215
503	15.0000	1.4029	1.3691
504	13.0000	1.2159	1.1866
505	10.0000	0.9353	0.9127
506	10.0000	0.9353	0.9127
507	12.0000	1.1223	1.0953
508	10.0000	0.9353	0.9127
509	11.0000	1.0288	1.0040
510	12.0000	1.1223	1.0953
511	14.0000	1.3094	1.2778
512	12.0000	1.1223	1.0953
513	13.0000	1.2159	1.1866
514	12.0000	1.1223	1.0953
515	12.0000	1.1223	1.0953
516	14.0000	1.3094	1.2778
517	14.0000	1.3094	1.2778
518	10.0000	0.9353	0.9127
519	13.0000	1.2159	1.1866
520	12.0000	1.1223	1.0953
521	12.0000	1.1223	1.0953
522	12.0000	1.1223	1.0953
523	12.0000	1.1223	1.0953
524	13.0000	1.2159	1.1866
525	12.0000	1.1223	1.0953
526	14.0000	1.3094	1.2778
527	10.0000	0.9353	0.9127
528	13.0000	1.2159	1.1866
529	12.0000	1.1223	1.0953
530	6.0000	0.5612	0.5476
531	12.0000	1.1223	1.0953
532	13.0000	1.2159	1.1866
533	10.0000	0.9353	0.9127
534	11.0000	1.0288	1.0040
535	10.0000	0.9353	0.9127
536	12.0000	1.1223	1.0953
537	9.0000	0.8418	0.8215
538	6.0000	0.5612	0.5476
539	14.0000	1.3094	1.2778
540	9.0000	0.8418	0.8215
541	14.0000	1.3094	1.2778
542	12.0000	1.1223	1.0953
543	8.0000	0.7482	0.7302
544	13.0000	1.2159	1.1866
545	12.0000	1.1223	1.0953
546	10.0000	0.9353	0.9127
547	12.0000	1.1223	1.0953
548	14.0000	1.3094	1.2778
549	12.0000	1.1223	1.0953
550	11.0000	1.0288	1.0040
551	14.0000	1.3094	1.2778
552	12.0000	1.1223	1.0953
553	11.0000	1.0288	1.0040
554	12.0000	1.1223	1.0953
555	14.0000	1.3094	1.2778
556	14.0000	1.3094	1.2778
557	11.0000	1.0288	1.0040
558	11.0000	1.0288	1.0040
559	14.0000	1.3094	1.2778
560	14.0000	1.3094	1.2778
561	8.0000	0.7482	0.7302
562	12.0000	1.1223	1.0953
563	12.0000	1.1223	1.0953
564	11.0000	1.0288	1.0040
565	10.0000	0.9353	0.9127
566	9.0000	0.8418	0.8215
567	14.0000	1.3094	1.2778
568	12.0000	1.1223	1.0953
569	10.0000	0.9353	0.9127
570	6.0000	0.5612	0.5476
571	10.0000	0.9353	0.9127
572	12.0000	1.1223	1.0953
573	8.0000	0.7482	0.7302
574	13.0000	1.2159	1.1866
575	14.0000	1.3094	1.2778
576	12.0000	1.1223	1.0953
577	6.0000	0.5612	0.5476
578	10.0000	0.9353	0.9127
579	6.0000	0.5612	0.5476
580	12.0000	1.1223	1.0953
581	12.0000	1.1223	1.0953
582	13.0000	1.2159	1.1866
583	6.0000	0.5612	0.5476
584	14.0000	1.3094	1.2778
585	12.0000	1.1223	1.0953
586	12.0000	1.1223	1.0953
587	3.0000	0.2806	0.2738
588	10.0000	0.9353	0.9127
589	12.0000	1.1223	1.0953
590	11.0000	1.0288	1.0040
591	11.0000	1.0288	1.0040
592	11.0000	1.0288	1.0040
593	11.0000	1.0288	1.0040
594	12.0000	1.1223	1.0953
595	11.0000	1.0288	1.0040
596	10.0000	0.9353	0.9127
597	8.0000	0.7482	0.7302
598	12.0000	1.1223	1.0953
599	12.0000	1.1223	1.0953
600	10.0000	0.9353	0.9127
601	11.0000	1.0288	1.0040
602	11.0000	1.0288	1.0040
603	12.0000	1.1223	1.0953
604	12.0000	1.1223	1.0953
605	14.0000	1.3094	1.2778
606	8.0000	0.7482	0.7302
607	8.0000	0.7482	0.7302
608	14.0000	1.3094	1.2778
609	14.0000	1.3094	1.2778
610	10.0000	0.9353	0.9127
611	12.0000	1.1223	1.0953
612	12.0000	1.1223	1.0953
613	12.0000	1.1223	1.0953
614	11.0000	1.0288	1.0040
615	6.0000	0.5612	0.5476
616	14.0000	1.3094	1.2778
617	12.0000	1.1223	1.0953
618	14.0000	1.3094	1.2778
619	8.0000	0.7482	0.7302
620	14.0000	1.3094	1.2778
621	10.0000	0.9353	0.9127
622	10.0000	0.9353	0.9127
623	14.0000	1.3094	1.2778
624	8.0000	0.7482	0.7302
625	9.0000	0.8418	0.8215
626	9.0000	0.8418	0.8215
627	14.0000	1.3094	1.2778
628	11.0000	1.0288	1.0040
629	9.0000	0.8418	0.8215
630	14.0000	1.3094	1.2778
631	14.0000	1.3094	1.2778
632	9.0000	0.8418	0.8215
633	12.0000	1.1223	1.0953
634	12.0000	1.1223	1.0953
635	13.0000	1.2159	1.1866
636	6.0000	0.5612	0.5476
637	10.0000	0.9353	0.9127
638	14.0000	1.3094	1.2778
639	11.0000	1.0288	1.0040
640	14.0000	1.3094	1.2778
641	5.0000	0.4676	0.4564
642	12.0000	1.1223	1.0953
643	13.0000	1.2159	1.1866
644	10.0000	0.9353	0.9127
645	14.0000	1.3094	1.2778
646	6.0000	0.5612	0.5476
647	10.0000	0.9353	0.9127
648	10.0000	0.9353	0.9127
649	14.0000	1.3094	1.2778
650	11.0000	1.0288	1.0040
651	14.0000	1.3094	1.2778
652	14.0000	1.3094	1.2778
653	13.0000	1.2159	1.1866
654	10.0000	0.9353	0.9127
655	12.0000	1.1223	1.0953
656	11.0000	1.0288	1.0040
657	10.0000	0.9353	0.9127
658	10.0000	0.9353	0.9127
659	10.0000	0.9353	0.9127
660	8.0000	0.7482	0.7302
661	8.0000	0.7482	0.7302
662	8.0000	0.7482	0.7302
663	11.0000	1.0288	1.0040
664	10.0000	0.9353	0.9127
665	6.0000	0.5612	0.5476
666	11.0000	1.0288	1.0040
667	13.0000	1.2159	1.1866
668	11.0000	1.0288	1.0040
669	14.0000	1.3094	1.2778
670	12.0000	1.1223	1.0953
671	13.0000	1.2159	1.1866
672	14.0000	1.3094	1.2778
673	12.0000	1.1223	1.0953
674	11.0000	1.0288	1.0040
675	6.0000	0.5612	0.5476
676	10.0000	0.9353	0.9127
677	10.0000	0.9353	0.9127
678	11.0000	1.0288	1.0040
679	12.0000	1.1223	1.0953
680	12.0000	1.1223	1.0953
681	8.0000	0.7482	0.7302
682	10.0000	0.9353	0.9127
683	14.0000	1.3094	1.2778
684	12.0000	1.1223	1.0953
685	12.0000	1.1223	1.0953
686	14.0000	1.3094	1.2778
687	12.0000	1.1223	1.0953
688	12.0000	1.1223	1.0953
689	10.0000	0.9353	0.9127
690	14.0000	1.3094	1.2778
691	12.0000	1.1223	1.0953
692	14.0000	1.3094	1.2778
693	12.0000	1.1223	1.0953
694	12.0000	1.1223	1.0953
695	8.0000	0.7482	0.7302
696	10.0000	0.9353	0.9127
697	10.0000	0.9353	0.9127
698	12.0000	1.1223	1.0953
699	9.0000	0.8418	0.8215
700	12.0000	1.1223	1.0953
701	13.0000	1.2159	1.1866
702	14.0000	1.3094	1.2778
703	12.0000	1.1223	1.0953
704	8.0000	0.7482	0.7302
705	10.0000	0.9353	0.9127
706	15.0000	1.4029	1.3691
707	10.0000	0.9353	0.9127
708	8.0000	0.7482	0.7302
709	10.0000	0.9353	0.9127
710	12.0000	1.1223	1.0953
711	10.0000	0.9353	0.9127
712	12.0000	1.1223	1.0953
713	12.0000	1.1223	1.0953
714	10.0000	0.9353	0.9127
715	12.0000	1.1223	1.0953
716	12.0000	1.1223	1.0953
717	12.0000	1.1223	1.0953
718	10.0000	0.9353	0.9127
719	13.0000	1.2159	1.1866
720	12.0000	1.1223	1.0953
721	10.0000	0.9353	0.9127
722	12.0000	1.1223	1.0953
723	12.0000	1.1223	1.0953
724	11.0000	1.0288	1.0040
725	14.0000	1.3094	1.2778
726	11.0000	1.0288	1.0040
727	12.0000	1.1223	1.0953
728	14.0000	1.3094	1.2778
729	12.0000	1.1223	1.0953
730	12.0000	1.1223	1.0953
731	13.0000	1.2159	1.1866
732	10.0000	0.9353	0.9127
733	9.0000	0.8418	0.8215
734	10.0000	0.9353	0.9127
735	11.0000	1.0288	1.0040
736	13.0000	1.2159	1.1866
737	10.0000	0.9353	0.9127
738	13.0000	1.2159	1.1866
739	12.0000	1.1223	1.0953
740	10.0000	0.9353	0.9127
741	12.0000	1.1223	1.0953
742	13.0000	1.2159	1.1866
743	8.0000	0.7482	0.7302
744	13.0000	1.2159	1.1866
745	14.0000	1.3094	1.2778
746	11.0000	1.0288	1.0040
747	10.0000	0.9353	0.9127
748	12.0000	1.1223	1.0953
749	14.0000	1.3094	1.2778
750	12.0000	1.1223	1.0953
751	10.0000	0.9353	0.9127
752	13.0000	1.2159	1.1866
753	9.0000	0.8418	0.8215
754	10.0000	0.9353	0.9127
755	7.0000	0.6547	0.6389
756	8.0000	0.7482	0.7302
757	12.0000	1.1223	1.0953
758	14.0000	1.3094	1.2778
759	6.0000	0.5612	0.5476
760	13.0000	1.2159	1.1866
761	9.0000	0.8418	0.8215
762	13.0000	1.2159	1.1866
763	13.0000	1.2159	1.1866
764	11.0000	1.0288	1.0040
765	12.0000	1.1223	1.0953
766	14.0000	1.3094	1.2778
767	8.0000	0.7482	0.7302
768	12.0000	1.1223	1.0953
769	12.0000	1.1223	1.0953
770	11.0000	1.0288	1.0040
771	12.0000	1.1223	1.0953
772	12.0000	1.1223	1.0953
773	12.0000	1.1223	1.0953
774	9.0000	0.8418	0.8215
775	14.0000	1.3094	1.2778
776	9.0000	0.8418	0.8215
777	11.0000	1.0288	1.0040
778	11.0000	1.0288	1.0040
779	11.0000	1.0288	1.0040
780	12.0000	1.1223	1.0953
781	11.0000	1.0288	1.0040
782	10.0000	0.9353	0.9127
783	13.0000	1.2159	1.1866
784	12.0000	1.1223	1.0953
785	13.0000	1.2159	1.1866
786	13.0000	1.2159	1.1866
787	12.0000	1.1223	1.0953
788	12.0000	1.1223	1.0953
789	12.0000	1.1223	1.0953
790	11.0000	1.0288	1.0040
791	14.0000	1.3094	1.2778
792	14.0000	1.3094	1.2778
793	8.0000	0.7482	0.7302
794	10.0000	0.9353	0.9127
795	8.0000	0.7482	0.7302
796	11.0000	1.0288	1.0040
797	12.0000	1.1223	1.0953
798	14.0000	1.3094	1.2778
799	6.0000	0.5612	0.5476
800	10.0000	0.9353	0.9127
801	12.0000	1.1223	1.0953
802	13.0000	1.2159	1.1866
803	12.0000	1.1223	1.0953
804	12.0000	1.1223	1.0953
805	9.0000	0.8418	0.8215
806	8.0000	0.7482	0.7302
807	12.0000	1.1223	1.0953
808	10.0000	0.9353	0.9127
809	8.0000	0.7482	0.7302
810	12.0000	1.1223	1.0953
811	11.0000	1.0288	1.0040
812	12.0000	1.1223	1.0953
813	12.0000	1.1223	1.0953
814	12.0000	1.1223	1.0953
815	14.0000	1.3094	1.2778
816	6.0000	0.5612	0.5476
817	10.0000	0.9353	0.9127
818	12.0000	1.1223	1.0953
