Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
231	9.0000	1.2212	1.2013
232	8.0000	1.0855	1.0678
233	8.0000	1.0855	1.0678
234	9.0000	1.2212	1.2013
235	9.0000	1.2212	1.2013
236	9.0000	1.2212	1.2013
237	4.0000	0.5427	0.5339
238	9.0000	1.2212	1.2013
239	9.0000	1.2212	1.2013
240	9.0000	1.2212	1.2013
241	8.0000	1.0855	1.0678
242	9.0000	1.2212	1.2013
243	6.0000	0.8141	0.8009
244	4.0000	0.5427	0.5339
245	7.0000	0.9498	0.9343
246	9.0000	1.2212	1.2013
247	9.0000	1.2212	1.2013
248	9.0000	1.2212	1.2013
249	5.0000	0.6784	0.6674
250	10.0000	1.3569	1.3348
251	8.0000	1.0855	1.0678
252	6.0000	0.8141	0.8009
253	8.0000	1.0855	1.0678
254	8.0000	1.0855	1.0678
255	9.0000	1.2212	1.2013
256	8.0000	1.0855	1.0678
257	8.0000	1.0855	1.0678
258	9.0000	1.2212	1.2013
259	6.0000	0.8141	0.8009
260	8.0000	1.0855	1.0678
261	9.0000	1.2212	1.2013
262	8.0000	1.0855	1.0678
263	9.0000	1.2212	1.2013
264	7.0000	0.9498	0.9343
265	10.0000	1.3569	1.3348
266	7.0000	0.9498	0.9343
267	8.0000	1.0855	1.0678
268	8.0000	1.0855	1.0678
269	4.0000	0.5427	0.5339
270	9.0000	1.2212	1.2013
271	8.0000	1.0855	1.0678
272	7.0000	0.9498	0.9343
273	8.0000	1.0855	1.0678
274	9.0000	1.2212	1.2013
275	8.0000	1.0855	1.0678
276	6.0000	0.8141	0.8009
277	7.0000	0.9498	0.9343
278	7.0000	0.9498	0.9343
279	9.0000	1.2212	1.2013
280	9.0000	1.2212	1.2013
281	5.0000	0.6784	0.6674
282	9.0000	1.2212	1.2013
283	10.0000	1.3569	1.3348
284	7.0000	0.9498	0.9343
285	9.0000	1.2212	1.2013
286	3.0000	0.4071	0.4004
287	9.0000	1.2212	1.2013
288	9.0000	1.2212	1.2013
289	8.0000	1.0855	1.0678
290	9.0000	1.2212	1.2013
291	3.0000	0.4071	0.4004
292	7.0000	0.9498	0.9343
293	9.0000	1.2212	1.2013
294	7.0000	0.9498	0.9343
295	7.0000	0.9498	0.9343
296	9.0000	1.2212	1.2013
297	7.0000	0.9498	0.9343
298	9.0000	1.2212	1.2013
299	9.0000	1.2212	1.2013
300	7.0000	0.9498	0.9343
301	8.0000	1.0855	1.0678
302	9.0000	1.2212	1.2013
303	6.0000	0.8141	0.8009
304	8.0000	1.0855	1.0678
305	7.0000	0.9498	0.9343
306	7.0000	0.9498	0.9343
307	8.0000	1.0855	1.0678
308	10.0000	1.3569	1.3348
309	9.0000	1.2212	1.2013
310	8.0000	1.0855	1.0678
311	7.0000	0.9498	0.9343
312	4.0000	0.5427	0.5339
313	9.0000	1.2212	1.2013
314	9.0000	1.2212	1.2013
315	9.0000	1.2212	1.2013
316	8.0000	1.0855	1.0678
317	9.0000	1.2212	1.2013
318	7.0000	0.9498	0.9343
319	8.0000	1.0855	1.0678
320	7.0000	0.9498	0.9343
321	9.0000	1.2212	1.2013
322	8.0000	1.0855	1.0678
323	7.0000	0.9498	0.9343
324	7.0000	0.9498	0.9343
325	8.0000	1.0855	1.0678
326	6.0000	0.8141	0.8009
327	6.0000	0.8141	0.8009
328	8.0000	1.0855	1.0678
329	4.0000	0.5427	0.5339
330	8.0000	1.0855	1.0678
331	10.0000	1.3569	1.3348
332	8.0000	1.0855	1.0678
333	5.0000	0.6784	0.6674
334	7.0000	0.9498	0.9343
335	9.0000	1.2212	1.2013
336	8.0000	1.0855	1.0678
337	8.0000	1.0855	1.0678
338	9.0000	1.2212	1.2013
339	6.0000	0.8141	0.8009
340	8.0000	1.0855	1.0678
341	5.0000	0.6784	0.6674
342	5.0000	0.6784	0.6674
343	9.0000	1.2212	1.2013
344	6.0000	0.8141	0.8009
345	8.0000	1.0855	1.0678
346	8.0000	1.0855	1.0678
347	9.0000	1.2212	1.2013
348	9.0000	1.2212	1.2013
349	8.0000	1.0855	1.0678
350	9.0000	1.2212	1.2013
351	7.0000	0.9498	0.9343
352	3.0000	0.4071	0.4004
353	9.0000	1.2212	1.2013
354	6.0000	0.8141	0.8009
355	9.0000	1.2212	1.2013
356	7.0000	0.9498	0.9343
357	9.0000	1.2212	1.2013
358	6.0000	0.8141	0.8009
359	8.0000	1.0855	1.0678
360	7.0000	0.9498	0.9343
361	6.0000	0.8141	0.8009
362	6.0000	0.8141	0.8009
363	5.0000	0.6784	0.6674
364	10.0000	1.3569	1.3348
365	6.0000	0.8141	0.8009
366	9.0000	1.2212	1.2013
367	10.0000	1.3569	1.3348
368	9.0000	1.2212	1.2013
369	9.0000	1.2212	1.2013
370	9.0000	1.2212	1.2013
371	8.0000	1.0855	1.0678
372	8.0000	1.0855	1.0678
373	9.0000	1.2212	1.2013
374	8.0000	1.0855	1.0678
375	7.0000	0.9498	0.9343
376	7.0000	0.9498	0.9343
377	7.0000	0.9498	0.9343
378	7.0000	0.9498	0.9343
379	7.0000	0.9498	0.9343
380	7.0000	0.9498	0.9343
381	7.0000	0.9498	0.9343
382	6.0000	0.8141	0.8009
383	7.0000	0.9498	0.9343
384	5.0000	0.6784	0.6674
385	6.0000	0.8141	0.8009
386	5.0000	0.6784	0.6674
387	8.0000	1.0855	1.0678
388	8.0000	1.0855	1.0678
389	8.0000	1.0855	1.0678
390	6.0000	0.8141	0.8009
391	7.0000	0.9498	0.9343
392	9.0000	1.2212	1.2013
393	7.0000	0.9498	0.9343
394	9.0000	1.2212	1.2013
395	8.0000	1.0855	1.0678
396	10.0000	1.3569	1.3348
397	7.0000	0.9498	0.9343
398	7.0000	0.9498	0.9343
399	8.0000	1.0855	1.0678
400	8.0000	1.0855	1.0678
401	9.0000	1.2212	1.2013
402	8.0000	1.0855	1.0678
403	7.0000	0.9498	0.9343
404	4.0000	0.5427	0.5339
405	8.0000	1.0855	1.0678
406	9.0000	1.2212	1.2013
407	7.0000	0.9498	0.9343
408	8.0000	1.0855	1.0678
409	7.0000	0.9498	0.9343
410	8.0000	1.0855	1.0678
411	6.0000	0.8141	0.8009
412	9.0000	1.2212	1.2013
413	8.0000	1.0855	1.0678
414	9.0000	1.2212	1.2013
415	10.0000	1.3569	1.3348
416	7.0000	0.9498	0.9343
417	9.0000	1.2212	1.2013
418	9.0000	1.2212	1.2013
419	10.0000	1.3569	1.3348
420	8.0000	1.0855	1.0678
421	9.0000	1.2212	1.2013
422	7.0000	0.9498	0.9343
423	6.0000	0.8141	0.8009
424	7.0000	0.9498	0.9343
425	8.0000	1.0855	1.0678
426	6.0000	0.8141	0.8009
427	7.0000	0.9498	0.9343
428	8.0000	1.0855	1.0678
429	4.0000	0.5427	0.5339
430	8.0000	1.0855	1.0678
431	7.0000	0.9498	0.9343
432	9.0000	1.2212	1.2013
433	7.0000	0.9498	0.9343
434	9.0000	1.2212	1.2013
435	4.0000	0.5427	0.5339
436	5.0000	0.6784	0.6674
437	9.0000	1.2212	1.2013
438	9.0000	1.2212	1.2013
439	9.0000	1.2212	1.2013
440	8.0000	1.0855	1.0678
441	5.0000	0.6784	0.6674
442	10.0000	1.3569	1.3348
443	10.0000	1.3569	1.3348
444	8.0000	1.0855	1.0678
445	8.0000	1.0855	1.0678
446	10.0000	1.3569	1.3348
447	9.0000	1.2212	1.2013
448	8.0000	1.0855	1.0678
449	7.0000	0.9498	0.9343
450	9.0000	1.2212	1.2013
451	7.0000	0.9498	0.9343
452	7.0000	0.9498	0.9343
453	6.0000	0.8141	0.8009
454	9.0000	1.2212	1.2013
455	9.0000	1.2212	1.2013
456	6.0000	0.8141	0.8009
457	9.0000	1.2212	1.2013
458	9.0000	1.2212	1.2013
459	9.0000	1.2212	1.2013
460	10.0000	1.3569	1.3348
461	7.0000	0.9498	0.9343
462	9.0000	1.2212	1.2013
463	9.0000	1.2212	1.2013
464	10.0000	1.3569	1.3348
465	7.0000	0.9498	0.9343
466	7.0000	0.9498	0.9343
467	9.0000	1.2212	1.2013
468	8.0000	1.0855	1.0678
469	8.0000	1.0855	1.0678
470	10.0000	1.3569	1.3348
471	7.0000	0.9498	0.9343
472	8.0000	1.0855	1.0678
473	7.0000	0.9498	0.9343
474	9.0000	1.2212	1.2013
475	7.0000	0.9498	0.9343
476	7.0000	0.9498	0.9343
477	8.0000	1.0855	1.0678
478	9.0000	1.2212	1.2013
479	8.0000	1.0855	1.0678
480	6.0000	0.8141	0.8009
481	7.0000	0.9498	0.9343
482	9.0000	1.2212	1.2013
483	7.0000	0.9498	0.9343
484	7.0000	0.9498	0.9343
485	8.0000	1.0855	1.0678
486	6.0000	0.8141	0.8009
487	7.0000	0.9498	0.9343
488	6.0000	0.8141	0.8009
489	8.0000	1.0855	1.0678
490	9.0000	1.2212	1.2013
491	8.0000	1.0855	1.0678
492	10.0000	1.3569	1.3348
493	9.0000	1.2212	1.2013
494	8.0000	1.0855	1.0678
495	6.0000	0.8141	0.8009
496	9.0000	1.2212	1.2013
497	7.0000	0.9498	0.9343
498	9.0000	1.2212	1.2013
499	8.0000	1.0855	1.0678
500	9.0000	1.2212	1.2013
501	9.0000	1.2212	1.2013
502	6.0000	0.8141	0.8009
503	9.0000	1.2212	1.2013
504	8.0000	1.0855	1.0678
505	8.0000	1.0855	1.0678
506	7.0000	0.9498	0.9343
507	4.0000	0.5427	0.5339
508	9.0000	1.2212	1.2013
509	5.0000	0.6784	0.6674
510	10.0000	1.3569	1.3348
511	9.0000	1.2212	1.2013
512	8.0000	1.0855	1.0678
513	7.0000	0.9498	0.9343
514	8.0000	1.0855	1.0678
515	5.0000	0.6784	0.6674
516	6.0000	0.8141	0.8009
517	6.0000	0.8141	0.8009
518	7.0000	0.9498	0.9343
519	10.0000	1.3569	1.3348
520	9.0000	1.2212	1.2013
521	7.0000	0.9498	0.9343
522	9.0000	1.2212	1.2013
523	9.0000	1.2212	1.2013
524	9.0000	1.2212	1.2013
525	7.0000	0.9498	0.9343
526	8.0000	1.0855	1.0678
527	7.0000	0.9498	0.9343
528	10.0000	1.3569	1.3348
529	9.0000	1.2212	1.2013
530	9.0000	1.2212	1.2013
531	9.0000	1.2212	1.2013
532	5.0000	0.6784	0.6674
533	7.0000	0.9498	0.9343
534	7.0000	0.9498	0.9343
535	8.0000	1.0855	1.0678
536	7.0000	0.9498	0.9343
537	9.0000	1.2212	1.2013
538	8.0000	1.0855	1.0678
539	8.0000	1.0855	1.0678
540	7.0000	0.9498	0.9343
541	6.0000	0.8141	0.8009
542	9.0000	1.2212	1.2013
543	7.0000	0.9498	0.9343
544	9.0000	1.2212	1.2013
545	9.0000	1.2212	1.2013
546	3.0000	0.4071	0.4004
547	7.0000	0.9498	0.9343
548	7.0000	0.9498	0.9343
549	8.0000	1.0855	1.0678
550	9.0000	1.2212	1.2013
551	9.0000	1.2212	1.2013
552	9.0000	1.2212	1.2013
553	9.0000	1.2212	1.2013
554	8.0000	1.0855	1.0678
555	6.0000	0.8141	0.8009
556	9.0000	1.2212	1.2013
557	9.0000	1.2212	1.2013
558	8.0000	1.0855	1.0678
559	7.0000	0.9498	0.9343
560	9.0000	1.2212	1.2013
561	7.0000	0.9498	0.9343
562	9.0000	1.2212	1.2013
563	8.0000	1.0855	1.0678
564	7.0000	0.9498	0.9343
565	8.0000	1.0855	1.0678
566	10.0000	1.3569	1.3348
567	7.0000	0.9498	0.9343
568	9.0000	1.2212	1.2013
569	9.0000	1.2212	1.2013
570	4.0000	0.5427	0.5339
571	9.0000	1.2212	1.2013
572	9.0000	1.2212	1.2013
573	9.0000	1.2212	1.2013
574	7.0000	0.9498	0.9343
575	9.0000	1.2212	1.2013
576	9.0000	1.2212	1.2013
577	9.0000	1.2212	1.2013
578	7.0000	0.9498	0.9343
579	7.0000	0.9498	0.9343
580	8.0000	1.0855	1.0678
581	7.0000	0.9498	0.9343
582	10.0000	1.3569	1.3348
583	9.0000	1.2212	1.2013
584	6.0000	0.8141	0.8009
585	5.0000	0.6784	0.6674
586	6.0000	0.8141	0.8009
587	7.0000	0.9498	0.9343
588	3.0000	0.4071	0.4004
589	7.0000	0.9498	0.9343
590	7.0000	0.9498	0.9343
591	9.0000	1.2212	1.2013
592	9.0000	1.2212	1.2013
593	9.0000	1.2212	1.2013
594	3.0000	0.4071	0.4004
595	8.0000	1.0855	1.0678
596	9.0000	1.2212	1.2013
597	8.0000	1.0855	1.0678
598	7.0000	0.9498	0.9343
599	10.0000	1.3569	1.3348
600	9.0000	1.2212	1.2013
601	7.0000	0.9498	0.9343
602	9.0000	1.2212	1.2013
603	7.0000	0.9498	0.9343
604	8.0000	1.0855	1.0678
605	8.0000	1.0855	1.0678
606	9.0000	1.2212	1.2013
607	9.0000	1.2212	1.2013
608	6.0000	0.8141	0.8009
609	8.0000	1.0855	1.0678
610	9.0000	1.2212	1.2013
611	9.0000	1.2212	1.2013
612	8.0000	1.0855	1.0678
613	8.0000	1.0855	1.0678
614	8.0000	1.0855	1.0678
615	7.0000	0.9498	0.9343
616	6.0000	0.8141	0.8009
617	7.0000	0.9498	0.9343
618	7.0000	0.9498	0.9343
619	9.0000	1.2212	1.2013
620	9.0000	1.2212	1.2013
621	3.0000	0.4071	0.4004
622	8.0000	1.0855	1.0678
623	9.0000	1.2212	1.2013
624	8.0000	1.0855	1.0678
625	7.0000	0.9498	0.9343
626	8.0000	1.0855	1.0678
627	10.0000	1.3569	1.3348
628	10.0000	1.3569	1.3348
629	8.0000	1.0855	1.0678
630	9.0000	1.2212	1.2013
631	9.0000	1.2212	1.2013
632	9.0000	1.2212	1.2013
633	8.0000	1.0855	1.0678
634	8.0000	1.0855	1.0678
635	9.0000	1.2212	1.2013
636	9.0000	1.2212	1.2013
637	6.0000	0.8141	0.8009
638	7.0000	0.9498	0.9343
639	10.0000	1.3569	1.3348
640	8.0000	1.0855	1.0678
641	6.0000	0.8141	0.8009
642	7.0000	0.9498	0.9343
643	7.0000	0.9498	0.9343
644	6.0000	0.8141	0.8009
645	9.0000	1.2212	1.2013
646	9.0000	1.2212	1.2013
647	9.0000	1.2212	1.2013
648	9.0000	1.2212	1.2013
649	6.0000	0.8141	0.8009
650	8.0000	1.0855	1.0678
651	4.0000	0.5427	0.5339
652	6.0000	0.8141	0.8009
653	5.0000	0.6784	0.6674
654	6.0000	0.8141	0.8009
655	8.0000	1.0855	1.0678
656	9.0000	1.2212	1.2013
657	7.0000	0.9498	0.9343
658	7.0000	0.9498	0.9343
659	7.0000	0.9498	0.9343
660	9.0000	1.2212	1.2013
661	5.0000	0.6784	0.6674
662	9.0000	1.2212	1.2013
663	7.0000	0.9498	0.9343
664	7.0000	0.9498	0.9343
665	7.0000	0.9498	0.9343
666	7.0000	0.9498	0.9343
667	7.0000	0.9498	0.9343
668	9.0000	1.2212	1.2013
669	7.0000	0.9498	0.9343
670	8.0000	1.0855	1.0678
671	8.0000	1.0855	1.0678
672	7.0000	0.9498	0.9343
673	6.0000	0.8141	0.8009
674	6.0000	0.8141	0.8009
675	9.0000	1.2212	1.2013
676	7.0000	0.9498	0.9343
677	6.0000	0.8141	0.8009
678	10.0000	1.3569	1.3348
679	6.0000	0.8141	0.8009
680	8.0000	1.0855	1.0678
681	10.0000	1.3569	1.3348
682	10.0000	1.3569	1.3348
683	7.0000	0.9498	0.9343
684	9.0000	1.2212	1.2013
685	8.0000	1.0855	1.0678
686	10.0000	1.3569	1.3348
687	7.0000	0.9498	0.9343
688	7.0000	0.9498	0.9343
689	8.0000	1.0855	1.0678
690	8.0000	1.0855	1.0678
691	7.0000	0.9498	0.9343
692	6.0000	0.8141	0.8009
693	7.0000	0.9498	0.9343
694	9.0000	1.2212	1.2013
695	8.0000	1.0855	1.0678
696	4.0000	0.5427	0.5339
697	4.0000	0.5427	0.5339
698	8.0000	1.0855	1.0678
699	9.0000	1.2212	1.2013
700	5.0000	0.6784	0.6674
701	9.0000	1.2212	1.2013
702	8.0000	1.0855	1.0678
703	10.0000	1.3569	1.3348
704	9.0000	1.2212	1.2013
705	7.0000	0.9498	0.9343
706	7.0000	0.9498	0.9343
707	8.0000	1.0855	1.0678
708	8.0000	1.0855	1.0678
709	10.0000	1.3569	1.3348
710	8.0000	1.0855	1.0678
711	9.0000	1.2212	1.2013
712	4.0000	0.5427	0.5339
713	9.0000	1.2212	1.2013
714	7.0000	0.9498	0.9343
715	9.0000	1.2212	1.2013
716	8.0000	1.0855	1.0678
717	9.0000	1.2212	1.2013
718	7.0000	0.9498	0.9343
719	10.0000	1.3569	1.3348
720	4.0000	0.5427	0.5339
721	6.0000	0.8141	0.8009
722	8.0000	1.0855	1.0678
723	8.0000	1.0855	1.0678
724	9.0000	1.2212	1.2013
725	6.0000	0.8141	0.8009
726	9.0000	1.2212	1.2013
727	7.0000	0.9498	0.9343
728	8.0000	1.0855	1.0678
729	9.0000	1.2212	1.2013
730	7.0000	0.9498	0.9343
731	7.0000	0.9498	0.9343
732	9.0000	1.2212	1.2013
733	7.0000	0.9498	0.9343
734	6.0000	0.8141	0.8009
735	9.0000	1.2212	1.2013
736	8.0000	1.0855	1.0678
737	2.0000	0.2714	0.2670
738	7.0000	0.9498	0.9343
739	9.0000	1.2212	1.2013
740	10.0000	1.3569	1.3348
741	9.0000	1.2212	1.2013
742	8.0000	1.0855	1.0678
743	9.0000	1.2212	1.2013
744	8.0000	1.0855	1.0678
745	9.0000	1.2212	1.2013
746	7.0000	0.9498	0.9343
747	9.0000	1.2212	1.2013
748	9.0000	1.2212	1.2013
749	8.0000	1.0855	1.0678
750	8.0000	1.0855	1.0678
751	8.0000	1.0855	1.0678
752	6.0000	0.8141	0.8009
753	7.0000	0.9498	0.9343
754	8.0000	1.0855	1.0678
755	8.0000	1.0855	1.0678
756	8.0000	1.0855	1.0678
757	6.0000	0.8141	0.8009
758	7.0000	0.9498	0.9343
759	9.0000	1.2212	1.2013
760	6.0000	0.8141	0.8009
761	9.0000	1.2212	1.2013
762	6.0000	0.8141	0.8009
763	9.0000	1.2212	1.2013
764	7.0000	0.9498	0.9343
765	9.0000	1.2212	1.2013
766	9.0000	1.2212	1.2013
767	9.0000	1.2212	1.2013
768	7.0000	0.9498	0.9343
769	8.0000	1.0855	1.0678
770	7.0000	0.9498	0.9343
771	9.0000	1.2212	1.2013
772	8.0000	1.0855	1.0678
773	8.0000	1.0855	1.0678
774	9.0000	1.2212	1.2013
775	9.0000	1.2212	1.2013
776	9.0000	1.2212	1.2013
777	7.0000	0.9498	0.9343
778	9.0000	1.2212	1.2013
779	10.0000	1.3569	1.3348
780	9.0000	1.2212	1.2013
781	4.0000	0.5427	0.5339
782	9.0000	1.2212	1.2013
783	9.0000	1.2212	1.2013
784	9.0000	1.2212	1.2013
785	9.0000	1.2212	1.2013
786	8.0000	1.0855	1.0678
787	6.0000	0.8141	0.8009
788	6.0000	0.8141	0.8009
789	8.0000	1.0855	1.0678
790	7.0000	0.9498	0.9343
791	7.0000	0.9498	0.9343
792	7.0000	0.9498	0.9343
793	8.0000	1.0855	1.0678
794	7.0000	0.9498	0.9343
795	7.0000	0.9498	0.9343
796	10.0000	1.3569	1.3348
797	9.0000	1.2212	1.2013
798	10.0000	1.3569	1.3348
799	10.0000	1.3569	1.3348
800	7.0000	0.9498	0.9343
801	9.0000	1.2212	1.2013
802	7.0000	0.9498	0.9343
803	8.0000	1.0855	1.0678
804	6.0000	0.8141	0.8009
805	9.0000	1.2212	1.2013
806	9.0000	1.2212	1.2013
807	4.0000	0.5427	0.5339
808	7.0000	0.9498	0.9343
809	7.0000	0.9498	0.9343
810	7.0000	0.9498	0.9343
811	8.0000	1.0855	1.0678
812	9.0000	1.2212	1.2013
813	4.0000	0.5427	0.5339
814	10.0000	1.3569	1.3348
815	7.0000	0.9498	0.9343
816	9.0000	1.2212	1.2013
817	7.0000	0.9498	0.9343
818	7.0000	0.9498	0.9343
