Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
415	7.0000	0.7738	0.7645
416	6.0000	0.6633	0.6553
417	6.0000	0.6633	0.6553
418	8.0000	0.8844	0.8737
419	8.0000	0.8844	0.8737
420	6.0000	0.6633	0.6553
421	10.0000	1.1055	1.0922
422	6.0000	0.6633	0.6553
423	11.0000	1.2160	1.2014
424	8.0000	0.8844	0.8737
425	6.0000	0.6633	0.6553
426	8.0000	0.8844	0.8737
427	10.0000	1.1055	1.0922
428	9.0000	0.9949	0.9830
429	7.0000	0.7738	0.7645
430	6.0000	0.6633	0.6553
431	5.0000	0.5527	0.5461
432	7.0000	0.7738	0.7645
433	10.0000	1.1055	1.0922
434	7.0000	0.7738	0.7645
435	8.0000	0.8844	0.8737
436	8.0000	0.8844	0.8737
437	10.0000	1.1055	1.0922
438	11.0000	1.2160	1.2014
439	8.0000	0.8844	0.8737
440	9.0000	0.9949	0.9830
441	7.0000	0.7738	0.7645
442	9.0000	0.9949	0.9830
443	6.0000	0.6633	0.6553
444	8.0000	0.8844	0.8737
445	6.0000	0.6633	0.6553
446	8.0000	0.8844	0.8737
447	11.0000	1.2160	1.2014
448	6.0000	0.6633	0.6553
449	10.0000	1.1055	1.0922
450	7.0000	0.7738	0.7645
451	10.0000	1.1055	1.0922
452	7.0000	0.7738	0.7645
453	8.0000	0.8844	0.8737
454	11.0000	1.2160	1.2014
455	8.0000	0.8844	0.8737
456	12.0000	1.3266	1.3106
457	11.0000	1.2160	1.2014
458	7.0000	0.7738	0.7645
459	8.0000	0.8844	0.8737
460	5.0000	0.5527	0.5461
461	8.0000	0.8844	0.8737
462	9.0000	0.9949	0.9830
463	8.0000	0.8844	0.8737
464	6.0000	0.6633	0.6553
465	8.0000	0.8844	0.8737
466	8.0000	0.8844	0.8737
467	8.0000	0.8844	0.8737
468	10.0000	1.1055	1.0922
469	6.0000	0.6633	0.6553
470	8.0000	0.8844	0.8737
471	8.0000	0.8844	0.8737
472	7.0000	0.7738	0.7645
473	8.0000	0.8844	0.8737
474	6.0000	0.6633	0.6553
475	6.0000	0.6633	0.6553
476	6.0000	0.6633	0.6553
477	9.0000	0.9949	0.9830
478	8.0000	0.8844	0.8737
479	10.0000	1.1055	1.0922
480	5.0000	0.5527	0.5461
481	10.0000	1.1055	1.0922
482	4.0000	0.4422	0.4369
483	6.0000	0.6633	0.6553
484	10.0000	1.1055	1.0922
485	6.0000	0.6633	0.6553
486	10.0000	1.1055	1.0922
487	7.0000	0.7738	0.7645
488	4.0000	0.4422	0.4369
489	10.0000	1.1055	1.0922
490	4.0000	0.4422	0.4369
491	8.0000	0.8844	0.8737
492	10.0000	1.1055	1.0922
493	8.0000	0.8844	0.8737
494	11.0000	1.2160	1.2014
495	8.0000	0.8844	0.8737
496	5.0000	0.5527	0.5461
497	10.0000	1.1055	1.0922
498	8.0000	0.8844	0.8737
499	9.0000	0.9949	0.9830
500	10.0000	1.1055	1.0922
501	6.0000	0.6633	0.6553
502	6.0000	0.6633	0.6553
503	9.0000	0.9949	0.9830
504	7.0000	0.7738	0.7645
505	6.0000	0.6633	0.6553
506	8.0000	0.8844	0.8737
507	9.0000	0.9949	0.9830
508	11.0000	1.2160	1.2014
509	9.0000	0.9949	0.9830
510	9.0000	0.9949	0.9830
511	11.0000	1.2160	1.2014
512	7.0000	0.7738	0.7645
513	8.0000	0.8844	0.8737
514	11.0000	1.2160	1.2014
515	7.0000	0.7738	0.7645
516	6.0000	0.6633	0.6553
517	11.0000	1.2160	1.2014
518	10.0000	1.1055	1.0922
519	10.0000	1.1055	1.0922
520	7.0000	0.7738	0.7645
521	9.0000	0.9949	0.9830
522	9.0000	0.9949	0.9830
523	9.0000	0.9949	0.9830
524	10.0000	1.1055	1.0922
525	11.0000	1.2160	1.2014
526	8.0000	0.8844	0.8737
527	11.0000	1.2160	1.2014
528	10.0000	1.1055	1.0922
529	11.0000	1.2160	1.2014
530	9.0000	0.9949	0.9830
531	9.0000	0.9949	0.9830
532	8.0000	0.8844	0.8737
533	8.0000	0.8844	0.8737
534	4.0000	0.4422	0.4369
535	10.0000	1.1055	1.0922
536	10.0000	1.1055	1.0922
537	10.0000	1.1055	1.0922
538	10.0000	1.1055	1.0922
539	8.0000	0.8844	0.8737
540	10.0000	1.1055	1.0922
541	6.0000	0.6633	0.6553
542	10.0000	1.1055	1.0922
543	7.0000	0.7738	0.7645
544	10.0000	1.1055	1.0922
545	8.0000	0.8844	0.8737
546	8.0000	0.8844	0.8737
547	10.0000	1.1055	1.0922
548	8.0000	0.8844	0.8737
549	11.0000	1.2160	1.2014
550	4.0000	0.4422	0.4369
551	9.0000	0.9949	0.9830
552	11.0000	1.2160	1.2014
553	8.0000	0.8844	0.8737
554	7.0000	0.7738	0.7645
555	10.0000	1.1055	1.0922
556	8.0000	0.8844	0.8737
557	5.0000	0.5527	0.5461
558	6.0000	0.6633	0.6553
559	6.0000	0.6633	0.6553
560	6.0000	0.6633	0.6553
561	8.0000	0.8844	0.8737
562	8.0000	0.8844	0.8737
563	9.0000	0.9949	0.9830
564	10.0000	1.1055	1.0922
565	10.0000	1.1055	1.0922
566	6.0000	0.6633	0.6553
567	7.0000	0.7738	0.7645
568	8.0000	0.8844	0.8737
569	10.0000	1.1055	1.0922
570	6.0000	0.6633	0.6553
571	12.0000	1.3266	1.3106
572	10.0000	1.1055	1.0922
573	10.0000	1.1055	1.0922
574	9.0000	0.9949	0.9830
575	6.0000	0.6633	0.6553
576	10.0000	1.1055	1.0922
577	11.0000	1.2160	1.2014
578	10.0000	1.1055	1.0922
579	9.0000	0.9949	0.9830
580	12.0000	1.3266	1.3106
581	5.0000	0.5527	0.5461
582	7.0000	0.7738	0.7645
583	9.0000	0.9949	0.9830
584	7.0000	0.7738	0.7645
585	8.0000	0.8844	0.8737
586	8.0000	0.8844	0.8737
587	9.0000	0.9949	0.9830
588	8.0000	0.8844	0.8737
589	8.0000	0.8844	0.8737
590	10.0000	1.1055	1.0922
591	6.0000	0.6633	0.6553
592	10.0000	1.1055	1.0922
593	10.0000	1.1055	1.0922
594	5.0000	0.5527	0.5461
595	6.0000	0.6633	0.6553
596	7.0000	0.7738	0.7645
597	8.0000	0.8844	0.8737
598	10.0000	1.1055	1.0922
599	8.0000	0.8844	0.8737
600	11.0000	1.2160	1.2014
601	10.0000	1.1055	1.0922
602	9.0000	0.9949	0.9830
603	10.0000	1.1055	1.0922
604	7.0000	0.7738	0.7645
605	5.0000	0.5527	0.5461
606	8.0000	0.8844	0.8737
607	8.0000	0.8844	0.8737
608	9.0000	0.9949	0.9830
609	10.0000	1.1055	1.0922
610	5.0000	0.5527	0.5461
611	6.0000	0.6633	0.6553
612	6.0000	0.6633	0.6553
613	7.0000	0.7738	0.7645
614	8.0000	0.8844	0.8737
615	8.0000	0.8844	0.8737
616	10.0000	1.1055	1.0922
617	9.0000	0.9949	0.9830
618	9.0000	0.9949	0.9830
619	10.0000	1.1055	1.0922
620	9.0000	0.9949	0.9830
621	9.0000	0.9949	0.9830
622	7.0000	0.7738	0.7645
623	4.0000	0.4422	0.4369
624	12.0000	1.3266	1.3106
625	10.0000	1.1055	1.0922
626	11.0000	1.2160	1.2014
627	10.0000	1.1055	1.0922
628	9.0000	0.9949	0.9830
629	11.0000	1.2160	1.2014
630	10.0000	1.1055	1.0922
631	8.0000	0.8844	0.8737
632	8.0000	0.8844	0.8737
633	10.0000	1.1055	1.0922
634	11.0000	1.2160	1.2014
635	6.0000	0.6633	0.6553
636	12.0000	1.3266	1.3106
637	9.0000	0.9949	0.9830
638	10.0000	1.1055	1.0922
639	11.0000	1.2160	1.2014
640	7.0000	0.7738	0.7645
641	8.0000	0.8844	0.8737
642	11.0000	1.2160	1.2014
643	11.0000	1.2160	1.2014
644	10.0000	1.1055	1.0922
645	8.0000	0.8844	0.8737
646	10.0000	1.1055	1.0922
647	6.0000	0.6633	0.6553
648	6.0000	0.6633	0.6553
649	10.0000	1.1055	1.0922
650	8.0000	0.8844	0.8737
651	11.0000	1.2160	1.2014
652	8.0000	0.8844	0.8737
653	10.0000	1.1055	1.0922
654	10.0000	1.1055	1.0922
655	11.0000	1.2160	1.2014
656	8.0000	0.8844	0.8737
657	8.0000	0.8844	0.8737
658	6.0000	0.6633	0.6553
659	9.0000	0.9949	0.9830
660	10.0000	1.1055	1.0922
661	9.0000	0.9949	0.9830
662	8.0000	0.8844	0.8737
663	6.0000	0.6633	0.6553
664	10.0000	1.1055	1.0922
665	10.0000	1.1055	1.0922
666	9.0000	0.9949	0.9830
667	9.0000	0.9949	0.9830
668	6.0000	0.6633	0.6553
669	8.0000	0.8844	0.8737
670	8.0000	0.8844	0.8737
671	8.0000	0.8844	0.8737
672	10.0000	1.1055	1.0922
673	10.0000	1.1055	1.0922
674	10.0000	1.1055	1.0922
675	9.0000	0.9949	0.9830
676	8.0000	0.8844	0.8737
677	11.0000	1.2160	1.2014
678	8.0000	0.8844	0.8737
679	6.0000	0.6633	0.6553
680	12.0000	1.3266	1.3106
681	9.0000	0.9949	0.9830
682	8.0000	0.8844	0.8737
683	11.0000	1.2160	1.2014
684	10.0000	1.1055	1.0922
685	5.0000	0.5527	0.5461
686	11.0000	1.2160	1.2014
687	8.0000	0.8844	0.8737
688	4.0000	0.4422	0.4369
689	8.0000	0.8844	0.8737
690	7.0000	0.7738	0.7645
691	11.0000	1.2160	1.2014
692	6.0000	0.6633	0.6553
693	9.0000	0.9949	0.9830
694	8.0000	0.8844	0.8737
695	10.0000	1.1055	1.0922
696	10.0000	1.1055	1.0922
697	7.0000	0.7738	0.7645
698	10.0000	1.1055	1.0922
699	8.0000	0.8844	0.8737
700	10.0000	1.1055	1.0922
701	6.0000	0.6633	0.6553
702	7.0000	0.7738	0.7645
703	10.0000	1.1055	1.0922
704	10.0000	1.1055	1.0922
705	9.0000	0.9949	0.9830
706	9.0000	0.9949	0.9830
707	11.0000	1.2160	1.2014
708	6.0000	0.6633	0.6553
709	8.0000	0.8844	0.8737
710	8.0000	0.8844	0.8737
711	7.0000	0.7738	0.7645
712	10.0000	1.1055	1.0922
713	8.0000	0.8844	0.8737
714	9.0000	0.9949	0.9830
715	8.0000	0.8844	0.8737
716	10.0000	1.1055	1.0922
717	3.0000	0.3316	0.3277
718	8.0000	0.8844	0.8737
719	9.0000	0.9949	0.9830
720	9.0000	0.9949	0.9830
721	9.0000	0.9949	0.9830
722	10.0000	1.1055	1.0922
723	8.0000	0.8844	0.8737
724	11.0000	1.2160	1.2014
725	10.0000	1.1055	1.0922
726	4.0000	0.4422	0.4369
727	7.0000	0.7738	0.7645
728	7.0000	0.7738	0.7645
729	8.0000	0.8844	0.8737
730	8.0000	0.8844	0.8737
731	7.0000	0.7738	0.7645
732	9.0000	0.9949	0.9830
733	11.0000	1.2160	1.2014
734	8.0000	0.8844	0.8737
735	8.0000	0.8844	0.8737
736	7.0000	0.7738	0.7645
737	8.0000	0.8844	0.8737
738	9.0000	0.9949	0.9830
739	11.0000	1.2160	1.2014
740	10.0000	1.1055	1.0922
741	10.0000	1.1055	1.0922
742	7.0000	0.7738	0.7645
743	8.0000	0.8844	0.8737
744	9.0000	0.9949	0.9830
745	10.0000	1.1055	1.0922
746	6.0000	0.6633	0.6553
747	10.0000	1.1055	1.0922
748	10.0000	1.1055	1.0922
749	4.0000	0.4422	0.4369
750	4.0000	0.4422	0.4369
751	11.0000	1.2160	1.2014
752	6.0000	0.6633	0.6553
753	8.0000	0.8844	0.8737
754	8.0000	0.8844	0.8737
755	8.0000	0.8844	0.8737
756	11.0000	1.2160	1.2014
757	8.0000	0.8844	0.8737
758	8.0000	0.8844	0.8737
759	12.0000	1.3266	1.3106
760	9.0000	0.9949	0.9830
761	10.0000	1.1055	1.0922
762	8.0000	0.8844	0.8737
763	8.0000	0.8844	0.8737
764	8.0000	0.8844	0.8737
765	10.0000	1.1055	1.0922
766	10.0000	1.1055	1.0922
767	10.0000	1.1055	1.0922
768	8.0000	0.8844	0.8737
769	8.0000	0.8844	0.8737
770	7.0000	0.7738	0.7645
771	10.0000	1.1055	1.0922
772	10.0000	1.1055	1.0922
773	8.0000	0.8844	0.8737
774	10.0000	1.1055	1.0922
775	6.0000	0.6633	0.6553
776	8.0000	0.8844	0.8737
777	10.0000	1.1055	1.0922
778	9.0000	0.9949	0.9830
779	12.0000	1.3266	1.3106
780	7.0000	0.7738	0.7645
781	12.0000	1.3266	1.3106
782	8.0000	0.8844	0.8737
783	8.0000	0.8844	0.8737
784	11.0000	1.2160	1.2014
785	9.0000	0.9949	0.9830
786	8.0000	0.8844	0.8737
787	6.0000	0.6633	0.6553
788	7.0000	0.7738	0.7645
789	9.0000	0.9949	0.9830
790	7.0000	0.7738	0.7645
791	11.0000	1.2160	1.2014
792	6.0000	0.6633	0.6553
793	9.0000	0.9949	0.9830
794	9.0000	0.9949	0.9830
795	8.0000	0.8844	0.8737
796	10.0000	1.1055	1.0922
797	10.0000	1.1055	1.0922
798	9.0000	0.9949	0.9830
799	3.0000	0.3316	0.3277
800	7.0000	0.7738	0.7645
801	10.0000	1.1055	1.0922
802	8.0000	0.8844	0.8737
803	8.0000	0.8844	0.8737
804	6.0000	0.6633	0.6553
805	5.0000	0.5527	0.5461
806	10.0000	1.1055	1.0922
807	5.0000	0.5527	0.5461
808	7.0000	0.7738	0.7645
809	9.0000	0.9949	0.9830
810	7.0000	0.7738	0.7645
811	8.0000	0.8844	0.8737
812	6.0000	0.6633	0.6553
813	7.0000	0.7738	0.7645
814	8.0000	0.8844	0.8737
815	12.0000	1.3266	1.3106
816	8.0000	0.8844	0.8737
817	11.0000	1.2160	1.2014
818	6.0000	0.6633	0.6553
