Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
97	5.0000	1.0808	1.0613
98	4.0000	0.8647	0.8491
99	5.0000	1.0808	1.0613
100	5.0000	1.0808	1.0613
101	5.0000	1.0808	1.0613
102	5.0000	1.0808	1.0613
103	5.0000	1.0808	1.0613
104	5.0000	1.0808	1.0613
105	4.0000	0.8647	0.8491
106	5.0000	1.0808	1.0613
107	5.0000	1.0808	1.0613
108	5.0000	1.0808	1.0613
109	5.0000	1.0808	1.0613
110	5.0000	1.0808	1.0613
111	5.0000	1.0808	1.0613
112	5.0000	1.0808	1.0613
113	5.0000	1.0808	1.0613
114	5.0000	1.0808	1.0613
115	5.0000	1.0808	1.0613
116	5.0000	1.0808	1.0613
117	5.0000	1.0808	1.0613
118	5.0000	1.0808	1.0613
119	5.0000	1.0808	1.0613
120	4.0000	0.8647	0.8491
121	5.0000	1.0808	1.0613
122	4.0000	0.8647	0.8491
123	5.0000	1.0808	1.0613
124	5.0000	1.0808	1.0613
125	5.0000	1.0808	1.0613
126	5.0000	1.0808	1.0613
127	4.0000	0.8647	0.8491
128	5.0000	1.0808	1.0613
129	5.0000	1.0808	1.0613
130	5.0000	1.0808	1.0613
131	5.0000	1.0808	1.0613
132	5.0000	1.0808	1.0613
133	5.0000	1.0808	1.0613
134	5.0000	1.0808	1.0613
135	5.0000	1.0808	1.0613
136	5.0000	1.0808	1.0613
137	4.0000	0.8647	0.8491
138	5.0000	1.0808	1.0613
139	4.0000	0.8647	0.8491
140	4.0000	0.8647	0.8491
141	4.0000	0.8647	0.8491
142	5.0000	1.0808	1.0613
143	5.0000	1.0808	1.0613
144	4.0000	0.8647	0.8491
145	4.0000	0.8647	0.8491
146	5.0000	1.0808	1.0613
147	4.0000	0.8647	0.8491
148	5.0000	1.0808	1.0613
149	5.0000	1.0808	1.0613
150	5.0000	1.0808	1.0613
151	5.0000	1.0808	1.0613
152	5.0000	1.0808	1.0613
153	5.0000	1.0808	1.0613
154	5.0000	1.0808	1.0613
155	5.0000	1.0808	1.0613
156	4.0000	0.8647	0.8491
157	5.0000	1.0808	1.0613
158	4.0000	0.8647	0.8491
159	4.0000	0.8647	0.8491
160	5.0000	1.0808	1.0613
161	5.0000	1.0808	1.0613
162	4.0000	0.8647	0.8491
163	5.0000	1.0808	1.0613
164	5.0000	1.0808	1.0613
165	4.0000	0.8647	0.8491
166	5.0000	1.0808	1.0613
167	5.0000	1.0808	1.0613
168	5.0000	1.0808	1.0613
169	5.0000	1.0808	1.0613
170	5.0000	1.0808	1.0613
171	5.0000	1.0808	1.0613
172	5.0000	1.0808	1.0613
173	5.0000	1.0808	1.0613
174	5.0000	1.0808	1.0613
175	4.0000	0.8647	0.8491
176	5.0000	1.0808	1.0613
177	5.0000	1.0808	1.0613
178	5.0000	1.0808	1.0613
179	5.0000	1.0808	1.0613
180	5.0000	1.0808	1.0613
181	5.0000	1.0808	1.0613
182	5.0000	1.0808	1.0613
183	5.0000	1.0808	1.0613
184	5.0000	1.0808	1.0613
185	5.0000	1.0808	1.0613
186	5.0000	1.0808	1.0613
187	5.0000	1.0808	1.0613
188	5.0000	1.0808	1.0613
189	5.0000	1.0808	1.0613
190	5.0000	1.0808	1.0613
191	4.0000	0.8647	0.8491
192	3.0000	0.6485	0.6368
193	5.0000	1.0808	1.0613
194	5.0000	1.0808	1.0613
195	5.0000	1.0808	1.0613
196	4.0000	0.8647	0.8491
197	5.0000	1.0808	1.0613
198	5.0000	1.0808	1.0613
199	5.0000	1.0808	1.0613
200	5.0000	1.0808	1.0613
201	5.0000	1.0808	1.0613
202	4.0000	0.8647	0.8491
203	5.0000	1.0808	1.0613
204	5.0000	1.0808	1.0613
205	5.0000	1.0808	1.0613
206	5.0000	1.0808	1.0613
207	5.0000	1.0808	1.0613
208	5.0000	1.0808	1.0613
209	5.0000	1.0808	1.0613
210	5.0000	1.0808	1.0613
211	4.0000	0.8647	0.8491
212	5.0000	1.0808	1.0613
213	5.0000	1.0808	1.0613
214	5.0000	1.0808	1.0613
215	5.0000	1.0808	1.0613
216	5.0000	1.0808	1.0613
217	5.0000	1.0808	1.0613
218	4.0000	0.8647	0.8491
219	2.0000	0.4323	0.4245
220	4.0000	0.8647	0.8491
221	5.0000	1.0808	1.0613
222	5.0000	1.0808	1.0613
223	4.0000	0.8647	0.8491
224	5.0000	1.0808	1.0613
225	5.0000	1.0808	1.0613
226	4.0000	0.8647	0.8491
227	4.0000	0.8647	0.8491
228	5.0000	1.0808	1.0613
229	4.0000	0.8647	0.8491
230	5.0000	1.0808	1.0613
231	5.0000	1.0808	1.0613
232	5.0000	1.0808	1.0613
233	4.0000	0.8647	0.8491
234	5.0000	1.0808	1.0613
235	5.0000	1.0808	1.0613
236	5.0000	1.0808	1.0613
237	4.0000	0.8647	0.8491
238	5.0000	1.0808	1.0613
239	5.0000	1.0808	1.0613
240	5.0000	1.0808	1.0613
241	4.0000	0.8647	0.8491
242	5.0000	1.0808	1.0613
243	5.0000	1.0808	1.0613
244	3.0000	0.6485	0.6368
245	5.0000	1.0808	1.0613
246	5.0000	1.0808	1.0613
247	5.0000	1.0808	1.0613
248	5.0000	1.0808	1.0613
249	4.0000	0.8647	0.8491
250	5.0000	1.0808	1.0613
251	5.0000	1.0808	1.0613
252	5.0000	1.0808	1.0613
253	5.0000	1.0808	1.0613
254	5.0000	1.0808	1.0613
255	5.0000	1.0808	1.0613
256	5.0000	1.0808	1.0613
257	5.0000	1.0808	1.0613
258	5.0000	1.0808	1.0613
259	4.0000	0.8647	0.8491
260	4.0000	0.8647	0.8491
261	5.0000	1.0808	1.0613
262	5.0000	1.0808	1.0613
263	5.0000	1.0808	1.0613
264	5.0000	1.0808	1.0613
265	5.0000	1.0808	1.0613
266	4.0000	0.8647	0.8491
267	5.0000	1.0808	1.0613
268	5.0000	1.0808	1.0613
269	5.0000	1.0808	1.0613
270	5.0000	1.0808	1.0613
271	5.0000	1.0808	1.0613
272	4.0000	0.8647	0.8491
273	5.0000	1.0808	1.0613
274	5.0000	1.0808	1.0613
275	5.0000	1.0808	1.0613
276	4.0000	0.8647	0.8491
277	4.0000	0.8647	0.8491
278	4.0000	0.8647	0.8491
279	5.0000	1.0808	1.0613
280	3.0000	0.6485	0.6368
281	5.0000	1.0808	1.0613
282	5.0000	1.0808	1.0613
283	3.0000	0.6485	0.6368
284	4.0000	0.8647	0.8491
285	4.0000	0.8647	0.8491
286	5.0000	1.0808	1.0613
287	4.0000	0.8647	0.8491
288	5.0000	1.0808	1.0613
289	5.0000	1.0808	1.0613
290	5.0000	1.0808	1.0613
291	5.0000	1.0808	1.0613
292	5.0000	1.0808	1.0613
293	5.0000	1.0808	1.0613
294	5.0000	1.0808	1.0613
295	4.0000	0.8647	0.8491
296	5.0000	1.0808	1.0613
297	4.0000	0.8647	0.8491
298	5.0000	1.0808	1.0613
299	5.0000	1.0808	1.0613
300	5.0000	1.0808	1.0613
301	5.0000	1.0808	1.0613
302	5.0000	1.0808	1.0613
303	5.0000	1.0808	1.0613
304	4.0000	0.8647	0.8491
305	5.0000	1.0808	1.0613
306	5.0000	1.0808	1.0613
307	5.0000	1.0808	1.0613
308	5.0000	1.0808	1.0613
309	5.0000	1.0808	1.0613
310	5.0000	1.0808	1.0613
311	5.0000	1.0808	1.0613
312	5.0000	1.0808	1.0613
313	5.0000	1.0808	1.0613
314	5.0000	1.0808	1.0613
315	5.0000	1.0808	1.0613
316	5.0000	1.0808	1.0613
317	5.0000	1.0808	1.0613
318	5.0000	1.0808	1.0613
319	5.0000	1.0808	1.0613
320	5.0000	1.0808	1.0613
321	5.0000	1.0808	1.0613
322	5.0000	1.0808	1.0613
323	5.0000	1.0808	1.0613
324	5.0000	1.0808	1.0613
325	5.0000	1.0808	1.0613
326	5.0000	1.0808	1.0613
327	5.0000	1.0808	1.0613
328	5.0000	1.0808	1.0613
329	5.0000	1.0808	1.0613
330	4.0000	0.8647	0.8491
331	5.0000	1.0808	1.0613
332	4.0000	0.8647	0.8491
333	5.0000	1.0808	1.0613
334	5.0000	1.0808	1.0613
335	5.0000	1.0808	1.0613
336	5.0000	1.0808	1.0613
337	5.0000	1.0808	1.0613
338	5.0000	1.0808	1.0613
339	5.0000	1.0808	1.0613
340	4.0000	0.8647	0.8491
341	4.0000	0.8647	0.8491
342	4.0000	0.8647	0.8491
343	5.0000	1.0808	1.0613
344	5.0000	1.0808	1.0613
345	5.0000	1.0808	1.0613
346	5.0000	1.0808	1.0613
347	5.0000	1.0808	1.0613
348	5.0000	1.0808	1.0613
349	5.0000	1.0808	1.0613
350	5.0000	1.0808	1.0613
351	5.0000	1.0808	1.0613
352	5.0000	1.0808	1.0613
353	4.0000	0.8647	0.8491
354	4.0000	0.8647	0.8491
355	5.0000	1.0808	1.0613
356	5.0000	1.0808	1.0613
357	5.0000	1.0808	1.0613
358	3.0000	0.6485	0.6368
359	5.0000	1.0808	1.0613
360	5.0000	1.0808	1.0613
361	5.0000	1.0808	1.0613
362	5.0000	1.0808	1.0613
363	5.0000	1.0808	1.0613
364	5.0000	1.0808	1.0613
365	4.0000	0.8647	0.8491
366	5.0000	1.0808	1.0613
367	4.0000	0.8647	0.8491
368	5.0000	1.0808	1.0613
369	4.0000	0.8647	0.8491
370	4.0000	0.8647	0.8491
371	4.0000	0.8647	0.8491
372	5.0000	1.0808	1.0613
373	4.0000	0.8647	0.8491
374	4.0000	0.8647	0.8491
375	5.0000	1.0808	1.0613
376	5.0000	1.0808	1.0613
377	5.0000	1.0808	1.0613
378	3.0000	0.6485	0.6368
379	5.0000	1.0808	1.0613
380	5.0000	1.0808	1.0613
381	5.0000	1.0808	1.0613
382	5.0000	1.0808	1.0613
383	5.0000	1.0808	1.0613
384	5.0000	1.0808	1.0613
385	5.0000	1.0808	1.0613
386	4.0000	0.8647	0.8491
387	5.0000	1.0808	1.0613
388	5.0000	1.0808	1.0613
389	5.0000	1.0808	1.0613
390	5.0000	1.0808	1.0613
391	5.0000	1.0808	1.0613
392	5.0000	1.0808	1.0613
393	5.0000	1.0808	1.0613
394	5.0000	1.0808	1.0613
395	5.0000	1.0808	1.0613
396	5.0000	1.0808	1.0613
397	5.0000	1.0808	1.0613
398	5.0000	1.0808	1.0613
399	5.0000	1.0808	1.0613
400	5.0000	1.0808	1.0613
401	5.0000	1.0808	1.0613
402	4.0000	0.8647	0.8491
403	5.0000	1.0808	1.0613
404	5.0000	1.0808	1.0613
405	5.0000	1.0808	1.0613
406	5.0000	1.0808	1.0613
407	5.0000	1.0808	1.0613
408	5.0000	1.0808	1.0613
409	5.0000	1.0808	1.0613
410	5.0000	1.0808	1.0613
411	5.0000	1.0808	1.0613
412	5.0000	1.0808	1.0613
413	4.0000	0.8647	0.8491
414	5.0000	1.0808	1.0613
415	5.0000	1.0808	1.0613
416	5.0000	1.0808	1.0613
417	5.0000	1.0808	1.0613
418	5.0000	1.0808	1.0613
419	5.0000	1.0808	1.0613
420	5.0000	1.0808	1.0613
421	5.0000	1.0808	1.0613
422	5.0000	1.0808	1.0613
423	5.0000	1.0808	1.0613
424	5.0000	1.0808	1.0613
425	5.0000	1.0808	1.0613
426	5.0000	1.0808	1.0613
427	5.0000	1.0808	1.0613
428	4.0000	0.8647	0.8491
429	5.0000	1.0808	1.0613
430	5.0000	1.0808	1.0613
431	5.0000	1.0808	1.0613
432	5.0000	1.0808	1.0613
433	5.0000	1.0808	1.0613
434	5.0000	1.0808	1.0613
435	5.0000	1.0808	1.0613
436	5.0000	1.0808	1.0613
437	5.0000	1.0808	1.0613
438	5.0000	1.0808	1.0613
439	3.0000	0.6485	0.6368
440	5.0000	1.0808	1.0613
441	5.0000	1.0808	1.0613
442	5.0000	1.0808	1.0613
443	4.0000	0.8647	0.8491
444	5.0000	1.0808	1.0613
445	3.0000	0.6485	0.6368
446	5.0000	1.0808	1.0613
447	5.0000	1.0808	1.0613
448	5.0000	1.0808	1.0613
449	5.0000	1.0808	1.0613
450	5.0000	1.0808	1.0613
451	4.0000	0.8647	0.8491
452	5.0000	1.0808	1.0613
453	5.0000	1.0808	1.0613
454	3.0000	0.6485	0.6368
455	5.0000	1.0808	1.0613
456	4.0000	0.8647	0.8491
457	5.0000	1.0808	1.0613
458	5.0000	1.0808	1.0613
459	5.0000	1.0808	1.0613
460	5.0000	1.0808	1.0613
461	5.0000	1.0808	1.0613
462	5.0000	1.0808	1.0613
463	3.0000	0.6485	0.6368
464	5.0000	1.0808	1.0613
465	5.0000	1.0808	1.0613
466	5.0000	1.0808	1.0613
467	5.0000	1.0808	1.0613
468	5.0000	1.0808	1.0613
469	5.0000	1.0808	1.0613
470	5.0000	1.0808	1.0613
471	5.0000	1.0808	1.0613
472	5.0000	1.0808	1.0613
473	5.0000	1.0808	1.0613
474	5.0000	1.0808	1.0613
475	5.0000	1.0808	1.0613
476	5.0000	1.0808	1.0613
477	5.0000	1.0808	1.0613
478	5.0000	1.0808	1.0613
479	5.0000	1.0808	1.0613
480	5.0000	1.0808	1.0613
481	5.0000	1.0808	1.0613
482	4.0000	0.8647	0.8491
483	5.0000	1.0808	1.0613
484	5.0000	1.0808	1.0613
485	5.0000	1.0808	1.0613
486	5.0000	1.0808	1.0613
487	5.0000	1.0808	1.0613
488	5.0000	1.0808	1.0613
489	5.0000	1.0808	1.0613
490	4.0000	0.8647	0.8491
491	3.0000	0.6485	0.6368
492	5.0000	1.0808	1.0613
493	5.0000	1.0808	1.0613
494	5.0000	1.0808	1.0613
495	5.0000	1.0808	1.0613
496	5.0000	1.0808	1.0613
497	5.0000	1.0808	1.0613
498	5.0000	1.0808	1.0613
499	5.0000	1.0808	1.0613
500	5.0000	1.0808	1.0613
501	5.0000	1.0808	1.0613
502	4.0000	0.8647	0.8491
503	5.0000	1.0808	1.0613
504	5.0000	1.0808	1.0613
505	5.0000	1.0808	1.0613
506	5.0000	1.0808	1.0613
507	5.0000	1.0808	1.0613
508	4.0000	0.8647	0.8491
509	5.0000	1.0808	1.0613
510	5.0000	1.0808	1.0613
511	5.0000	1.0808	1.0613
512	5.0000	1.0808	1.0613
513	5.0000	1.0808	1.0613
514	5.0000	1.0808	1.0613
515	5.0000	1.0808	1.0613
516	5.0000	1.0808	1.0613
517	5.0000	1.0808	1.0613
518	5.0000	1.0808	1.0613
519	5.0000	1.0808	1.0613
520	5.0000	1.0808	1.0613
521	5.0000	1.0808	1.0613
522	5.0000	1.0808	1.0613
523	5.0000	1.0808	1.0613
524	5.0000	1.0808	1.0613
525	5.0000	1.0808	1.0613
526	5.0000	1.0808	1.0613
527	5.0000	1.0808	1.0613
528	5.0000	1.0808	1.0613
529	5.0000	1.0808	1.0613
530	2.0000	0.4323	0.4245
531	5.0000	1.0808	1.0613
532	5.0000	1.0808	1.0613
533	5.0000	1.0808	1.0613
534	5.0000	1.0808	1.0613
535	5.0000	1.0808	1.0613
536	5.0000	1.0808	1.0613
537	4.0000	0.8647	0.8491
538	3.0000	0.6485	0.6368
539	5.0000	1.0808	1.0613
540	5.0000	1.0808	1.0613
541	5.0000	1.0808	1.0613
542	5.0000	1.0808	1.0613
543	4.0000	0.8647	0.8491
544	5.0000	1.0808	1.0613
545	5.0000	1.0808	1.0613
546	4.0000	0.8647	0.8491
547	5.0000	1.0808	1.0613
548	5.0000	1.0808	1.0613
549	5.0000	1.0808	1.0613
550	5.0000	1.0808	1.0613
551	5.0000	1.0808	1.0613
552	5.0000	1.0808	1.0613
553	5.0000	1.0808	1.0613
554	5.0000	1.0808	1.0613
555	5.0000	1.0808	1.0613
556	5.0000	1.0808	1.0613
557	4.0000	0.8647	0.8491
558	5.0000	1.0808	1.0613
559	5.0000	1.0808	1.0613
560	5.0000	1.0808	1.0613
561	4.0000	0.8647	0.8491
562	5.0000	1.0808	1.0613
563	5.0000	1.0808	1.0613
564	5.0000	1.0808	1.0613
565	5.0000	1.0808	1.0613
566	5.0000	1.0808	1.0613
567	5.0000	1.0808	1.0613
568	5.0000	1.0808	1.0613
569	5.0000	1.0808	1.0613
570	3.0000	0.6485	0.6368
571	4.0000	0.8647	0.8491
572	5.0000	1.0808	1.0613
573	4.0000	0.8647	0.8491
574	5.0000	1.0808	1.0613
575	5.0000	1.0808	1.0613
576	5.0000	1.0808	1.0613
577	3.0000	0.6485	0.6368
578	4.0000	0.8647	0.8491
579	3.0000	0.6485	0.6368
580	5.0000	1.0808	1.0613
581	5.0000	1.0808	1.0613
582	5.0000	1.0808	1.0613
583	3.0000	0.6485	0.6368
584	5.0000	1.0808	1.0613
585	5.0000	1.0808	1.0613
586	5.0000	1.0808	1.0613
587	1.0000	0.2162	0.2123
588	5.0000	1.0808	1.0613
589	5.0000	1.0808	1.0613
590	4.0000	0.8647	0.8491
591	5.0000	1.0808	1.0613
592	5.0000	1.0808	1.0613
593	5.0000	1.0808	1.0613
594	5.0000	1.0808	1.0613
595	5.0000	1.0808	1.0613
596	4.0000	0.8647	0.8491
597	4.0000	0.8647	0.8491
598	5.0000	1.0808	1.0613
599	5.0000	1.0808	1.0613
600	4.0000	0.8647	0.8491
601	5.0000	1.0808	1.0613
602	5.0000	1.0808	1.0613
603	5.0000	1.0808	1.0613
604	5.0000	1.0808	1.0613
605	5.0000	1.0808	1.0613
606	4.0000	0.8647	0.8491
607	3.0000	0.6485	0.6368
608	5.0000	1.0808	1.0613
609	5.0000	1.0808	1.0613
610	5.0000	1.0808	1.0613
611	5.0000	1.0808	1.0613
612	5.0000	1.0808	1.0613
613	5.0000	1.0808	1.0613
614	5.0000	1.0808	1.0613
615	2.0000	0.4323	0.4245
616	5.0000	1.0808	1.0613
617	5.0000	1.0808	1.0613
618	5.0000	1.0808	1.0613
619	4.0000	0.8647	0.8491
620	5.0000	1.0808	1.0613
621	5.0000	1.0808	1.0613
622	5.0000	1.0808	1.0613
623	5.0000	1.0808	1.0613
624	5.0000	1.0808	1.0613
625	5.0000	1.0808	1.0613
626	5.0000	1.0808	1.0613
627	5.0000	1.0808	1.0613
628	5.0000	1.0808	1.0613
629	4.0000	0.8647	0.8491
630	5.0000	1.0808	1.0613
631	5.0000	1.0808	1.0613
632	5.0000	1.0808	1.0613
633	5.0000	1.0808	1.0613
634	5.0000	1.0808	1.0613
635	5.0000	1.0808	1.0613
636	3.0000	0.6485	0.6368
637	5.0000	1.0808	1.0613
638	5.0000	1.0808	1.0613
639	5.0000	1.0808	1.0613
640	5.0000	1.0808	1.0613
641	3.0000	0.6485	0.6368
642	5.0000	1.0808	1.0613
643	5.0000	1.0808	1.0613
644	4.0000	0.8647	0.8491
645	5.0000	1.0808	1.0613
646	3.0000	0.6485	0.6368
647	5.0000	1.0808	1.0613
648	5.0000	1.0808	1.0613
649	5.0000	1.0808	1.0613
650	5.0000	1.0808	1.0613
651	5.0000	1.0808	1.0613
652	5.0000	1.0808	1.0613
653	5.0000	1.0808	1.0613
654	5.0000	1.0808	1.0613
655	5.0000	1.0808	1.0613
656	5.0000	1.0808	1.0613
657	5.0000	1.0808	1.0613
658	4.0000	0.8647	0.8491
659	5.0000	1.0808	1.0613
660	3.0000	0.6485	0.6368
661	4.0000	0.8647	0.8491
662	4.0000	0.8647	0.8491
663	5.0000	1.0808	1.0613
664	5.0000	1.0808	1.0613
665	3.0000	0.6485	0.6368
666	5.0000	1.0808	1.0613
667	5.0000	1.0808	1.0613
668	5.0000	1.0808	1.0613
669	5.0000	1.0808	1.0613
670	5.0000	1.0808	1.0613
671	5.0000	1.0808	1.0613
672	5.0000	1.0808	1.0613
673	5.0000	1.0808	1.0613
674	5.0000	1.0808	1.0613
675	4.0000	0.8647	0.8491
676	5.0000	1.0808	1.0613
677	4.0000	0.8647	0.8491
678	5.0000	1.0808	1.0613
679	5.0000	1.0808	1.0613
680	4.0000	0.8647	0.8491
681	4.0000	0.8647	0.8491
682	5.0000	1.0808	1.0613
683	5.0000	1.0808	1.0613
684	5.0000	1.0808	1.0613
685	5.0000	1.0808	1.0613
686	5.0000	1.0808	1.0613
687	5.0000	1.0808	1.0613
688	5.0000	1.0808	1.0613
689	5.0000	1.0808	1.0613
690	5.0000	1.0808	1.0613
691	5.0000	1.0808	1.0613
692	5.0000	1.0808	1.0613
693	5.0000	1.0808	1.0613
694	5.0000	1.0808	1.0613
695	5.0000	1.0808	1.0613
696	5.0000	1.0808	1.0613
697	5.0000	1.0808	1.0613
698	5.0000	1.0808	1.0613
699	5.0000	1.0808	1.0613
700	5.0000	1.0808	1.0613
701	5.0000	1.0808	1.0613
702	5.0000	1.0808	1.0613
703	5.0000	1.0808	1.0613
704	4.0000	0.8647	0.8491
705	5.0000	1.0808	1.0613
706	5.0000	1.0808	1.0613
707	4.0000	0.8647	0.8491
708	4.0000	0.8647	0.8491
709	5.0000	1.0808	1.0613
710	4.0000	0.8647	0.8491
711	5.0000	1.0808	1.0613
712	5.0000	1.0808	1.0613
713	5.0000	1.0808	1.0613
714	4.0000	0.8647	0.8491
715	5.0000	1.0808	1.0613
716	5.0000	1.0808	1.0613
717	5.0000	1.0808	1.0613
718	4.0000	0.8647	0.8491
719	5.0000	1.0808	1.0613
720	5.0000	1.0808	1.0613
721	5.0000	1.0808	1.0613
722	5.0000	1.0808	1.0613
723	5.0000	1.0808	1.0613
724	5.0000	1.0808	1.0613
725	5.0000	1.0808	1.0613
726	5.0000	1.0808	1.0613
727	5.0000	1.0808	1.0613
728	5.0000	1.0808	1.0613
729	5.0000	1.0808	1.0613
730	5.0000	1.0808	1.0613
731	5.0000	1.0808	1.0613
732	5.0000	1.0808	1.0613
733	5.0000	1.0808	1.0613
734	5.0000	1.0808	1.0613
735	4.0000	0.8647	0.8491
736	5.0000	1.0808	1.0613
737	4.0000	0.8647	0.8491
738	5.0000	1.0808	1.0613
739	5.0000	1.0808	1.0613
740	5.0000	1.0808	1.0613
741	5.0000	1.0808	1.0613
742	5.0000	1.0808	1.0613
743	4.0000	0.8647	0.8491
744	5.0000	1.0808	1.0613
745	5.0000	1.0808	1.0613
746	5.0000	1.0808	1.0613
747	5.0000	1.0808	1.0613
748	5.0000	1.0808	1.0613
749	5.0000	1.0808	1.0613
750	5.0000	1.0808	1.0613
751	4.0000	0.8647	0.8491
752	5.0000	1.0808	1.0613
753	5.0000	1.0808	1.0613
754	4.0000	0.8647	0.8491
755	3.0000	0.6485	0.6368
756	5.0000	1.0808	1.0613
757	5.0000	1.0808	1.0613
758	5.0000	1.0808	1.0613
759	3.0000	0.6485	0.6368
760	5.0000	1.0808	1.0613
761	5.0000	1.0808	1.0613
762	5.0000	1.0808	1.0613
763	5.0000	1.0808	1.0613
764	5.0000	1.0808	1.0613
765	5.0000	1.0808	1.0613
766	5.0000	1.0808	1.0613
767	5.0000	1.0808	1.0613
768	5.0000	1.0808	1.0613
769	5.0000	1.0808	1.0613
770	4.0000	0.8647	0.8491
771	5.0000	1.0808	1.0613
772	5.0000	1.0808	1.0613
773	5.0000	1.0808	1.0613
774	4.0000	0.8647	0.8491
775	5.0000	1.0808	1.0613
776	5.0000	1.0808	1.0613
777	5.0000	1.0808	1.0613
778	5.0000	1.0808	1.0613
779	5.0000	1.0808	1.0613
780	5.0000	1.0808	1.0613
781	5.0000	1.0808	1.0613
782	4.0000	0.8647	0.8491
783	5.0000	1.0808	1.0613
784	5.0000	1.0808	1.0613
785	5.0000	1.0808	1.0613
786	5.0000	1.0808	1.0613
787	5.0000	1.0808	1.0613
788	5.0000	1.0808	1.0613
789	5.0000	1.0808	1.0613
790	4.0000	0.8647	0.8491
791	5.0000	1.0808	1.0613
792	5.0000	1.0808	1.0613
793	4.0000	0.8647	0.8491
794	4.0000	0.8647	0.8491
795	3.0000	0.6485	0.6368
796	5.0000	1.0808	1.0613
797	5.0000	1.0808	1.0613
798	5.0000	1.0808	1.0613
799	3.0000	0.6485	0.6368
800	4.0000	0.8647	0.8491
801	5.0000	1.0808	1.0613
802	5.0000	1.0808	1.0613
803	5.0000	1.0808	1.0613
804	5.0000	1.0808	1.0613
805	4.0000	0.8647	0.8491
806	5.0000	1.0808	1.0613
807	5.0000	1.0808	1.0613
808	5.0000	1.0808	1.0613
809	3.0000	0.6485	0.6368
810	5.0000	1.0808	1.0613
811	5.0000	1.0808	1.0613
812	5.0000	1.0808	1.0613
813	5.0000	1.0808	1.0613
814	5.0000	1.0808	1.0613
815	5.0000	1.0808	1.0613
816	3.0000	0.6485	0.6368
817	5.0000	1.0808	1.0613
818	5.0000	1.0808	1.0613
819	4.0000	0.8647	0.8491
