Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
70	2.0000	0.6042	0.5908
71	3.0000	0.9063	0.8863
72	2.0000	0.6042	0.5908
73	4.0000	1.2085	1.1817
74	4.0000	1.2085	1.1817
75	3.0000	0.9063	0.8863
76	3.0000	0.9063	0.8863
77	4.0000	1.2085	1.1817
78	2.0000	0.6042	0.5908
79	2.0000	0.6042	0.5908
80	4.0000	1.2085	1.1817
81	3.0000	0.9063	0.8863
82	3.0000	0.9063	0.8863
83	6.0000	1.8127	1.7725
84	2.0000	0.6042	0.5908
85	3.0000	0.9063	0.8863
86	2.0000	0.6042	0.5908
87	4.0000	1.2085	1.1817
88	2.0000	0.6042	0.5908
89	4.0000	1.2085	1.1817
90	6.0000	1.8127	1.7725
91	3.0000	0.9063	0.8863
92	3.0000	0.9063	0.8863
93	4.0000	1.2085	1.1817
94	3.0000	0.9063	0.8863
95	3.0000	0.9063	0.8863
96	3.0000	0.9063	0.8863
97	3.0000	0.9063	0.8863
98	3.0000	0.9063	0.8863
99	3.0000	0.9063	0.8863
100	3.0000	0.9063	0.8863
101	2.0000	0.6042	0.5908
102	3.0000	0.9063	0.8863
103	2.0000	0.6042	0.5908
104	6.0000	1.8127	1.7725
105	3.0000	0.9063	0.8863
106	3.0000	0.9063	0.8863
107	3.0000	0.9063	0.8863
108	3.0000	0.9063	0.8863
109	3.0000	0.9063	0.8863
110	3.0000	0.9063	0.8863
111	3.0000	0.9063	0.8863
112	4.0000	1.2085	1.1817
113	3.0000	0.9063	0.8863
114	6.0000	1.8127	1.7725
115	3.0000	0.9063	0.8863
116	3.0000	0.9063	0.8863
117	3.0000	0.9063	0.8863
118	3.0000	0.9063	0.8863
119	3.0000	0.9063	0.8863
120	3.0000	0.9063	0.8863
121	3.0000	0.9063	0.8863
122	3.0000	0.9063	0.8863
123	4.0000	1.2085	1.1817
124	3.0000	0.9063	0.8863
125	3.0000	0.9063	0.8863
126	3.0000	0.9063	0.8863
127	6.0000	1.8127	1.7725
128	3.0000	0.9063	0.8863
129	4.0000	1.2085	1.1817
130	3.0000	0.9063	0.8863
131	4.0000	1.2085	1.1817
132	6.0000	1.8127	1.7725
133	4.0000	1.2085	1.1817
134	3.0000	0.9063	0.8863
135	3.0000	0.9063	0.8863
136	3.0000	0.9063	0.8863
137	3.0000	0.9063	0.8863
138	2.0000	0.6042	0.5908
139	3.0000	0.9063	0.8863
140	0.0000	0.0000	0.0000
141	2.0000	0.6042	0.5908
142	0.0000	0.0000	0.0000
143	4.0000	1.2085	1.1817
144	3.0000	0.9063	0.8863
145	3.0000	0.9063	0.8863
146	3.0000	0.9063	0.8863
147	3.0000	0.9063	0.8863
148	2.0000	0.6042	0.5908
149	3.0000	0.9063	0.8863
150	3.0000	0.9063	0.8863
151	3.0000	0.9063	0.8863
152	3.0000	0.9063	0.8863
153	3.0000	0.9063	0.8863
154	4.0000	1.2085	1.1817
155	6.0000	1.8127	1.7725
156	3.0000	0.9063	0.8863
157	3.0000	0.9063	0.8863
158	2.0000	0.6042	0.5908
159	3.0000	0.9063	0.8863
160	3.0000	0.9063	0.8863
161	4.0000	1.2085	1.1817
162	4.0000	1.2085	1.1817
163	4.0000	1.2085	1.1817
164	3.0000	0.9063	0.8863
165	3.0000	0.9063	0.8863
166	3.0000	0.9063	0.8863
167	3.0000	0.9063	0.8863
168	3.0000	0.9063	0.8863
169	4.0000	1.2085	1.1817
170	4.0000	1.2085	1.1817
171	3.0000	0.9063	0.8863
172	4.0000	1.2085	1.1817
173	4.0000	1.2085	1.1817
174	6.0000	1.8127	1.7725
175	2.0000	0.6042	0.5908
176	4.0000	1.2085	1.1817
177	6.0000	1.8127	1.7725
178	0.0000	0.0000	0.0000
179	3.0000	0.9063	0.8863
180	4.0000	1.2085	1.1817
181	6.0000	1.8127	1.7725
182	4.0000	1.2085	1.1817
183	0.0000	0.0000	0.0000
184	3.0000	0.9063	0.8863
185	2.0000	0.6042	0.5908
186	3.0000	0.9063	0.8863
187	6.0000	1.8127	1.7725
188	4.0000	1.2085	1.1817
189	3.0000	0.9063	0.8863
190	4.0000	1.2085	1.1817
191	3.0000	0.9063	0.8863
192	6.0000	1.8127	1.7725
193	4.0000	1.2085	1.1817
194	3.0000	0.9063	0.8863
195	6.0000	1.8127	1.7725
196	3.0000	0.9063	0.8863
197	3.0000	0.9063	0.8863
198	3.0000	0.9063	0.8863
199	4.0000	1.2085	1.1817
200	3.0000	0.9063	0.8863
201	3.0000	0.9063	0.8863
202	3.0000	0.9063	0.8863
203	4.0000	1.2085	1.1817
204	3.0000	0.9063	0.8863
205	6.0000	1.8127	1.7725
206	2.0000	0.6042	0.5908
207	3.0000	0.9063	0.8863
208	4.0000	1.2085	1.1817
209	4.0000	1.2085	1.1817
210	3.0000	0.9063	0.8863
211	3.0000	0.9063	0.8863
212	4.0000	1.2085	1.1817
213	3.0000	0.9063	0.8863
214	3.0000	0.9063	0.8863
215	3.0000	0.9063	0.8863
216	2.0000	0.6042	0.5908
217	3.0000	0.9063	0.8863
218	6.0000	1.8127	1.7725
219	3.0000	0.9063	0.8863
220	3.0000	0.9063	0.8863
221	3.0000	0.9063	0.8863
222	4.0000	1.2085	1.1817
223	3.0000	0.9063	0.8863
224	4.0000	1.2085	1.1817
225	4.0000	1.2085	1.1817
226	3.0000	0.9063	0.8863
227	3.0000	0.9063	0.8863
228	4.0000	1.2085	1.1817
229	3.0000	0.9063	0.8863
230	3.0000	0.9063	0.8863
231	4.0000	1.2085	1.1817
232	4.0000	1.2085	1.1817
233	3.0000	0.9063	0.8863
234	4.0000	1.2085	1.1817
235	3.0000	0.9063	0.8863
236	3.0000	0.9063	0.8863
237	4.0000	1.2085	1.1817
238	3.0000	0.9063	0.8863
239	3.0000	0.9063	0.8863
240	6.0000	1.8127	1.7725
241	0.0000	0.0000	0.0000
242	0.0000	0.0000	0.0000
243	4.0000	1.2085	1.1817
244	0.0000	0.0000	0.0000
245	3.0000	0.9063	0.8863
246	4.0000	1.2085	1.1817
247	4.0000	1.2085	1.1817
248	3.0000	0.9063	0.8863
249	6.0000	1.8127	1.7725
250	4.0000	1.2085	1.1817
251	3.0000	0.9063	0.8863
252	6.0000	1.8127	1.7725
253	4.0000	1.2085	1.1817
254	3.0000	0.9063	0.8863
255	6.0000	1.8127	1.7725
256	2.0000	0.6042	0.5908
257	4.0000	1.2085	1.1817
258	4.0000	1.2085	1.1817
259	3.0000	0.9063	0.8863
260	6.0000	1.8127	1.7725
261	3.0000	0.9063	0.8863
262	4.0000	1.2085	1.1817
263	3.0000	0.9063	0.8863
264	3.0000	0.9063	0.8863
265	3.0000	0.9063	0.8863
266	3.0000	0.9063	0.8863
267	4.0000	1.2085	1.1817
268	3.0000	0.9063	0.8863
269	3.0000	0.9063	0.8863
270	3.0000	0.9063	0.8863
271	2.0000	0.6042	0.5908
272	4.0000	1.2085	1.1817
273	4.0000	1.2085	1.1817
274	4.0000	1.2085	1.1817
275	3.0000	0.9063	0.8863
276	3.0000	0.9063	0.8863
277	4.0000	1.2085	1.1817
278	3.0000	0.9063	0.8863
279	3.0000	0.9063	0.8863
280	3.0000	0.9063	0.8863
281	3.0000	0.9063	0.8863
282	4.0000	1.2085	1.1817
283	3.0000	0.9063	0.8863
284	3.0000	0.9063	0.8863
285	3.0000	0.9063	0.8863
286	3.0000	0.9063	0.8863
287	3.0000	0.9063	0.8863
288	4.0000	1.2085	1.1817
289	3.0000	0.9063	0.8863
290	3.0000	0.9063	0.8863
291	3.0000	0.9063	0.8863
292	0.0000	0.0000	0.0000
293	4.0000	1.2085	1.1817
294	3.0000	0.9063	0.8863
295	3.0000	0.9063	0.8863
296	3.0000	0.9063	0.8863
297	3.0000	0.9063	0.8863
298	3.0000	0.9063	0.8863
299	4.0000	1.2085	1.1817
300	3.0000	0.9063	0.8863
301	3.0000	0.9063	0.8863
302	3.0000	0.9063	0.8863
303	3.0000	0.9063	0.8863
304	4.0000	1.2085	1.1817
305	3.0000	0.9063	0.8863
306	4.0000	1.2085	1.1817
307	3.0000	0.9063	0.8863
308	2.0000	0.6042	0.5908
309	3.0000	0.9063	0.8863
310	4.0000	1.2085	1.1817
311	3.0000	0.9063	0.8863
312	4.0000	1.2085	1.1817
313	3.0000	0.9063	0.8863
314	3.0000	0.9063	0.8863
315	3.0000	0.9063	0.8863
316	3.0000	0.9063	0.8863
317	4.0000	1.2085	1.1817
318	3.0000	0.9063	0.8863
319	3.0000	0.9063	0.8863
320	4.0000	1.2085	1.1817
321	6.0000	1.8127	1.7725
322	6.0000	1.8127	1.7725
323	3.0000	0.9063	0.8863
324	3.0000	0.9063	0.8863
325	6.0000	1.8127	1.7725
326	3.0000	0.9063	0.8863
327	2.0000	0.6042	0.5908
328	3.0000	0.9063	0.8863
329	4.0000	1.2085	1.1817
330	4.0000	1.2085	1.1817
331	4.0000	1.2085	1.1817
332	0.0000	0.0000	0.0000
333	4.0000	1.2085	1.1817
334	3.0000	0.9063	0.8863
335	3.0000	0.9063	0.8863
336	0.0000	0.0000	0.0000
337	4.0000	1.2085	1.1817
338	3.0000	0.9063	0.8863
339	4.0000	1.2085	1.1817
340	3.0000	0.9063	0.8863
341	3.0000	0.9063	0.8863
342	3.0000	0.9063	0.8863
343	6.0000	1.8127	1.7725
344	3.0000	0.9063	0.8863
345	3.0000	0.9063	0.8863
346	4.0000	1.2085	1.1817
347	2.0000	0.6042	0.5908
348	6.0000	1.8127	1.7725
349	2.0000	0.6042	0.5908
350	3.0000	0.9063	0.8863
351	4.0000	1.2085	1.1817
352	2.0000	0.6042	0.5908
353	3.0000	0.9063	0.8863
354	3.0000	0.9063	0.8863
355	3.0000	0.9063	0.8863
356	4.0000	1.2085	1.1817
357	2.0000	0.6042	0.5908
358	3.0000	0.9063	0.8863
359	3.0000	0.9063	0.8863
360	4.0000	1.2085	1.1817
361	3.0000	0.9063	0.8863
362	4.0000	1.2085	1.1817
363	3.0000	0.9063	0.8863
364	3.0000	0.9063	0.8863
365	4.0000	1.2085	1.1817
366	4.0000	1.2085	1.1817
367	3.0000	0.9063	0.8863
368	3.0000	0.9063	0.8863
369	3.0000	0.9063	0.8863
370	3.0000	0.9063	0.8863
371	4.0000	1.2085	1.1817
372	4.0000	1.2085	1.1817
373	4.0000	1.2085	1.1817
374	4.0000	1.2085	1.1817
375	4.0000	1.2085	1.1817
376	2.0000	0.6042	0.5908
377	2.0000	0.6042	0.5908
378	4.0000	1.2085	1.1817
379	3.0000	0.9063	0.8863
380	3.0000	0.9063	0.8863
381	3.0000	0.9063	0.8863
382	3.0000	0.9063	0.8863
383	6.0000	1.8127	1.7725
384	4.0000	1.2085	1.1817
385	4.0000	1.2085	1.1817
386	4.0000	1.2085	1.1817
387	3.0000	0.9063	0.8863
388	3.0000	0.9063	0.8863
389	6.0000	1.8127	1.7725
390	4.0000	1.2085	1.1817
391	3.0000	0.9063	0.8863
392	3.0000	0.9063	0.8863
393	3.0000	0.9063	0.8863
394	3.0000	0.9063	0.8863
395	4.0000	1.2085	1.1817
396	3.0000	0.9063	0.8863
397	2.0000	0.6042	0.5908
398	3.0000	0.9063	0.8863
399	4.0000	1.2085	1.1817
400	6.0000	1.8127	1.7725
401	3.0000	0.9063	0.8863
402	0.0000	0.0000	0.0000
403	2.0000	0.6042	0.5908
404	4.0000	1.2085	1.1817
405	3.0000	0.9063	0.8863
406	6.0000	1.8127	1.7725
407	3.0000	0.9063	0.8863
408	4.0000	1.2085	1.1817
409	6.0000	1.8127	1.7725
410	3.0000	0.9063	0.8863
411	3.0000	0.9063	0.8863
412	3.0000	0.9063	0.8863
413	3.0000	0.9063	0.8863
414	3.0000	0.9063	0.8863
415	3.0000	0.9063	0.8863
416	2.0000	0.6042	0.5908
417	3.0000	0.9063	0.8863
418	3.0000	0.9063	0.8863
419	3.0000	0.9063	0.8863
420	6.0000	1.8127	1.7725
421	3.0000	0.9063	0.8863
422	4.0000	1.2085	1.1817
423	4.0000	1.2085	1.1817
424	3.0000	0.9063	0.8863
425	4.0000	1.2085	1.1817
426	3.0000	0.9063	0.8863
427	3.0000	0.9063	0.8863
428	0.0000	0.0000	0.0000
429	3.0000	0.9063	0.8863
430	4.0000	1.2085	1.1817
431	6.0000	1.8127	1.7725
432	3.0000	0.9063	0.8863
433	3.0000	0.9063	0.8863
434	0.0000	0.0000	0.0000
435	3.0000	0.9063	0.8863
436	2.0000	0.6042	0.5908
437	2.0000	0.6042	0.5908
438	3.0000	0.9063	0.8863
439	3.0000	0.9063	0.8863
440	3.0000	0.9063	0.8863
441	4.0000	1.2085	1.1817
442	3.0000	0.9063	0.8863
443	3.0000	0.9063	0.8863
444	2.0000	0.6042	0.5908
445	2.0000	0.6042	0.5908
446	3.0000	0.9063	0.8863
447	3.0000	0.9063	0.8863
448	2.0000	0.6042	0.5908
449	3.0000	0.9063	0.8863
450	4.0000	1.2085	1.1817
451	3.0000	0.9063	0.8863
452	3.0000	0.9063	0.8863
453	3.0000	0.9063	0.8863
454	6.0000	1.8127	1.7725
455	4.0000	1.2085	1.1817
456	3.0000	0.9063	0.8863
457	4.0000	1.2085	1.1817
458	3.0000	0.9063	0.8863
459	4.0000	1.2085	1.1817
460	4.0000	1.2085	1.1817
461	3.0000	0.9063	0.8863
462	4.0000	1.2085	1.1817
463	3.0000	0.9063	0.8863
464	3.0000	0.9063	0.8863
465	3.0000	0.9063	0.8863
466	3.0000	0.9063	0.8863
467	3.0000	0.9063	0.8863
468	3.0000	0.9063	0.8863
469	3.0000	0.9063	0.8863
470	2.0000	0.6042	0.5908
471	4.0000	1.2085	1.1817
472	0.0000	0.0000	0.0000
473	4.0000	1.2085	1.1817
474	2.0000	0.6042	0.5908
475	3.0000	0.9063	0.8863
476	3.0000	0.9063	0.8863
477	3.0000	0.9063	0.8863
478	6.0000	1.8127	1.7725
479	3.0000	0.9063	0.8863
480	3.0000	0.9063	0.8863
481	6.0000	1.8127	1.7725
482	3.0000	0.9063	0.8863
483	3.0000	0.9063	0.8863
484	3.0000	0.9063	0.8863
485	4.0000	1.2085	1.1817
486	3.0000	0.9063	0.8863
487	4.0000	1.2085	1.1817
488	4.0000	1.2085	1.1817
489	6.0000	1.8127	1.7725
490	3.0000	0.9063	0.8863
491	3.0000	0.9063	0.8863
492	3.0000	0.9063	0.8863
493	3.0000	0.9063	0.8863
494	4.0000	1.2085	1.1817
495	3.0000	0.9063	0.8863
496	4.0000	1.2085	1.1817
497	4.0000	1.2085	1.1817
498	2.0000	0.6042	0.5908
499	3.0000	0.9063	0.8863
500	4.0000	1.2085	1.1817
501	3.0000	0.9063	0.8863
502	3.0000	0.9063	0.8863
503	4.0000	1.2085	1.1817
504	4.0000	1.2085	1.1817
505	3.0000	0.9063	0.8863
506	6.0000	1.8127	1.7725
507	4.0000	1.2085	1.1817
508	4.0000	1.2085	1.1817
509	6.0000	1.8127	1.7725
510	3.0000	0.9063	0.8863
511	4.0000	1.2085	1.1817
512	0.0000	0.0000	0.0000
513	4.0000	1.2085	1.1817
514	6.0000	1.8127	1.7725
515	2.0000	0.6042	0.5908
516	3.0000	0.9063	0.8863
517	3.0000	0.9063	0.8863
518	3.0000	0.9063	0.8863
519	2.0000	0.6042	0.5908
520	3.0000	0.9063	0.8863
521	4.0000	1.2085	1.1817
522	4.0000	1.2085	1.1817
523	2.0000	0.6042	0.5908
524	6.0000	1.8127	1.7725
525	3.0000	0.9063	0.8863
526	4.0000	1.2085	1.1817
527	2.0000	0.6042	0.5908
528	4.0000	1.2085	1.1817
529	3.0000	0.9063	0.8863
530	3.0000	0.9063	0.8863
531	3.0000	0.9063	0.8863
532	2.0000	0.6042	0.5908
533	3.0000	0.9063	0.8863
534	3.0000	0.9063	0.8863
535	4.0000	1.2085	1.1817
536	4.0000	1.2085	1.1817
537	2.0000	0.6042	0.5908
538	3.0000	0.9063	0.8863
539	3.0000	0.9063	0.8863
540	3.0000	0.9063	0.8863
541	3.0000	0.9063	0.8863
542	3.0000	0.9063	0.8863
543	3.0000	0.9063	0.8863
544	4.0000	1.2085	1.1817
545	4.0000	1.2085	1.1817
546	3.0000	0.9063	0.8863
547	3.0000	0.9063	0.8863
548	3.0000	0.9063	0.8863
549	3.0000	0.9063	0.8863
550	2.0000	0.6042	0.5908
551	3.0000	0.9063	0.8863
552	4.0000	1.2085	1.1817
553	3.0000	0.9063	0.8863
554	3.0000	0.9063	0.8863
555	4.0000	1.2085	1.1817
556	4.0000	1.2085	1.1817
557	3.0000	0.9063	0.8863
558	4.0000	1.2085	1.1817
559	6.0000	1.8127	1.7725
560	4.0000	1.2085	1.1817
561	3.0000	0.9063	0.8863
562	3.0000	0.9063	0.8863
563	3.0000	0.9063	0.8863
564	6.0000	1.8127	1.7725
565	4.0000	1.2085	1.1817
566	6.0000	1.8127	1.7725
567	3.0000	0.9063	0.8863
568	4.0000	1.2085	1.1817
569	4.0000	1.2085	1.1817
570	3.0000	0.9063	0.8863
571	3.0000	0.9063	0.8863
572	6.0000	1.8127	1.7725
573	3.0000	0.9063	0.8863
574	3.0000	0.9063	0.8863
575	4.0000	1.2085	1.1817
576	4.0000	1.2085	1.1817
577	4.0000	1.2085	1.1817
578	3.0000	0.9063	0.8863
579	3.0000	0.9063	0.8863
580	3.0000	0.9063	0.8863
581	4.0000	1.2085	1.1817
582	0.0000	0.0000	0.0000
583	3.0000	0.9063	0.8863
584	3.0000	0.9063	0.8863
585	4.0000	1.2085	1.1817
586	2.0000	0.6042	0.5908
587	0.0000	0.0000	0.0000
588	3.0000	0.9063	0.8863
589	3.0000	0.9063	0.8863
590	4.0000	1.2085	1.1817
591	3.0000	0.9063	0.8863
592	2.0000	0.6042	0.5908
593	0.0000	0.0000	0.0000
594	3.0000	0.9063	0.8863
595	3.0000	0.9063	0.8863
596	3.0000	0.9063	0.8863
597	3.0000	0.9063	0.8863
598	3.0000	0.9063	0.8863
599	4.0000	1.2085	1.1817
600	3.0000	0.9063	0.8863
601	2.0000	0.6042	0.5908
602	3.0000	0.9063	0.8863
603	3.0000	0.9063	0.8863
604	3.0000	0.9063	0.8863
605	3.0000	0.9063	0.8863
606	3.0000	0.9063	0.8863
607	4.0000	1.2085	1.1817
608	3.0000	0.9063	0.8863
609	4.0000	1.2085	1.1817
610	3.0000	0.9063	0.8863
611	4.0000	1.2085	1.1817
612	3.0000	0.9063	0.8863
613	6.0000	1.8127	1.7725
614	4.0000	1.2085	1.1817
615	4.0000	1.2085	1.1817
616	6.0000	1.8127	1.7725
617	4.0000	1.2085	1.1817
618	3.0000	0.9063	0.8863
619	3.0000	0.9063	0.8863
620	3.0000	0.9063	0.8863
621	3.0000	0.9063	0.8863
622	3.0000	0.9063	0.8863
623	3.0000	0.9063	0.8863
624	2.0000	0.6042	0.5908
625	4.0000	1.2085	1.1817
626	4.0000	1.2085	1.1817
627	3.0000	0.9063	0.8863
628	4.0000	1.2085	1.1817
629	4.0000	1.2085	1.1817
630	6.0000	1.8127	1.7725
631	3.0000	0.9063	0.8863
632	4.0000	1.2085	1.1817
633	3.0000	0.9063	0.8863
634	2.0000	0.6042	0.5908
635	4.0000	1.2085	1.1817
636	2.0000	0.6042	0.5908
637	4.0000	1.2085	1.1817
638	4.0000	1.2085	1.1817
639	4.0000	1.2085	1.1817
640	2.0000	0.6042	0.5908
641	0.0000	0.0000	0.0000
642	4.0000	1.2085	1.1817
643	2.0000	0.6042	0.5908
644	3.0000	0.9063	0.8863
645	3.0000	0.9063	0.8863
646	6.0000	1.8127	1.7725
647	4.0000	1.2085	1.1817
648	4.0000	1.2085	1.1817
649	4.0000	1.2085	1.1817
650	4.0000	1.2085	1.1817
651	4.0000	1.2085	1.1817
652	4.0000	1.2085	1.1817
653	3.0000	0.9063	0.8863
654	0.0000	0.0000	0.0000
655	3.0000	0.9063	0.8863
656	4.0000	1.2085	1.1817
657	3.0000	0.9063	0.8863
658	3.0000	0.9063	0.8863
659	4.0000	1.2085	1.1817
660	2.0000	0.6042	0.5908
661	3.0000	0.9063	0.8863
662	3.0000	0.9063	0.8863
663	3.0000	0.9063	0.8863
664	3.0000	0.9063	0.8863
665	3.0000	0.9063	0.8863
666	4.0000	1.2085	1.1817
667	3.0000	0.9063	0.8863
668	3.0000	0.9063	0.8863
669	2.0000	0.6042	0.5908
670	4.0000	1.2085	1.1817
671	4.0000	1.2085	1.1817
672	3.0000	0.9063	0.8863
673	2.0000	0.6042	0.5908
674	3.0000	0.9063	0.8863
675	4.0000	1.2085	1.1817
676	3.0000	0.9063	0.8863
677	3.0000	0.9063	0.8863
678	2.0000	0.6042	0.5908
679	2.0000	0.6042	0.5908
680	3.0000	0.9063	0.8863
681	4.0000	1.2085	1.1817
682	3.0000	0.9063	0.8863
683	3.0000	0.9063	0.8863
684	3.0000	0.9063	0.8863
685	4.0000	1.2085	1.1817
686	4.0000	1.2085	1.1817
687	6.0000	1.8127	1.7725
688	4.0000	1.2085	1.1817
689	4.0000	1.2085	1.1817
690	3.0000	0.9063	0.8863
691	3.0000	0.9063	0.8863
692	3.0000	0.9063	0.8863
693	4.0000	1.2085	1.1817
694	3.0000	0.9063	0.8863
695	4.0000	1.2085	1.1817
696	3.0000	0.9063	0.8863
697	6.0000	1.8127	1.7725
698	2.0000	0.6042	0.5908
699	2.0000	0.6042	0.5908
700	3.0000	0.9063	0.8863
701	4.0000	1.2085	1.1817
702	6.0000	1.8127	1.7725
703	4.0000	1.2085	1.1817
704	6.0000	1.8127	1.7725
705	3.0000	0.9063	0.8863
706	3.0000	0.9063	0.8863
707	0.0000	0.0000	0.0000
708	4.0000	1.2085	1.1817
709	4.0000	1.2085	1.1817
710	3.0000	0.9063	0.8863
711	3.0000	0.9063	0.8863
712	3.0000	0.9063	0.8863
713	4.0000	1.2085	1.1817
714	4.0000	1.2085	1.1817
715	4.0000	1.2085	1.1817
716	3.0000	0.9063	0.8863
717	3.0000	0.9063	0.8863
718	2.0000	0.6042	0.5908
719	3.0000	0.9063	0.8863
720	3.0000	0.9063	0.8863
721	4.0000	1.2085	1.1817
722	3.0000	0.9063	0.8863
723	0.0000	0.0000	0.0000
724	2.0000	0.6042	0.5908
725	3.0000	0.9063	0.8863
726	3.0000	0.9063	0.8863
727	4.0000	1.2085	1.1817
728	3.0000	0.9063	0.8863
729	2.0000	0.6042	0.5908
730	3.0000	0.9063	0.8863
731	3.0000	0.9063	0.8863
732	4.0000	1.2085	1.1817
733	3.0000	0.9063	0.8863
734	2.0000	0.6042	0.5908
735	3.0000	0.9063	0.8863
736	3.0000	0.9063	0.8863
737	2.0000	0.6042	0.5908
738	6.0000	1.8127	1.7725
739	2.0000	0.6042	0.5908
740	2.0000	0.6042	0.5908
741	3.0000	0.9063	0.8863
742	3.0000	0.9063	0.8863
743	2.0000	0.6042	0.5908
744	3.0000	0.9063	0.8863
745	2.0000	0.6042	0.5908
746	3.0000	0.9063	0.8863
747	4.0000	1.2085	1.1817
748	3.0000	0.9063	0.8863
749	3.0000	0.9063	0.8863
750	3.0000	0.9063	0.8863
751	3.0000	0.9063	0.8863
752	4.0000	1.2085	1.1817
753	3.0000	0.9063	0.8863
754	4.0000	1.2085	1.1817
755	4.0000	1.2085	1.1817
756	6.0000	1.8127	1.7725
757	4.0000	1.2085	1.1817
758	3.0000	0.9063	0.8863
759	2.0000	0.6042	0.5908
760	3.0000	0.9063	0.8863
761	2.0000	0.6042	0.5908
762	4.0000	1.2085	1.1817
763	3.0000	0.9063	0.8863
764	4.0000	1.2085	1.1817
765	3.0000	0.9063	0.8863
766	2.0000	0.6042	0.5908
767	3.0000	0.9063	0.8863
768	4.0000	1.2085	1.1817
769	3.0000	0.9063	0.8863
770	3.0000	0.9063	0.8863
771	3.0000	0.9063	0.8863
772	3.0000	0.9063	0.8863
773	3.0000	0.9063	0.8863
774	4.0000	1.2085	1.1817
775	2.0000	0.6042	0.5908
776	6.0000	1.8127	1.7725
777	3.0000	0.9063	0.8863
778	3.0000	0.9063	0.8863
779	3.0000	0.9063	0.8863
780	3.0000	0.9063	0.8863
781	3.0000	0.9063	0.8863
782	3.0000	0.9063	0.8863
783	3.0000	0.9063	0.8863
784	2.0000	0.6042	0.5908
785	3.0000	0.9063	0.8863
786	4.0000	1.2085	1.1817
787	3.0000	0.9063	0.8863
788	3.0000	0.9063	0.8863
789	3.0000	0.9063	0.8863
790	3.0000	0.9063	0.8863
791	4.0000	1.2085	1.1817
792	0.0000	0.0000	0.0000
793	4.0000	1.2085	1.1817
794	3.0000	0.9063	0.8863
795	4.0000	1.2085	1.1817
796	3.0000	0.9063	0.8863
797	3.0000	0.9063	0.8863
798	3.0000	0.9063	0.8863
799	4.0000	1.2085	1.1817
800	4.0000	1.2085	1.1817
801	3.0000	0.9063	0.8863
802	3.0000	0.9063	0.8863
803	4.0000	1.2085	1.1817
804	2.0000	0.6042	0.5908
805	0.0000	0.0000	0.0000
806	4.0000	1.2085	1.1817
807	4.0000	1.2085	1.1817
808	3.0000	0.9063	0.8863
809	4.0000	1.2085	1.1817
810	0.0000	0.0000	0.0000
811	2.0000	0.6042	0.5908
812	3.0000	0.9063	0.8863
813	4.0000	1.2085	1.1817
814	4.0000	1.2085	1.1817
815	3.0000	0.9063	0.8863
816	3.0000	0.9063	0.8863
817	3.0000	0.9063	0.8863
818	3.0000	0.9063	0.8863
