Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
353	2.0000	0.7740	0.7590
354	2.0000	0.7740	0.7590
355	2.0000	0.7740	0.7590
356	3.0000	1.1610	1.1385
357	3.0000	1.1610	1.1385
358	1.0000	0.3870	0.3795
359	3.0000	1.1610	1.1385
360	3.0000	1.1610	1.1385
361	2.0000	0.7740	0.7590
362	3.0000	1.1610	1.1385
363	1.0000	0.3870	0.3795
364	2.0000	0.7740	0.7590
365	3.0000	1.1610	1.1385
366	3.0000	1.1610	1.1385
367	3.0000	1.1610	1.1385
368	2.0000	0.7740	0.7590
369	0.0000	0.0000	0.0000
370	3.0000	1.1610	1.1385
371	3.0000	1.1610	1.1385
372	3.0000	1.1610	1.1385
373	3.0000	1.1610	1.1385
374	2.0000	0.7740	0.7590
375	2.0000	0.7740	0.7590
376	2.0000	0.7740	0.7590
377	2.0000	0.7740	0.7590
378	3.0000	1.1610	1.1385
379	3.0000	1.1610	1.1385
380	3.0000	1.1610	1.1385
381	2.0000	0.7740	0.7590
382	3.0000	1.1610	1.1385
383	3.0000	1.1610	1.1385
384	2.0000	0.7740	0.7590
385	2.0000	0.7740	0.7590
386	2.0000	0.7740	0.7590
387	3.0000	1.1610	1.1385
388	3.0000	1.1610	1.1385
389	2.0000	0.7740	0.7590
390	2.0000	0.7740	0.7590
391	3.0000	1.1610	1.1385
392	3.0000	1.1610	1.1385
393	3.0000	1.1610	1.1385
394	3.0000	1.1610	1.1385
395	3.0000	1.1610	1.1385
396	1.0000	0.3870	0.3795
397	2.0000	0.7740	0.7590
398	3.0000	1.1610	1.1385
399	2.0000	0.7740	0.7590
400	3.0000	1.1610	1.1385
401	3.0000	1.1610	1.1385
402	2.0000	0.7740	0.7590
403	3.0000	1.1610	1.1385
404	3.0000	1.1610	1.1385
405	2.0000	0.7740	0.7590
406	2.0000	0.7740	0.7590
407	2.0000	0.7740	0.7590
408	3.0000	1.1610	1.1385
409	2.0000	0.7740	0.7590
410	3.0000	1.1610	1.1385
411	3.0000	1.1610	1.1385
412	2.0000	0.7740	0.7590
413	2.0000	0.7740	0.7590
414	3.0000	1.1610	1.1385
415	3.0000	1.1610	1.1385
416	2.0000	0.7740	0.7590
417	3.0000	1.1610	1.1385
418	3.0000	1.1610	1.1385
419	3.0000	1.1610	1.1385
420	3.0000	1.1610	1.1385
421	3.0000	1.1610	1.1385
422	2.0000	0.7740	0.7590
423	3.0000	1.1610	1.1385
424	3.0000	1.1610	1.1385
425	2.0000	0.7740	0.7590
426	3.0000	1.1610	1.1385
427	3.0000	1.1610	1.1385
428	1.0000	0.3870	0.3795
429	2.0000	0.7740	0.7590
430	2.0000	0.7740	0.7590
431	2.0000	0.7740	0.7590
432	2.0000	0.7740	0.7590
433	3.0000	1.1610	1.1385
434	3.0000	1.1610	1.1385
435	2.0000	0.7740	0.7590
436	3.0000	1.1610	1.1385
437	3.0000	1.1610	1.1385
438	3.0000	1.1610	1.1385
439	3.0000	1.1610	1.1385
440	3.0000	1.1610	1.1385
441	3.0000	1.1610	1.1385
442	2.0000	0.7740	0.7590
443	2.0000	0.7740	0.7590
444	2.0000	0.7740	0.7590
445	2.0000	0.7740	0.7590
446	2.0000	0.7740	0.7590
447	3.0000	1.1610	1.1385
448	2.0000	0.7740	0.7590
449	3.0000	1.1610	1.1385
450	2.0000	0.7740	0.7590
451	3.0000	1.1610	1.1385
452	3.0000	1.1610	1.1385
453	2.0000	0.7740	0.7590
454	3.0000	1.1610	1.1385
455	2.0000	0.7740	0.7590
456	1.0000	0.3870	0.3795
457	3.0000	1.1610	1.1385
458	3.0000	1.1610	1.1385
459	3.0000	1.1610	1.1385
460	3.0000	1.1610	1.1385
461	3.0000	1.1610	1.1385
462	3.0000	1.1610	1.1385
463	1.0000	0.3870	0.3795
464	3.0000	1.1610	1.1385
465	1.0000	0.3870	0.3795
466	2.0000	0.7740	0.7590
467	2.0000	0.7740	0.7590
468	3.0000	1.1610	1.1385
469	2.0000	0.7740	0.7590
470	3.0000	1.1610	1.1385
471	3.0000	1.1610	1.1385
472	3.0000	1.1610	1.1385
473	3.0000	1.1610	1.1385
474	1.0000	0.3870	0.3795
475	3.0000	1.1610	1.1385
476	2.0000	0.7740	0.7590
477	3.0000	1.1610	1.1385
478	3.0000	1.1610	1.1385
479	3.0000	1.1610	1.1385
480	1.0000	0.3870	0.3795
481	2.0000	0.7740	0.7590
482	3.0000	1.1610	1.1385
483	1.0000	0.3870	0.3795
484	3.0000	1.1610	1.1385
485	2.0000	0.7740	0.7590
486	3.0000	1.1610	1.1385
487	3.0000	1.1610	1.1385
488	3.0000	1.1610	1.1385
489	1.0000	0.3870	0.3795
490	3.0000	1.1610	1.1385
491	2.0000	0.7740	0.7590
492	3.0000	1.1610	1.1385
493	3.0000	1.1610	1.1385
494	2.0000	0.7740	0.7590
495	2.0000	0.7740	0.7590
496	3.0000	1.1610	1.1385
497	0.0000	0.0000	0.0000
498	3.0000	1.1610	1.1385
499	3.0000	1.1610	1.1385
500	3.0000	1.1610	1.1385
501	2.0000	0.7740	0.7590
502	3.0000	1.1610	1.1385
503	2.0000	0.7740	0.7590
504	3.0000	1.1610	1.1385
505	2.0000	0.7740	0.7590
506	2.0000	0.7740	0.7590
507	3.0000	1.1610	1.1385
508	3.0000	1.1610	1.1385
509	3.0000	1.1610	1.1385
510	2.0000	0.7740	0.7590
511	3.0000	1.1610	1.1385
512	2.0000	0.7740	0.7590
513	3.0000	1.1610	1.1385
514	3.0000	1.1610	1.1385
515	3.0000	1.1610	1.1385
516	2.0000	0.7740	0.7590
517	2.0000	0.7740	0.7590
518	2.0000	0.7740	0.7590
519	0.0000	0.0000	0.0000
520	3.0000	1.1610	1.1385
521	3.0000	1.1610	1.1385
522	2.0000	0.7740	0.7590
523	3.0000	1.1610	1.1385
524	3.0000	1.1610	1.1385
525	3.0000	1.1610	1.1385
526	2.0000	0.7740	0.7590
527	3.0000	1.1610	1.1385
528	2.0000	0.7740	0.7590
529	3.0000	1.1610	1.1385
530	3.0000	1.1610	1.1385
531	3.0000	1.1610	1.1385
532	3.0000	1.1610	1.1385
533	3.0000	1.1610	1.1385
534	3.0000	1.1610	1.1385
535	2.0000	0.7740	0.7590
536	2.0000	0.7740	0.7590
537	2.0000	0.7740	0.7590
538	2.0000	0.7740	0.7590
539	1.0000	0.3870	0.3795
540	3.0000	1.1610	1.1385
541	3.0000	1.1610	1.1385
542	2.0000	0.7740	0.7590
543	2.0000	0.7740	0.7590
544	3.0000	1.1610	1.1385
545	3.0000	1.1610	1.1385
546	2.0000	0.7740	0.7590
547	3.0000	1.1610	1.1385
548	2.0000	0.7740	0.7590
549	2.0000	0.7740	0.7590
550	3.0000	1.1610	1.1385
551	2.0000	0.7740	0.7590
552	3.0000	1.1610	1.1385
553	3.0000	1.1610	1.1385
554	3.0000	1.1610	1.1385
555	3.0000	1.1610	1.1385
556	3.0000	1.1610	1.1385
557	2.0000	0.7740	0.7590
558	3.0000	1.1610	1.1385
559	3.0000	1.1610	1.1385
560	3.0000	1.1610	1.1385
561	3.0000	1.1610	1.1385
562	2.0000	0.7740	0.7590
563	3.0000	1.1610	1.1385
564	3.0000	1.1610	1.1385
565	3.0000	1.1610	1.1385
566	2.0000	0.7740	0.7590
567	3.0000	1.1610	1.1385
568	0.0000	0.0000	0.0000
569	3.0000	1.1610	1.1385
570	2.0000	0.7740	0.7590
571	2.0000	0.7740	0.7590
572	2.0000	0.7740	0.7590
573	3.0000	1.1610	1.1385
574	3.0000	1.1610	1.1385
575	2.0000	0.7740	0.7590
576	2.0000	0.7740	0.7590
577	3.0000	1.1610	1.1385
578	3.0000	1.1610	1.1385
579	3.0000	1.1610	1.1385
580	3.0000	1.1610	1.1385
581	3.0000	1.1610	1.1385
582	3.0000	1.1610	1.1385
583	1.0000	0.3870	0.3795
584	3.0000	1.1610	1.1385
585	3.0000	1.1610	1.1385
586	3.0000	1.1610	1.1385
587	2.0000	0.7740	0.7590
588	3.0000	1.1610	1.1385
589	2.0000	0.7740	0.7590
590	3.0000	1.1610	1.1385
591	3.0000	1.1610	1.1385
592	3.0000	1.1610	1.1385
593	1.0000	0.3870	0.3795
594	3.0000	1.1610	1.1385
595	2.0000	0.7740	0.7590
596	3.0000	1.1610	1.1385
597	3.0000	1.1610	1.1385
598	3.0000	1.1610	1.1385
599	3.0000	1.1610	1.1385
600	3.0000	1.1610	1.1385
601	3.0000	1.1610	1.1385
602	3.0000	1.1610	1.1385
603	3.0000	1.1610	1.1385
604	3.0000	1.1610	1.1385
605	3.0000	1.1610	1.1385
606	3.0000	1.1610	1.1385
607	2.0000	0.7740	0.7590
608	3.0000	1.1610	1.1385
609	3.0000	1.1610	1.1385
610	2.0000	0.7740	0.7590
611	2.0000	0.7740	0.7590
612	3.0000	1.1610	1.1385
613	1.0000	0.3870	0.3795
614	3.0000	1.1610	1.1385
615	2.0000	0.7740	0.7590
616	3.0000	1.1610	1.1385
617	3.0000	1.1610	1.1385
618	3.0000	1.1610	1.1385
619	3.0000	1.1610	1.1385
620	3.0000	1.1610	1.1385
621	3.0000	1.1610	1.1385
622	2.0000	0.7740	0.7590
623	3.0000	1.1610	1.1385
624	3.0000	1.1610	1.1385
625	3.0000	1.1610	1.1385
626	2.0000	0.7740	0.7590
627	3.0000	1.1610	1.1385
628	3.0000	1.1610	1.1385
629	2.0000	0.7740	0.7590
630	2.0000	0.7740	0.7590
631	3.0000	1.1610	1.1385
632	3.0000	1.1610	1.1385
633	3.0000	1.1610	1.1385
634	3.0000	1.1610	1.1385
635	0.0000	0.0000	0.0000
636	3.0000	1.1610	1.1385
637	3.0000	1.1610	1.1385
638	2.0000	0.7740	0.7590
639	3.0000	1.1610	1.1385
640	3.0000	1.1610	1.1385
641	3.0000	1.1610	1.1385
642	2.0000	0.7740	0.7590
643	3.0000	1.1610	1.1385
644	3.0000	1.1610	1.1385
645	3.0000	1.1610	1.1385
646	1.0000	0.3870	0.3795
647	1.0000	0.3870	0.3795
648	2.0000	0.7740	0.7590
649	3.0000	1.1610	1.1385
650	1.0000	0.3870	0.3795
651	3.0000	1.1610	1.1385
652	3.0000	1.1610	1.1385
653	3.0000	1.1610	1.1385
654	3.0000	1.1610	1.1385
655	2.0000	0.7740	0.7590
656	2.0000	0.7740	0.7590
657	3.0000	1.1610	1.1385
658	3.0000	1.1610	1.1385
659	3.0000	1.1610	1.1385
660	2.0000	0.7740	0.7590
661	2.0000	0.7740	0.7590
662	2.0000	0.7740	0.7590
663	3.0000	1.1610	1.1385
664	2.0000	0.7740	0.7590
665	3.0000	1.1610	1.1385
666	2.0000	0.7740	0.7590
667	2.0000	0.7740	0.7590
668	2.0000	0.7740	0.7590
669	2.0000	0.7740	0.7590
670	2.0000	0.7740	0.7590
671	3.0000	1.1610	1.1385
672	2.0000	0.7740	0.7590
673	3.0000	1.1610	1.1385
674	2.0000	0.7740	0.7590
675	3.0000	1.1610	1.1385
676	3.0000	1.1610	1.1385
677	2.0000	0.7740	0.7590
678	3.0000	1.1610	1.1385
679	3.0000	1.1610	1.1385
680	0.0000	0.0000	0.0000
681	2.0000	0.7740	0.7590
682	3.0000	1.1610	1.1385
683	3.0000	1.1610	1.1385
684	3.0000	1.1610	1.1385
685	3.0000	1.1610	1.1385
686	3.0000	1.1610	1.1385
687	2.0000	0.7740	0.7590
688	2.0000	0.7740	0.7590
689	3.0000	1.1610	1.1385
690	2.0000	0.7740	0.7590
691	2.0000	0.7740	0.7590
692	2.0000	0.7740	0.7590
693	3.0000	1.1610	1.1385
694	2.0000	0.7740	0.7590
695	3.0000	1.1610	1.1385
696	3.0000	1.1610	1.1385
697	2.0000	0.7740	0.7590
698	3.0000	1.1610	1.1385
699	2.0000	0.7740	0.7590
700	3.0000	1.1610	1.1385
701	2.0000	0.7740	0.7590
702	3.0000	1.1610	1.1385
703	2.0000	0.7740	0.7590
704	3.0000	1.1610	1.1385
705	3.0000	1.1610	1.1385
706	2.0000	0.7740	0.7590
707	3.0000	1.1610	1.1385
708	2.0000	0.7740	0.7590
709	3.0000	1.1610	1.1385
710	3.0000	1.1610	1.1385
711	3.0000	1.1610	1.1385
712	3.0000	1.1610	1.1385
713	3.0000	1.1610	1.1385
714	3.0000	1.1610	1.1385
715	2.0000	0.7740	0.7590
716	3.0000	1.1610	1.1385
717	3.0000	1.1610	1.1385
718	3.0000	1.1610	1.1385
719	3.0000	1.1610	1.1385
720	2.0000	0.7740	0.7590
721	3.0000	1.1610	1.1385
722	3.0000	1.1610	1.1385
723	3.0000	1.1610	1.1385
724	3.0000	1.1610	1.1385
725	2.0000	0.7740	0.7590
726	3.0000	1.1610	1.1385
727	2.0000	0.7740	0.7590
728	3.0000	1.1610	1.1385
729	3.0000	1.1610	1.1385
730	3.0000	1.1610	1.1385
731	3.0000	1.1610	1.1385
732	3.0000	1.1610	1.1385
733	3.0000	1.1610	1.1385
734	3.0000	1.1610	1.1385
735	3.0000	1.1610	1.1385
736	3.0000	1.1610	1.1385
737	3.0000	1.1610	1.1385
738	3.0000	1.1610	1.1385
739	3.0000	1.1610	1.1385
740	3.0000	1.1610	1.1385
741	3.0000	1.1610	1.1385
742	3.0000	1.1610	1.1385
743	3.0000	1.1610	1.1385
744	2.0000	0.7740	0.7590
745	3.0000	1.1610	1.1385
746	2.0000	0.7740	0.7590
747	2.0000	0.7740	0.7590
748	1.0000	0.3870	0.3795
749	3.0000	1.1610	1.1385
750	3.0000	1.1610	1.1385
751	3.0000	1.1610	1.1385
752	2.0000	0.7740	0.7590
753	2.0000	0.7740	0.7590
754	2.0000	0.7740	0.7590
755	3.0000	1.1610	1.1385
756	2.0000	0.7740	0.7590
757	3.0000	1.1610	1.1385
758	2.0000	0.7740	0.7590
759	2.0000	0.7740	0.7590
760	2.0000	0.7740	0.7590
761	3.0000	1.1610	1.1385
762	2.0000	0.7740	0.7590
763	3.0000	1.1610	1.1385
764	3.0000	1.1610	1.1385
765	2.0000	0.7740	0.7590
766	3.0000	1.1610	1.1385
767	3.0000	1.1610	1.1385
768	3.0000	1.1610	1.1385
769	3.0000	1.1610	1.1385
770	1.0000	0.3870	0.3795
771	2.0000	0.7740	0.7590
772	3.0000	1.1610	1.1385
773	2.0000	0.7740	0.7590
774	3.0000	1.1610	1.1385
775	3.0000	1.1610	1.1385
776	3.0000	1.1610	1.1385
777	3.0000	1.1610	1.1385
778	3.0000	1.1610	1.1385
779	2.0000	0.7740	0.7590
780	3.0000	1.1610	1.1385
781	3.0000	1.1610	1.1385
782	3.0000	1.1610	1.1385
783	3.0000	1.1610	1.1385
784	3.0000	1.1610	1.1385
785	3.0000	1.1610	1.1385
786	3.0000	1.1610	1.1385
787	2.0000	0.7740	0.7590
788	3.0000	1.1610	1.1385
789	3.0000	1.1610	1.1385
790	2.0000	0.7740	0.7590
791	3.0000	1.1610	1.1385
792	3.0000	1.1610	1.1385
793	2.0000	0.7740	0.7590
794	2.0000	0.7740	0.7590
795	2.0000	0.7740	0.7590
796	3.0000	1.1610	1.1385
797	3.0000	1.1610	1.1385
798	2.0000	0.7740	0.7590
799	2.0000	0.7740	0.7590
800	2.0000	0.7740	0.7590
801	3.0000	1.1610	1.1385
802	2.0000	0.7740	0.7590
803	2.0000	0.7740	0.7590
804	3.0000	1.1610	1.1385
805	3.0000	1.1610	1.1385
806	3.0000	1.1610	1.1385
807	2.0000	0.7740	0.7590
808	2.0000	0.7740	0.7590
809	3.0000	1.1610	1.1385
810	3.0000	1.1610	1.1385
811	3.0000	1.1610	1.1385
812	3.0000	1.1610	1.1385
813	3.0000	1.1610	1.1385
814	3.0000	1.1610	1.1385
815	3.0000	1.1610	1.1385
816	3.0000	1.1610	1.1385
817	3.0000	1.1610	1.1385
818	2.0000	0.7740	0.7590
819	3.0000	1.1610	1.1385
