Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
415	6.0000	0.6633	0.6553
416	11.0000	1.2160	1.2014
417	10.0000	1.1055	1.0922
418	9.0000	0.9949	0.9830
419	9.0000	0.9949	0.9830
420	9.0000	0.9949	0.9830
421	7.0000	0.7738	0.7645
422	11.0000	1.2160	1.2014
423	9.0000	0.9949	0.9830
424	7.0000	0.7738	0.7645
425	8.0000	0.8844	0.8737
426	9.0000	0.9949	0.9830
427	7.0000	0.7738	0.7645
428	6.0000	0.6633	0.6553
429	7.0000	0.7738	0.7645
430	9.0000	0.9949	0.9830
431	11.0000	1.2160	1.2014
432	11.0000	1.2160	1.2014
433	7.0000	0.7738	0.7645
434	8.0000	0.8844	0.8737
435	7.0000	0.7738	0.7645
436	10.0000	1.1055	1.0922
437	11.0000	1.2160	1.2014
438	9.0000	0.9949	0.9830
439	7.0000	0.7738	0.7645
440	9.0000	0.9949	0.9830
441	9.0000	0.9949	0.9830
442	11.0000	1.2160	1.2014
443	9.0000	0.9949	0.9830
444	7.0000	0.7738	0.7645
445	3.0000	0.3316	0.3277
446	8.0000	0.8844	0.8737
447	8.0000	0.8844	0.8737
448	4.0000	0.4422	0.4369
449	11.0000	1.2160	1.2014
450	7.0000	0.7738	0.7645
451	10.0000	1.1055	1.0922
452	7.0000	0.7738	0.7645
453	11.0000	1.2160	1.2014
454	10.0000	1.1055	1.0922
455	11.0000	1.2160	1.2014
456	6.0000	0.6633	0.6553
457	8.0000	0.8844	0.8737
458	9.0000	0.9949	0.9830
459	6.0000	0.6633	0.6553
460	8.0000	0.8844	0.8737
461	9.0000	0.9949	0.9830
462	9.0000	0.9949	0.9830
463	12.0000	1.3266	1.3106
464	9.0000	0.9949	0.9830
465	9.0000	0.9949	0.9830
466	7.0000	0.7738	0.7645
467	8.0000	0.8844	0.8737
468	9.0000	0.9949	0.9830
469	7.0000	0.7738	0.7645
470	10.0000	1.1055	1.0922
471	7.0000	0.7738	0.7645
472	9.0000	0.9949	0.9830
473	9.0000	0.9949	0.9830
474	13.0000	1.4371	1.4198
475	10.0000	1.1055	1.0922
476	8.0000	0.8844	0.8737
477	9.0000	0.9949	0.9830
478	12.0000	1.3266	1.3106
479	8.0000	0.8844	0.8737
480	11.0000	1.2160	1.2014
481	9.0000	0.9949	0.9830
482	11.0000	1.2160	1.2014
483	6.0000	0.6633	0.6553
484	12.0000	1.3266	1.3106
485	7.0000	0.7738	0.7645
486	9.0000	0.9949	0.9830
487	9.0000	0.9949	0.9830
488	9.0000	0.9949	0.9830
489	12.0000	1.3266	1.3106
490	9.0000	0.9949	0.9830
491	11.0000	1.2160	1.2014
492	8.0000	0.8844	0.8737
493	7.0000	0.7738	0.7645
494	7.0000	0.7738	0.7645
495	6.0000	0.6633	0.6553
496	12.0000	1.3266	1.3106
497	5.0000	0.5527	0.5461
498	9.0000	0.9949	0.9830
499	11.0000	1.2160	1.2014
500	9.0000	0.9949	0.9830
501	9.0000	0.9949	0.9830
502	9.0000	0.9949	0.9830
503	7.0000	0.7738	0.7645
504	9.0000	0.9949	0.9830
505	6.0000	0.6633	0.6553
506	11.0000	1.2160	1.2014
507	10.0000	1.1055	1.0922
508	7.0000	0.7738	0.7645
509	10.0000	1.1055	1.0922
510	7.0000	0.7738	0.7645
511	9.0000	0.9949	0.9830
512	7.0000	0.7738	0.7645
513	9.0000	0.9949	0.9830
514	9.0000	0.9949	0.9830
515	8.0000	0.8844	0.8737
516	10.0000	1.1055	1.0922
517	7.0000	0.7738	0.7645
518	9.0000	0.9949	0.9830
519	9.0000	0.9949	0.9830
520	10.0000	1.1055	1.0922
521	9.0000	0.9949	0.9830
522	12.0000	1.3266	1.3106
523	9.0000	0.9949	0.9830
524	10.0000	1.1055	1.0922
525	9.0000	0.9949	0.9830
526	8.0000	0.8844	0.8737
527	10.0000	1.1055	1.0922
528	7.0000	0.7738	0.7645
529	12.0000	1.3266	1.3106
530	13.0000	1.4371	1.4198
531	9.0000	0.9949	0.9830
532	10.0000	1.1055	1.0922
533	9.0000	0.9949	0.9830
534	7.0000	0.7738	0.7645
535	13.0000	1.4371	1.4198
536	9.0000	0.9949	0.9830
537	12.0000	1.3266	1.3106
538	9.0000	0.9949	0.9830
539	3.0000	0.3316	0.3277
540	9.0000	0.9949	0.9830
541	10.0000	1.1055	1.0922
542	7.0000	0.7738	0.7645
543	7.0000	0.7738	0.7645
544	9.0000	0.9949	0.9830
545	10.0000	1.1055	1.0922
546	9.0000	0.9949	0.9830
547	7.0000	0.7738	0.7645
548	4.0000	0.4422	0.4369
549	10.0000	1.1055	1.0922
550	10.0000	1.1055	1.0922
551	11.0000	1.2160	1.2014
552	9.0000	0.9949	0.9830
553	8.0000	0.8844	0.8737
554	10.0000	1.1055	1.0922
555	9.0000	0.9949	0.9830
556	11.0000	1.2160	1.2014
557	12.0000	1.3266	1.3106
558	8.0000	0.8844	0.8737
559	8.0000	0.8844	0.8737
560	7.0000	0.7738	0.7645
561	9.0000	0.9949	0.9830
562	8.0000	0.8844	0.8737
563	9.0000	0.9949	0.9830
564	10.0000	1.1055	1.0922
565	10.0000	1.1055	1.0922
566	7.0000	0.7738	0.7645
567	10.0000	1.1055	1.0922
568	9.0000	0.9949	0.9830
569	9.0000	0.9949	0.9830
570	11.0000	1.2160	1.2014
571	7.0000	0.7738	0.7645
572	9.0000	0.9949	0.9830
573	9.0000	0.9949	0.9830
574	6.0000	0.6633	0.6553
575	9.0000	0.9949	0.9830
576	7.0000	0.7738	0.7645
577	10.0000	1.1055	1.0922
578	11.0000	1.2160	1.2014
579	9.0000	0.9949	0.9830
580	10.0000	1.1055	1.0922
581	9.0000	0.9949	0.9830
582	10.0000	1.1055	1.0922
583	6.0000	0.6633	0.6553
584	10.0000	1.1055	1.0922
585	11.0000	1.2160	1.2014
586	13.0000	1.4371	1.4198
587	7.0000	0.7738	0.7645
588	9.0000	0.9949	0.9830
589	7.0000	0.7738	0.7645
590	12.0000	1.3266	1.3106
591	9.0000	0.9949	0.9830
592	13.0000	1.4371	1.4198
593	9.0000	0.9949	0.9830
594	9.0000	0.9949	0.9830
595	10.0000	1.1055	1.0922
596	8.0000	0.8844	0.8737
597	9.0000	0.9949	0.9830
598	9.0000	0.9949	0.9830
599	9.0000	0.9949	0.9830
600	9.0000	0.9949	0.9830
601	9.0000	0.9949	0.9830
602	10.0000	1.1055	1.0922
603	9.0000	0.9949	0.9830
604	11.0000	1.2160	1.2014
605	10.0000	1.1055	1.0922
606	9.0000	0.9949	0.9830
607	11.0000	1.2160	1.2014
608	9.0000	0.9949	0.9830
609	9.0000	0.9949	0.9830
610	7.0000	0.7738	0.7645
611	7.0000	0.7738	0.7645
612	8.0000	0.8844	0.8737
613	9.0000	0.9949	0.9830
614	9.0000	0.9949	0.9830
615	12.0000	1.3266	1.3106
616	8.0000	0.8844	0.8737
617	10.0000	1.1055	1.0922
618	11.0000	1.2160	1.2014
619	10.0000	1.1055	1.0922
620	12.0000	1.3266	1.3106
621	12.0000	1.3266	1.3106
622	11.0000	1.2160	1.2014
623	9.0000	0.9949	0.9830
624	7.0000	0.7738	0.7645
625	7.0000	0.7738	0.7645
626	7.0000	0.7738	0.7645
627	10.0000	1.1055	1.0922
628	9.0000	0.9949	0.9830
629	6.0000	0.6633	0.6553
630	12.0000	1.3266	1.3106
631	8.0000	0.8844	0.8737
632	9.0000	0.9949	0.9830
633	9.0000	0.9949	0.9830
634	6.0000	0.6633	0.6553
635	5.0000	0.5527	0.5461
636	10.0000	1.1055	1.0922
637	9.0000	0.9949	0.9830
638	12.0000	1.3266	1.3106
639	7.0000	0.7738	0.7645
640	10.0000	1.1055	1.0922
641	10.0000	1.1055	1.0922
642	9.0000	0.9949	0.9830
643	9.0000	0.9949	0.9830
644	9.0000	0.9949	0.9830
645	8.0000	0.8844	0.8737
646	12.0000	1.3266	1.3106
647	9.0000	0.9949	0.9830
648	6.0000	0.6633	0.6553
649	9.0000	0.9949	0.9830
650	11.0000	1.2160	1.2014
651	8.0000	0.8844	0.8737
652	10.0000	1.1055	1.0922
653	12.0000	1.3266	1.3106
654	9.0000	0.9949	0.9830
655	7.0000	0.7738	0.7645
656	13.0000	1.4371	1.4198
657	6.0000	0.6633	0.6553
658	9.0000	0.9949	0.9830
659	9.0000	0.9949	0.9830
660	4.0000	0.4422	0.4369
661	8.0000	0.8844	0.8737
662	11.0000	1.2160	1.2014
663	9.0000	0.9949	0.9830
664	8.0000	0.8844	0.8737
665	9.0000	0.9949	0.9830
666	6.0000	0.6633	0.6553
667	11.0000	1.2160	1.2014
668	7.0000	0.7738	0.7645
669	11.0000	1.2160	1.2014
670	11.0000	1.2160	1.2014
671	10.0000	1.1055	1.0922
672	7.0000	0.7738	0.7645
673	9.0000	0.9949	0.9830
674	6.0000	0.6633	0.6553
675	7.0000	0.7738	0.7645
676	10.0000	1.1055	1.0922
677	6.0000	0.6633	0.6553
678	12.0000	1.3266	1.3106
679	12.0000	1.3266	1.3106
680	9.0000	0.9949	0.9830
681	11.0000	1.2160	1.2014
682	6.0000	0.6633	0.6553
683	9.0000	0.9949	0.9830
684	11.0000	1.2160	1.2014
685	9.0000	0.9949	0.9830
686	7.0000	0.7738	0.7645
687	11.0000	1.2160	1.2014
688	10.0000	1.1055	1.0922
689	8.0000	0.8844	0.8737
690	13.0000	1.4371	1.4198
691	7.0000	0.7738	0.7645
692	7.0000	0.7738	0.7645
693	7.0000	0.7738	0.7645
694	7.0000	0.7738	0.7645
695	10.0000	1.1055	1.0922
696	9.0000	0.9949	0.9830
697	7.0000	0.7738	0.7645
698	10.0000	1.1055	1.0922
699	13.0000	1.4371	1.4198
700	10.0000	1.1055	1.0922
701	9.0000	0.9949	0.9830
702	9.0000	0.9949	0.9830
703	4.0000	0.4422	0.4369
704	7.0000	0.7738	0.7645
705	9.0000	0.9949	0.9830
706	7.0000	0.7738	0.7645
707	9.0000	0.9949	0.9830
708	11.0000	1.2160	1.2014
709	9.0000	0.9949	0.9830
710	11.0000	1.2160	1.2014
711	9.0000	0.9949	0.9830
712	10.0000	1.1055	1.0922
713	6.0000	0.6633	0.6553
714	10.0000	1.1055	1.0922
715	7.0000	0.7738	0.7645
716	9.0000	0.9949	0.9830
717	12.0000	1.3266	1.3106
718	10.0000	1.1055	1.0922
719	9.0000	0.9949	0.9830
720	11.0000	1.2160	1.2014
721	10.0000	1.1055	1.0922
722	11.0000	1.2160	1.2014
723	9.0000	0.9949	0.9830
724	7.0000	0.7738	0.7645
725	11.0000	1.2160	1.2014
726	9.0000	0.9949	0.9830
727	12.0000	1.3266	1.3106
728	8.0000	0.8844	0.8737
729	9.0000	0.9949	0.9830
730	10.0000	1.1055	1.0922
731	9.0000	0.9949	0.9830
732	10.0000	1.1055	1.0922
733	7.0000	0.7738	0.7645
734	12.0000	1.3266	1.3106
735	9.0000	0.9949	0.9830
736	9.0000	0.9949	0.9830
737	9.0000	0.9949	0.9830
738	9.0000	0.9949	0.9830
739	9.0000	0.9949	0.9830
740	7.0000	0.7738	0.7645
741	10.0000	1.1055	1.0922
742	10.0000	1.1055	1.0922
743	10.0000	1.1055	1.0922
744	11.0000	1.2160	1.2014
745	9.0000	0.9949	0.9830
746	8.0000	0.8844	0.8737
747	4.0000	0.4422	0.4369
748	11.0000	1.2160	1.2014
749	9.0000	0.9949	0.9830
750	10.0000	1.1055	1.0922
751	9.0000	0.9949	0.9830
752	10.0000	1.1055	1.0922
753	8.0000	0.8844	0.8737
754	10.0000	1.1055	1.0922
755	9.0000	0.9949	0.9830
756	7.0000	0.7738	0.7645
757	10.0000	1.1055	1.0922
758	9.0000	0.9949	0.9830
759	13.0000	1.4371	1.4198
760	11.0000	1.2160	1.2014
761	9.0000	0.9949	0.9830
762	7.0000	0.7738	0.7645
763	8.0000	0.8844	0.8737
764	9.0000	0.9949	0.9830
765	10.0000	1.1055	1.0922
766	9.0000	0.9949	0.9830
767	9.0000	0.9949	0.9830
768	12.0000	1.3266	1.3106
769	8.0000	0.8844	0.8737
770	6.0000	0.6633	0.6553
771	7.0000	0.7738	0.7645
772	9.0000	0.9949	0.9830
773	9.0000	0.9949	0.9830
774	9.0000	0.9949	0.9830
775	9.0000	0.9949	0.9830
776	9.0000	0.9949	0.9830
777	11.0000	1.2160	1.2014
778	12.0000	1.3266	1.3106
779	7.0000	0.7738	0.7645
780	11.0000	1.2160	1.2014
781	10.0000	1.1055	1.0922
782	7.0000	0.7738	0.7645
783	12.0000	1.3266	1.3106
784	9.0000	0.9949	0.9830
785	11.0000	1.2160	1.2014
786	9.0000	0.9949	0.9830
787	11.0000	1.2160	1.2014
788	9.0000	0.9949	0.9830
789	8.0000	0.8844	0.8737
790	9.0000	0.9949	0.9830
791	9.0000	0.9949	0.9830
792	8.0000	0.8844	0.8737
793	8.0000	0.8844	0.8737
794	8.0000	0.8844	0.8737
795	9.0000	0.9949	0.9830
796	11.0000	1.2160	1.2014
797	9.0000	0.9949	0.9830
798	9.0000	0.9949	0.9830
799	7.0000	0.7738	0.7645
800	7.0000	0.7738	0.7645
801	9.0000	0.9949	0.9830
802	7.0000	0.7738	0.7645
803	9.0000	0.9949	0.9830
804	11.0000	1.2160	1.2014
805	9.0000	0.9949	0.9830
806	9.0000	0.9949	0.9830
807	10.0000	1.1055	1.0922
808	7.0000	0.7738	0.7645
809	9.0000	0.9949	0.9830
810	11.0000	1.2160	1.2014
811	9.0000	0.9949	0.9830
812	10.0000	1.1055	1.0922
813	9.0000	0.9949	0.9830
814	9.0000	0.9949	0.9830
815	9.0000	0.9949	0.9830
816	7.0000	0.7738	0.7645
817	9.0000	0.9949	0.9830
818	11.0000	1.2160	1.2014
