Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
175	14.0000	0.8546	0.8227
176	18.0000	1.0988	1.0577
177	16.0000	0.9767	0.9402
178	16.0000	0.9767	0.9402
179	18.0000	1.0988	1.0577
180	14.0000	0.8546	0.8227
181	16.0000	0.9767	0.9402
182	17.0000	1.0377	0.9989
183	13.0000	0.7936	0.7639
184	18.0000	1.0988	1.0577
185	18.0000	1.0988	1.0577
186	17.0000	1.0377	0.9989
187	17.0000	1.0377	0.9989
188	17.0000	1.0377	0.9989
189	18.0000	1.0988	1.0577
190	16.0000	0.9767	0.9402
191	15.0000	0.9156	0.8814
192	8.0000	0.4883	0.4701
193	16.0000	0.9767	0.9402
194	13.0000	0.7936	0.7639
195	13.0000	0.7936	0.7639
196	15.0000	0.9156	0.8814
197	18.0000	1.0988	1.0577
198	16.0000	0.9767	0.9402
199	16.0000	0.9767	0.9402
200	16.0000	0.9767	0.9402
201	18.0000	1.0988	1.0577
202	14.0000	0.8546	0.8227
203	19.0000	1.1598	1.1165
204	14.0000	0.8546	0.8227
205	16.0000	0.9767	0.9402
206	15.0000	0.9156	0.8814
207	12.0000	0.7325	0.7051
208	17.0000	1.0377	0.9989
209	16.0000	0.9767	0.9402
210	14.0000	0.8546	0.8227
211	9.0000	0.5494	0.5289
212	21.0000	1.2819	1.2340
213	16.0000	0.9767	0.9402
214	10.0000	0.6104	0.5876
215	16.0000	0.9767	0.9402
216	16.0000	0.9767	0.9402
217	15.0000	0.9156	0.8814
218	13.0000	0.7936	0.7639
219	14.0000	0.8546	0.8227
220	12.0000	0.7325	0.7051
221	11.0000	0.6715	0.6464
222	16.0000	0.9767	0.9402
223	9.0000	0.5494	0.5289
224	18.0000	1.0988	1.0577
225	13.0000	0.7936	0.7639
226	13.0000	0.7936	0.7639
227	10.0000	0.6104	0.5876
228	16.0000	0.9767	0.9402
229	13.0000	0.7936	0.7639
230	16.0000	0.9767	0.9402
231	16.0000	0.9767	0.9402
232	22.0000	1.3429	1.2927
233	15.0000	0.9156	0.8814
234	19.0000	1.1598	1.1165
235	16.0000	0.9767	0.9402
236	15.0000	0.9156	0.8814
237	14.0000	0.8546	0.8227
238	13.0000	0.7936	0.7639
239	14.0000	0.8546	0.8227
240	22.0000	1.3429	1.2927
241	8.0000	0.4883	0.4701
242	17.0000	1.0377	0.9989
243	17.0000	1.0377	0.9989
244	8.0000	0.4883	0.4701
245	18.0000	1.0988	1.0577
246	12.0000	0.7325	0.7051
247	14.0000	0.8546	0.8227
248	15.0000	0.9156	0.8814
249	17.0000	1.0377	0.9989
250	14.0000	0.8546	0.8227
251	14.0000	0.8546	0.8227
252	14.0000	0.8546	0.8227
253	15.0000	0.9156	0.8814
254	18.0000	1.0988	1.0577
255	18.0000	1.0988	1.0577
256	18.0000	1.0988	1.0577
257	16.0000	0.9767	0.9402
258	18.0000	1.0988	1.0577
259	12.0000	0.7325	0.7051
260	15.0000	0.9156	0.8814
261	16.0000	0.9767	0.9402
262	20.0000	1.2209	1.1752
263	16.0000	0.9767	0.9402
264	19.0000	1.1598	1.1165
265	17.0000	1.0377	0.9989
266	14.0000	0.8546	0.8227
267	15.0000	0.9156	0.8814
268	17.0000	1.0377	0.9989
269	12.0000	0.7325	0.7051
270	16.0000	0.9767	0.9402
271	16.0000	0.9767	0.9402
272	14.0000	0.8546	0.8227
273	23.0000	1.4040	1.3515
274	8.0000	0.4883	0.4701
275	16.0000	0.9767	0.9402
276	14.0000	0.8546	0.8227
277	18.0000	1.0988	1.0577
278	12.0000	0.7325	0.7051
279	16.0000	0.9767	0.9402
280	6.0000	0.3663	0.3526
281	16.0000	0.9767	0.9402
282	18.0000	1.0988	1.0577
283	6.0000	0.3663	0.3526
284	10.0000	0.6104	0.5876
285	13.0000	0.7936	0.7639
286	16.0000	0.9767	0.9402
287	11.0000	0.6715	0.6464
288	14.0000	0.8546	0.8227
289	17.0000	1.0377	0.9989
290	14.0000	0.8546	0.8227
291	16.0000	0.9767	0.9402
292	18.0000	1.0988	1.0577
293	17.0000	1.0377	0.9989
294	17.0000	1.0377	0.9989
295	13.0000	0.7936	0.7639
296	16.0000	0.9767	0.9402
297	13.0000	0.7936	0.7639
298	14.0000	0.8546	0.8227
299	19.0000	1.1598	1.1165
300	17.0000	1.0377	0.9989
301	14.0000	0.8546	0.8227
302	17.0000	1.0377	0.9989
303	16.0000	0.9767	0.9402
304	17.0000	1.0377	0.9989
305	16.0000	0.9767	0.9402
306	18.0000	1.0988	1.0577
307	19.0000	1.1598	1.1165
308	16.0000	0.9767	0.9402
309	16.0000	0.9767	0.9402
310	16.0000	0.9767	0.9402
311	16.0000	0.9767	0.9402
312	16.0000	0.9767	0.9402
313	15.0000	0.9156	0.8814
314	18.0000	1.0988	1.0577
315	14.0000	0.8546	0.8227
316	16.0000	0.9767	0.9402
317	14.0000	0.8546	0.8227
318	14.0000	0.8546	0.8227
319	17.0000	1.0377	0.9989
320	15.0000	0.9156	0.8814
321	19.0000	1.1598	1.1165
322	15.0000	0.9156	0.8814
323	15.0000	0.9156	0.8814
324	16.0000	0.9767	0.9402
325	14.0000	0.8546	0.8227
326	14.0000	0.8546	0.8227
327	18.0000	1.0988	1.0577
328	18.0000	1.0988	1.0577
329	15.0000	0.9156	0.8814
330	17.0000	1.0377	0.9989
331	15.0000	0.9156	0.8814
332	12.0000	0.7325	0.7051
333	12.0000	0.7325	0.7051
334	18.0000	1.0988	1.0577
335	17.0000	1.0377	0.9989
336	10.0000	0.6104	0.5876
337	14.0000	0.8546	0.8227
338	12.0000	0.7325	0.7051
339	16.0000	0.9767	0.9402
340	13.0000	0.7936	0.7639
341	15.0000	0.9156	0.8814
342	16.0000	0.9767	0.9402
343	16.0000	0.9767	0.9402
344	16.0000	0.9767	0.9402
345	10.0000	0.6104	0.5876
346	18.0000	1.0988	1.0577
347	18.0000	1.0988	1.0577
348	17.0000	1.0377	0.9989
349	17.0000	1.0377	0.9989
350	14.0000	0.8546	0.8227
351	10.0000	0.6104	0.5876
352	15.0000	0.9156	0.8814
353	12.0000	0.7325	0.7051
354	13.0000	0.7936	0.7639
355	12.0000	0.7325	0.7051
356	12.0000	0.7325	0.7051
357	12.0000	0.7325	0.7051
358	10.0000	0.6104	0.5876
359	19.0000	1.1598	1.1165
360	14.0000	0.8546	0.8227
361	17.0000	1.0377	0.9989
362	18.0000	1.0988	1.0577
363	17.0000	1.0377	0.9989
364	18.0000	1.0988	1.0577
365	12.0000	0.7325	0.7051
366	10.0000	0.6104	0.5876
367	12.0000	0.7325	0.7051
368	18.0000	1.0988	1.0577
369	11.0000	0.6715	0.6464
370	12.0000	0.7325	0.7051
371	16.0000	0.9767	0.9402
372	17.0000	1.0377	0.9989
373	12.0000	0.7325	0.7051
374	16.0000	0.9767	0.9402
375	14.0000	0.8546	0.8227
376	16.0000	0.9767	0.9402
377	16.0000	0.9767	0.9402
378	13.0000	0.7936	0.7639
379	14.0000	0.8546	0.8227
380	14.0000	0.8546	0.8227
381	15.0000	0.9156	0.8814
382	16.0000	0.9767	0.9402
383	16.0000	0.9767	0.9402
384	16.0000	0.9767	0.9402
385	17.0000	1.0377	0.9989
386	14.0000	0.8546	0.8227
387	14.0000	0.8546	0.8227
388	16.0000	0.9767	0.9402
389	16.0000	0.9767	0.9402
390	15.0000	0.9156	0.8814
391	16.0000	0.9767	0.9402
392	17.0000	1.0377	0.9989
393	20.0000	1.2209	1.1752
394	12.0000	0.7325	0.7051
395	16.0000	0.9767	0.9402
396	14.0000	0.8546	0.8227
397	18.0000	1.0988	1.0577
398	18.0000	1.0988	1.0577
399	14.0000	0.8546	0.8227
400	16.0000	0.9767	0.9402
401	14.0000	0.8546	0.8227
402	12.0000	0.7325	0.7051
403	17.0000	1.0377	0.9989
404	15.0000	0.9156	0.8814
405	20.0000	1.2209	1.1752
406	21.0000	1.2819	1.2340
407	16.0000	0.9767	0.9402
408	18.0000	1.0988	1.0577
409	16.0000	0.9767	0.9402
410	17.0000	1.0377	0.9989
411	18.0000	1.0988	1.0577
412	14.0000	0.8546	0.8227
413	10.0000	0.6104	0.5876
414	16.0000	0.9767	0.9402
415	16.0000	0.9767	0.9402
416	17.0000	1.0377	0.9989
417	17.0000	1.0377	0.9989
418	18.0000	1.0988	1.0577
419	13.0000	0.7936	0.7639
420	14.0000	0.8546	0.8227
421	19.0000	1.1598	1.1165
422	16.0000	0.9767	0.9402
423	14.0000	0.8546	0.8227
424	16.0000	0.9767	0.9402
425	13.0000	0.7936	0.7639
426	18.0000	1.0988	1.0577
427	20.0000	1.2209	1.1752
428	16.0000	0.9767	0.9402
429	16.0000	0.9767	0.9402
430	16.0000	0.9767	0.9402
431	16.0000	0.9767	0.9402
432	14.0000	0.8546	0.8227
433	16.0000	0.9767	0.9402
434	17.0000	1.0377	0.9989
435	17.0000	1.0377	0.9989
436	16.0000	0.9767	0.9402
437	16.0000	0.9767	0.9402
438	17.0000	1.0377	0.9989
439	10.0000	0.6104	0.5876
440	10.0000	0.6104	0.5876
441	17.0000	1.0377	0.9989
442	16.0000	0.9767	0.9402
443	16.0000	0.9767	0.9402
444	17.0000	1.0377	0.9989
445	11.0000	0.6715	0.6464
446	19.0000	1.1598	1.1165
447	18.0000	1.0988	1.0577
448	17.0000	1.0377	0.9989
449	16.0000	0.9767	0.9402
450	16.0000	0.9767	0.9402
451	16.0000	0.9767	0.9402
452	16.0000	0.9767	0.9402
453	16.0000	0.9767	0.9402
454	13.0000	0.7936	0.7639
455	16.0000	0.9767	0.9402
456	13.0000	0.7936	0.7639
457	17.0000	1.0377	0.9989
458	18.0000	1.0988	1.0577
459	18.0000	1.0988	1.0577
460	16.0000	0.9767	0.9402
461	16.0000	0.9767	0.9402
462	21.0000	1.2819	1.2340
463	14.0000	0.8546	0.8227
464	16.0000	0.9767	0.9402
465	14.0000	0.8546	0.8227
466	20.0000	1.2209	1.1752
467	14.0000	0.8546	0.8227
468	16.0000	0.9767	0.9402
469	17.0000	1.0377	0.9989
470	18.0000	1.0988	1.0577
471	18.0000	1.0988	1.0577
472	18.0000	1.0988	1.0577
473	16.0000	0.9767	0.9402
474	18.0000	1.0988	1.0577
475	17.0000	1.0377	0.9989
476	17.0000	1.0377	0.9989
477	17.0000	1.0377	0.9989
478	14.0000	0.8546	0.8227
479	16.0000	0.9767	0.9402
480	14.0000	0.8546	0.8227
481	16.0000	0.9767	0.9402
482	14.0000	0.8546	0.8227
483	18.0000	1.0988	1.0577
484	14.0000	0.8546	0.8227
485	14.0000	0.8546	0.8227
486	10.0000	0.6104	0.5876
487	18.0000	1.0988	1.0577
488	18.0000	1.0988	1.0577
489	15.0000	0.9156	0.8814
490	10.0000	0.6104	0.5876
491	10.0000	0.6104	0.5876
492	14.0000	0.8546	0.8227
493	17.0000	1.0377	0.9989
494	16.0000	0.9767	0.9402
495	15.0000	0.9156	0.8814
496	16.0000	0.9767	0.9402
497	17.0000	1.0377	0.9989
498	18.0000	1.0988	1.0577
499	15.0000	0.9156	0.8814
500	14.0000	0.8546	0.8227
501	18.0000	1.0988	1.0577
502	12.0000	0.7325	0.7051
503	20.0000	1.2209	1.1752
504	16.0000	0.9767	0.9402
505	14.0000	0.8546	0.8227
506	15.0000	0.9156	0.8814
507	16.0000	0.9767	0.9402
508	16.0000	0.9767	0.9402
509	14.0000	0.8546	0.8227
510	17.0000	1.0377	0.9989
511	18.0000	1.0988	1.0577
512	14.0000	0.8546	0.8227
513	18.0000	1.0988	1.0577
514	16.0000	0.9767	0.9402
515	16.0000	0.9767	0.9402
516	17.0000	1.0377	0.9989
517	18.0000	1.0988	1.0577
518	13.0000	0.7936	0.7639
519	18.0000	1.0988	1.0577
520	17.0000	1.0377	0.9989
521	16.0000	0.9767	0.9402
522	15.0000	0.9156	0.8814
523	14.0000	0.8546	0.8227
524	16.0000	0.9767	0.9402
525	22.0000	1.3429	1.2927
526	18.0000	1.0988	1.0577
527	15.0000	0.9156	0.8814
528	16.0000	0.9767	0.9402
529	14.0000	0.8546	0.8227
530	13.0000	0.7936	0.7639
531	14.0000	0.8546	0.8227
532	16.0000	0.9767	0.9402
533	15.0000	0.9156	0.8814
534	14.0000	0.8546	0.8227
535	14.0000	0.8546	0.8227
536	16.0000	0.9767	0.9402
537	16.0000	0.9767	0.9402
538	17.0000	1.0377	0.9989
539	18.0000	1.0988	1.0577
540	16.0000	0.9767	0.9402
541	18.0000	1.0988	1.0577
542	15.0000	0.9156	0.8814
543	9.0000	0.5494	0.5289
544	16.0000	0.9767	0.9402
545	16.0000	0.9767	0.9402
546	14.0000	0.8546	0.8227
547	14.0000	0.8546	0.8227
548	18.0000	1.0988	1.0577
549	16.0000	0.9767	0.9402
550	14.0000	0.8546	0.8227
551	18.0000	1.0988	1.0577
552	15.0000	0.9156	0.8814
553	14.0000	0.8546	0.8227
554	14.0000	0.8546	0.8227
555	17.0000	1.0377	0.9989
556	18.0000	1.0988	1.0577
557	16.0000	0.9767	0.9402
558	16.0000	0.9767	0.9402
559	19.0000	1.1598	1.1165
560	18.0000	1.0988	1.0577
561	13.0000	0.7936	0.7639
562	14.0000	0.8546	0.8227
563	18.0000	1.0988	1.0577
564	16.0000	0.9767	0.9402
565	13.0000	0.7936	0.7639
566	16.0000	0.9767	0.9402
567	18.0000	1.0988	1.0577
568	16.0000	0.9767	0.9402
569	17.0000	1.0377	0.9989
570	19.0000	1.1598	1.1165
571	12.0000	0.7325	0.7051
572	15.0000	0.9156	0.8814
573	19.0000	1.1598	1.1165
574	18.0000	1.0988	1.0577
575	17.0000	1.0377	0.9989
576	15.0000	0.9156	0.8814
577	11.0000	0.6715	0.6464
578	13.0000	0.7936	0.7639
579	6.0000	0.3663	0.3526
580	15.0000	0.9156	0.8814
581	22.0000	1.3429	1.2927
582	16.0000	0.9767	0.9402
583	9.0000	0.5494	0.5289
584	18.0000	1.0988	1.0577
585	15.0000	0.9156	0.8814
586	15.0000	0.9156	0.8814
587	14.0000	0.8546	0.8227
588	14.0000	0.8546	0.8227
589	15.0000	0.9156	0.8814
590	18.0000	1.0988	1.0577
591	16.0000	0.9767	0.9402
592	14.0000	0.8546	0.8227
593	16.0000	0.9767	0.9402
594	15.0000	0.9156	0.8814
595	16.0000	0.9767	0.9402
596	14.0000	0.8546	0.8227
597	11.0000	0.6715	0.6464
598	18.0000	1.0988	1.0577
599	14.0000	0.8546	0.8227
600	12.0000	0.7325	0.7051
601	14.0000	0.8546	0.8227
602	20.0000	1.2209	1.1752
603	16.0000	0.9767	0.9402
604	16.0000	0.9767	0.9402
605	18.0000	1.0988	1.0577
606	11.0000	0.6715	0.6464
607	11.0000	0.6715	0.6464
608	18.0000	1.0988	1.0577
609	17.0000	1.0377	0.9989
610	11.0000	0.6715	0.6464
611	16.0000	0.9767	0.9402
612	17.0000	1.0377	0.9989
613	17.0000	1.0377	0.9989
614	14.0000	0.8546	0.8227
615	6.0000	0.3663	0.3526
616	17.0000	1.0377	0.9989
617	14.0000	0.8546	0.8227
618	17.0000	1.0377	0.9989
619	11.0000	0.6715	0.6464
620	18.0000	1.0988	1.0577
621	11.0000	0.6715	0.6464
622	14.0000	0.8546	0.8227
623	17.0000	1.0377	0.9989
624	12.0000	0.7325	0.7051
625	14.0000	0.8546	0.8227
626	10.0000	0.6104	0.5876
627	18.0000	1.0988	1.0577
628	16.0000	0.9767	0.9402
629	12.0000	0.7325	0.7051
630	17.0000	1.0377	0.9989
631	18.0000	1.0988	1.0577
632	12.0000	0.7325	0.7051
633	15.0000	0.9156	0.8814
634	13.0000	0.7936	0.7639
635	16.0000	0.9767	0.9402
636	6.0000	0.3663	0.3526
637	14.0000	0.8546	0.8227
638	17.0000	1.0377	0.9989
639	14.0000	0.8546	0.8227
640	18.0000	1.0988	1.0577
641	14.0000	0.8546	0.8227
642	17.0000	1.0377	0.9989
643	18.0000	1.0988	1.0577
644	17.0000	1.0377	0.9989
645	21.0000	1.2819	1.2340
646	6.0000	0.3663	0.3526
647	17.0000	1.0377	0.9989
648	17.0000	1.0377	0.9989
649	18.0000	1.0988	1.0577
650	12.0000	0.7325	0.7051
651	22.0000	1.3429	1.2927
652	22.0000	1.3429	1.2927
653	16.0000	0.9767	0.9402
654	12.0000	0.7325	0.7051
655	17.0000	1.0377	0.9989
656	14.0000	0.8546	0.8227
657	11.0000	0.6715	0.6464
658	15.0000	0.9156	0.8814
659	15.0000	0.9156	0.8814
660	11.0000	0.6715	0.6464
661	14.0000	0.8546	0.8227
662	16.0000	0.9767	0.9402
663	16.0000	0.9767	0.9402
664	14.0000	0.8546	0.8227
665	11.0000	0.6715	0.6464
666	16.0000	0.9767	0.9402
667	18.0000	1.0988	1.0577
668	18.0000	1.0988	1.0577
669	17.0000	1.0377	0.9989
670	15.0000	0.9156	0.8814
671	16.0000	0.9767	0.9402
672	19.0000	1.1598	1.1165
673	19.0000	1.1598	1.1165
674	14.0000	0.8546	0.8227
675	15.0000	0.9156	0.8814
676	15.0000	0.9156	0.8814
677	12.0000	0.7325	0.7051
678	18.0000	1.0988	1.0577
679	14.0000	0.8546	0.8227
680	16.0000	0.9767	0.9402
681	13.0000	0.7936	0.7639
682	18.0000	1.0988	1.0577
683	17.0000	1.0377	0.9989
684	14.0000	0.8546	0.8227
685	19.0000	1.1598	1.1165
686	19.0000	1.1598	1.1165
687	18.0000	1.0988	1.0577
688	17.0000	1.0377	0.9989
689	15.0000	0.9156	0.8814
690	18.0000	1.0988	1.0577
691	16.0000	0.9767	0.9402
692	17.0000	1.0377	0.9989
693	14.0000	0.8546	0.8227
694	17.0000	1.0377	0.9989
695	21.0000	1.2819	1.2340
696	11.0000	0.6715	0.6464
697	12.0000	0.7325	0.7051
698	17.0000	1.0377	0.9989
699	10.0000	0.6104	0.5876
700	18.0000	1.0988	1.0577
701	16.0000	0.9767	0.9402
702	18.0000	1.0988	1.0577
703	14.0000	0.8546	0.8227
704	14.0000	0.8546	0.8227
705	13.0000	0.7936	0.7639
706	20.0000	1.2209	1.1752
707	14.0000	0.8546	0.8227
708	13.0000	0.7936	0.7639
709	13.0000	0.7936	0.7639
710	15.0000	0.9156	0.8814
711	14.0000	0.8546	0.8227
712	16.0000	0.9767	0.9402
713	17.0000	1.0377	0.9989
714	14.0000	0.8546	0.8227
715	14.0000	0.8546	0.8227
716	14.0000	0.8546	0.8227
717	18.0000	1.0988	1.0577
718	12.0000	0.7325	0.7051
719	16.0000	0.9767	0.9402
720	16.0000	0.9767	0.9402
721	15.0000	0.9156	0.8814
722	16.0000	0.9767	0.9402
723	15.0000	0.9156	0.8814
724	14.0000	0.8546	0.8227
725	18.0000	1.0988	1.0577
726	18.0000	1.0988	1.0577
727	16.0000	0.9767	0.9402
728	17.0000	1.0377	0.9989
729	18.0000	1.0988	1.0577
730	16.0000	0.9767	0.9402
731	18.0000	1.0988	1.0577
732	17.0000	1.0377	0.9989
733	14.0000	0.8546	0.8227
734	16.0000	0.9767	0.9402
735	16.0000	0.9767	0.9402
736	16.0000	0.9767	0.9402
737	12.0000	0.7325	0.7051
738	16.0000	0.9767	0.9402
739	13.0000	0.7936	0.7639
740	14.0000	0.8546	0.8227
741	18.0000	1.0988	1.0577
742	16.0000	0.9767	0.9402
743	16.0000	0.9767	0.9402
744	18.0000	1.0988	1.0577
745	20.0000	1.2209	1.1752
746	16.0000	0.9767	0.9402
747	12.0000	0.7325	0.7051
748	17.0000	1.0377	0.9989
749	21.0000	1.2819	1.2340
750	17.0000	1.0377	0.9989
751	12.0000	0.7325	0.7051
752	16.0000	0.9767	0.9402
753	20.0000	1.2209	1.1752
754	13.0000	0.7936	0.7639
755	16.0000	0.9767	0.9402
756	17.0000	1.0377	0.9989
757	17.0000	1.0377	0.9989
758	18.0000	1.0988	1.0577
759	11.0000	0.6715	0.6464
760	16.0000	0.9767	0.9402
761	12.0000	0.7325	0.7051
762	16.0000	0.9767	0.9402
763	18.0000	1.0988	1.0577
764	16.0000	0.9767	0.9402
765	17.0000	1.0377	0.9989
766	18.0000	1.0988	1.0577
767	13.0000	0.7936	0.7639
768	17.0000	1.0377	0.9989
769	15.0000	0.9156	0.8814
770	14.0000	0.8546	0.8227
771	15.0000	0.9156	0.8814
772	15.0000	0.9156	0.8814
773	19.0000	1.1598	1.1165
774	12.0000	0.7325	0.7051
775	17.0000	1.0377	0.9989
776	18.0000	1.0988	1.0577
777	12.0000	0.7325	0.7051
778	14.0000	0.8546	0.8227
779	12.0000	0.7325	0.7051
780	20.0000	1.2209	1.1752
781	14.0000	0.8546	0.8227
782	14.0000	0.8546	0.8227
783	16.0000	0.9767	0.9402
784	15.0000	0.9156	0.8814
785	18.0000	1.0988	1.0577
786	16.0000	0.9767	0.9402
787	17.0000	1.0377	0.9989
788	16.0000	0.9767	0.9402
789	17.0000	1.0377	0.9989
790	16.0000	0.9767	0.9402
791	20.0000	1.2209	1.1752
792	17.0000	1.0377	0.9989
793	13.0000	0.7936	0.7639
794	14.0000	0.8546	0.8227
795	13.0000	0.7936	0.7639
796	18.0000	1.0988	1.0577
797	15.0000	0.9156	0.8814
798	20.0000	1.2209	1.1752
799	6.0000	0.3663	0.3526
800	13.0000	0.7936	0.7639
801	18.0000	1.0988	1.0577
802	18.0000	1.0988	1.0577
803	20.0000	1.2209	1.1752
804	14.0000	0.8546	0.8227
805	14.0000	0.8546	0.8227
806	18.0000	1.0988	1.0577
807	15.0000	0.9156	0.8814
808	14.0000	0.8546	0.8227
809	13.0000	0.7936	0.7639
810	14.0000	0.8546	0.8227
811	16.0000	0.9767	0.9402
812	18.0000	1.0988	1.0577
813	16.0000	0.9767	0.9402
814	14.0000	0.8546	0.8227
815	22.0000	1.3429	1.2927
816	11.0000	0.6715	0.6464
817	11.0000	0.6715	0.6464
818	20.0000	1.2209	1.1752
