Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
305	4.0000	0.8647	0.8491
306	5.0000	1.0808	1.0613
307	5.0000	1.0808	1.0613
308	5.0000	1.0808	1.0613
309	5.0000	1.0808	1.0613
310	5.0000	1.0808	1.0613
311	5.0000	1.0808	1.0613
312	5.0000	1.0808	1.0613
313	5.0000	1.0808	1.0613
314	5.0000	1.0808	1.0613
315	5.0000	1.0808	1.0613
316	5.0000	1.0808	1.0613
317	5.0000	1.0808	1.0613
318	5.0000	1.0808	1.0613
319	0.0000	0.0000	0.0000
320	4.0000	0.8647	0.8491
321	4.0000	0.8647	0.8491
322	4.0000	0.8647	0.8491
323	4.0000	0.8647	0.8491
324	5.0000	1.0808	1.0613
325	5.0000	1.0808	1.0613
326	4.0000	0.8647	0.8491
327	5.0000	1.0808	1.0613
328	5.0000	1.0808	1.0613
329	4.0000	0.8647	0.8491
330	5.0000	1.0808	1.0613
331	5.0000	1.0808	1.0613
332	5.0000	1.0808	1.0613
333	5.0000	1.0808	1.0613
334	5.0000	1.0808	1.0613
335	5.0000	1.0808	1.0613
336	5.0000	1.0808	1.0613
337	5.0000	1.0808	1.0613
338	5.0000	1.0808	1.0613
339	4.0000	0.8647	0.8491
340	5.0000	1.0808	1.0613
341	5.0000	1.0808	1.0613
342	4.0000	0.8647	0.8491
343	5.0000	1.0808	1.0613
344	5.0000	1.0808	1.0613
345	5.0000	1.0808	1.0613
346	5.0000	1.0808	1.0613
347	5.0000	1.0808	1.0613
348	5.0000	1.0808	1.0613
349	5.0000	1.0808	1.0613
350	5.0000	1.0808	1.0613
351	5.0000	1.0808	1.0613
352	5.0000	1.0808	1.0613
353	5.0000	1.0808	1.0613
354	5.0000	1.0808	1.0613
355	4.0000	0.8647	0.8491
356	5.0000	1.0808	1.0613
357	5.0000	1.0808	1.0613
358	5.0000	1.0808	1.0613
359	5.0000	1.0808	1.0613
360	4.0000	0.8647	0.8491
361	5.0000	1.0808	1.0613
362	5.0000	1.0808	1.0613
363	5.0000	1.0808	1.0613
364	5.0000	1.0808	1.0613
365	5.0000	1.0808	1.0613
366	4.0000	0.8647	0.8491
367	5.0000	1.0808	1.0613
368	4.0000	0.8647	0.8491
369	5.0000	1.0808	1.0613
370	5.0000	1.0808	1.0613
371	3.0000	0.6485	0.6368
372	4.0000	0.8647	0.8491
373	5.0000	1.0808	1.0613
374	5.0000	1.0808	1.0613
375	5.0000	1.0808	1.0613
376	5.0000	1.0808	1.0613
377	5.0000	1.0808	1.0613
378	5.0000	1.0808	1.0613
379	3.0000	0.6485	0.6368
380	5.0000	1.0808	1.0613
381	5.0000	1.0808	1.0613
382	5.0000	1.0808	1.0613
383	4.0000	0.8647	0.8491
384	5.0000	1.0808	1.0613
385	5.0000	1.0808	1.0613
386	5.0000	1.0808	1.0613
387	5.0000	1.0808	1.0613
388	5.0000	1.0808	1.0613
389	5.0000	1.0808	1.0613
390	3.0000	0.6485	0.6368
391	5.0000	1.0808	1.0613
392	5.0000	1.0808	1.0613
393	5.0000	1.0808	1.0613
394	5.0000	1.0808	1.0613
395	5.0000	1.0808	1.0613
396	5.0000	1.0808	1.0613
397	5.0000	1.0808	1.0613
398	5.0000	1.0808	1.0613
399	4.0000	0.8647	0.8491
400	5.0000	1.0808	1.0613
401	5.0000	1.0808	1.0613
402	4.0000	0.8647	0.8491
403	5.0000	1.0808	1.0613
404	5.0000	1.0808	1.0613
405	4.0000	0.8647	0.8491
406	5.0000	1.0808	1.0613
407	4.0000	0.8647	0.8491
408	5.0000	1.0808	1.0613
409	5.0000	1.0808	1.0613
410	5.0000	1.0808	1.0613
411	5.0000	1.0808	1.0613
412	5.0000	1.0808	1.0613
413	5.0000	1.0808	1.0613
414	5.0000	1.0808	1.0613
415	5.0000	1.0808	1.0613
416	4.0000	0.8647	0.8491
417	4.0000	0.8647	0.8491
418	5.0000	1.0808	1.0613
419	4.0000	0.8647	0.8491
420	5.0000	1.0808	1.0613
421	5.0000	1.0808	1.0613
422	5.0000	1.0808	1.0613
423	5.0000	1.0808	1.0613
424	5.0000	1.0808	1.0613
425	5.0000	1.0808	1.0613
426	5.0000	1.0808	1.0613
427	5.0000	1.0808	1.0613
428	5.0000	1.0808	1.0613
429	5.0000	1.0808	1.0613
430	4.0000	0.8647	0.8491
431	5.0000	1.0808	1.0613
432	5.0000	1.0808	1.0613
433	5.0000	1.0808	1.0613
434	5.0000	1.0808	1.0613
435	5.0000	1.0808	1.0613
436	5.0000	1.0808	1.0613
437	4.0000	0.8647	0.8491
438	5.0000	1.0808	1.0613
439	5.0000	1.0808	1.0613
440	5.0000	1.0808	1.0613
441	5.0000	1.0808	1.0613
442	5.0000	1.0808	1.0613
443	5.0000	1.0808	1.0613
444	5.0000	1.0808	1.0613
445	5.0000	1.0808	1.0613
446	4.0000	0.8647	0.8491
447	5.0000	1.0808	1.0613
448	5.0000	1.0808	1.0613
449	5.0000	1.0808	1.0613
450	5.0000	1.0808	1.0613
451	5.0000	1.0808	1.0613
452	5.0000	1.0808	1.0613
453	4.0000	0.8647	0.8491
454	5.0000	1.0808	1.0613
455	5.0000	1.0808	1.0613
456	5.0000	1.0808	1.0613
457	5.0000	1.0808	1.0613
458	5.0000	1.0808	1.0613
459	5.0000	1.0808	1.0613
460	5.0000	1.0808	1.0613
461	4.0000	0.8647	0.8491
462	5.0000	1.0808	1.0613
463	5.0000	1.0808	1.0613
464	4.0000	0.8647	0.8491
465	5.0000	1.0808	1.0613
466	5.0000	1.0808	1.0613
467	5.0000	1.0808	1.0613
468	5.0000	1.0808	1.0613
469	5.0000	1.0808	1.0613
470	5.0000	1.0808	1.0613
471	5.0000	1.0808	1.0613
472	4.0000	0.8647	0.8491
473	5.0000	1.0808	1.0613
474	5.0000	1.0808	1.0613
475	4.0000	0.8647	0.8491
476	3.0000	0.6485	0.6368
477	5.0000	1.0808	1.0613
478	5.0000	1.0808	1.0613
479	5.0000	1.0808	1.0613
480	4.0000	0.8647	0.8491
481	5.0000	1.0808	1.0613
482	5.0000	1.0808	1.0613
483	5.0000	1.0808	1.0613
484	4.0000	0.8647	0.8491
485	5.0000	1.0808	1.0613
486	5.0000	1.0808	1.0613
487	5.0000	1.0808	1.0613
488	5.0000	1.0808	1.0613
489	5.0000	1.0808	1.0613
490	5.0000	1.0808	1.0613
491	2.0000	0.4323	0.4245
492	4.0000	0.8647	0.8491
493	5.0000	1.0808	1.0613
494	4.0000	0.8647	0.8491
495	5.0000	1.0808	1.0613
496	5.0000	1.0808	1.0613
497	4.0000	0.8647	0.8491
498	5.0000	1.0808	1.0613
499	5.0000	1.0808	1.0613
500	4.0000	0.8647	0.8491
501	4.0000	0.8647	0.8491
502	5.0000	1.0808	1.0613
503	3.0000	0.6485	0.6368
504	5.0000	1.0808	1.0613
505	5.0000	1.0808	1.0613
506	5.0000	1.0808	1.0613
507	5.0000	1.0808	1.0613
508	5.0000	1.0808	1.0613
509	5.0000	1.0808	1.0613
510	5.0000	1.0808	1.0613
511	5.0000	1.0808	1.0613
512	5.0000	1.0808	1.0613
513	5.0000	1.0808	1.0613
514	5.0000	1.0808	1.0613
515	5.0000	1.0808	1.0613
516	5.0000	1.0808	1.0613
517	5.0000	1.0808	1.0613
518	4.0000	0.8647	0.8491
519	5.0000	1.0808	1.0613
520	5.0000	1.0808	1.0613
521	5.0000	1.0808	1.0613
522	5.0000	1.0808	1.0613
523	5.0000	1.0808	1.0613
524	5.0000	1.0808	1.0613
525	5.0000	1.0808	1.0613
526	5.0000	1.0808	1.0613
527	5.0000	1.0808	1.0613
528	5.0000	1.0808	1.0613
529	5.0000	1.0808	1.0613
530	5.0000	1.0808	1.0613
531	5.0000	1.0808	1.0613
532	5.0000	1.0808	1.0613
533	5.0000	1.0808	1.0613
534	5.0000	1.0808	1.0613
535	5.0000	1.0808	1.0613
536	5.0000	1.0808	1.0613
537	5.0000	1.0808	1.0613
538	5.0000	1.0808	1.0613
539	4.0000	0.8647	0.8491
540	5.0000	1.0808	1.0613
541	5.0000	1.0808	1.0613
542	5.0000	1.0808	1.0613
543	4.0000	0.8647	0.8491
544	5.0000	1.0808	1.0613
545	4.0000	0.8647	0.8491
546	5.0000	1.0808	1.0613
547	5.0000	1.0808	1.0613
548	3.0000	0.6485	0.6368
549	5.0000	1.0808	1.0613
550	5.0000	1.0808	1.0613
551	5.0000	1.0808	1.0613
552	5.0000	1.0808	1.0613
553	5.0000	1.0808	1.0613
554	5.0000	1.0808	1.0613
555	5.0000	1.0808	1.0613
556	5.0000	1.0808	1.0613
557	5.0000	1.0808	1.0613
558	5.0000	1.0808	1.0613
559	5.0000	1.0808	1.0613
560	4.0000	0.8647	0.8491
561	5.0000	1.0808	1.0613
562	5.0000	1.0808	1.0613
563	5.0000	1.0808	1.0613
564	5.0000	1.0808	1.0613
565	5.0000	1.0808	1.0613
566	5.0000	1.0808	1.0613
567	5.0000	1.0808	1.0613
568	3.0000	0.6485	0.6368
569	4.0000	0.8647	0.8491
570	5.0000	1.0808	1.0613
571	5.0000	1.0808	1.0613
572	5.0000	1.0808	1.0613
573	5.0000	1.0808	1.0613
574	5.0000	1.0808	1.0613
575	5.0000	1.0808	1.0613
576	5.0000	1.0808	1.0613
577	5.0000	1.0808	1.0613
578	5.0000	1.0808	1.0613
579	5.0000	1.0808	1.0613
580	5.0000	1.0808	1.0613
581	5.0000	1.0808	1.0613
582	5.0000	1.0808	1.0613
583	5.0000	1.0808	1.0613
584	5.0000	1.0808	1.0613
585	5.0000	1.0808	1.0613
586	4.0000	0.8647	0.8491
587	5.0000	1.0808	1.0613
588	5.0000	1.0808	1.0613
589	5.0000	1.0808	1.0613
590	4.0000	0.8647	0.8491
591	4.0000	0.8647	0.8491
592	5.0000	1.0808	1.0613
593	5.0000	1.0808	1.0613
594	5.0000	1.0808	1.0613
595	5.0000	1.0808	1.0613
596	5.0000	1.0808	1.0613
597	5.0000	1.0808	1.0613
598	5.0000	1.0808	1.0613
599	5.0000	1.0808	1.0613
600	5.0000	1.0808	1.0613
601	5.0000	1.0808	1.0613
602	5.0000	1.0808	1.0613
603	5.0000	1.0808	1.0613
604	5.0000	1.0808	1.0613
605	5.0000	1.0808	1.0613
606	5.0000	1.0808	1.0613
607	4.0000	0.8647	0.8491
608	5.0000	1.0808	1.0613
609	4.0000	0.8647	0.8491
610	5.0000	1.0808	1.0613
611	5.0000	1.0808	1.0613
612	5.0000	1.0808	1.0613
613	5.0000	1.0808	1.0613
614	3.0000	0.6485	0.6368
615	5.0000	1.0808	1.0613
616	5.0000	1.0808	1.0613
617	4.0000	0.8647	0.8491
618	5.0000	1.0808	1.0613
619	5.0000	1.0808	1.0613
620	5.0000	1.0808	1.0613
621	5.0000	1.0808	1.0613
622	5.0000	1.0808	1.0613
623	5.0000	1.0808	1.0613
624	5.0000	1.0808	1.0613
625	5.0000	1.0808	1.0613
626	5.0000	1.0808	1.0613
627	5.0000	1.0808	1.0613
628	5.0000	1.0808	1.0613
629	5.0000	1.0808	1.0613
630	4.0000	0.8647	0.8491
631	5.0000	1.0808	1.0613
632	5.0000	1.0808	1.0613
633	5.0000	1.0808	1.0613
634	5.0000	1.0808	1.0613
635	5.0000	1.0808	1.0613
636	4.0000	0.8647	0.8491
637	5.0000	1.0808	1.0613
638	5.0000	1.0808	1.0613
639	5.0000	1.0808	1.0613
640	5.0000	1.0808	1.0613
641	4.0000	0.8647	0.8491
642	5.0000	1.0808	1.0613
643	4.0000	0.8647	0.8491
644	5.0000	1.0808	1.0613
645	5.0000	1.0808	1.0613
646	5.0000	1.0808	1.0613
647	5.0000	1.0808	1.0613
648	5.0000	1.0808	1.0613
649	1.0000	0.2162	0.2123
650	5.0000	1.0808	1.0613
651	4.0000	0.8647	0.8491
652	4.0000	0.8647	0.8491
653	5.0000	1.0808	1.0613
654	5.0000	1.0808	1.0613
655	4.0000	0.8647	0.8491
656	5.0000	1.0808	1.0613
657	5.0000	1.0808	1.0613
658	5.0000	1.0808	1.0613
659	4.0000	0.8647	0.8491
660	5.0000	1.0808	1.0613
661	5.0000	1.0808	1.0613
662	5.0000	1.0808	1.0613
663	3.0000	0.6485	0.6368
664	5.0000	1.0808	1.0613
665	4.0000	0.8647	0.8491
666	4.0000	0.8647	0.8491
667	5.0000	1.0808	1.0613
668	5.0000	1.0808	1.0613
669	4.0000	0.8647	0.8491
670	5.0000	1.0808	1.0613
671	5.0000	1.0808	1.0613
672	4.0000	0.8647	0.8491
673	5.0000	1.0808	1.0613
674	5.0000	1.0808	1.0613
675	5.0000	1.0808	1.0613
676	5.0000	1.0808	1.0613
677	5.0000	1.0808	1.0613
678	5.0000	1.0808	1.0613
679	5.0000	1.0808	1.0613
680	5.0000	1.0808	1.0613
681	5.0000	1.0808	1.0613
682	5.0000	1.0808	1.0613
683	4.0000	0.8647	0.8491
684	4.0000	0.8647	0.8491
685	4.0000	0.8647	0.8491
686	5.0000	1.0808	1.0613
687	4.0000	0.8647	0.8491
688	5.0000	1.0808	1.0613
689	5.0000	1.0808	1.0613
690	5.0000	1.0808	1.0613
691	5.0000	1.0808	1.0613
692	5.0000	1.0808	1.0613
693	5.0000	1.0808	1.0613
694	5.0000	1.0808	1.0613
695	4.0000	0.8647	0.8491
696	4.0000	0.8647	0.8491
697	5.0000	1.0808	1.0613
698	5.0000	1.0808	1.0613
699	5.0000	1.0808	1.0613
700	5.0000	1.0808	1.0613
701	5.0000	1.0808	1.0613
702	5.0000	1.0808	1.0613
703	4.0000	0.8647	0.8491
704	4.0000	0.8647	0.8491
705	5.0000	1.0808	1.0613
706	5.0000	1.0808	1.0613
707	5.0000	1.0808	1.0613
708	5.0000	1.0808	1.0613
709	5.0000	1.0808	1.0613
710	5.0000	1.0808	1.0613
711	5.0000	1.0808	1.0613
712	5.0000	1.0808	1.0613
713	5.0000	1.0808	1.0613
714	4.0000	0.8647	0.8491
715	5.0000	1.0808	1.0613
716	5.0000	1.0808	1.0613
717	5.0000	1.0808	1.0613
718	5.0000	1.0808	1.0613
719	5.0000	1.0808	1.0613
720	4.0000	0.8647	0.8491
721	5.0000	1.0808	1.0613
722	5.0000	1.0808	1.0613
723	5.0000	1.0808	1.0613
724	4.0000	0.8647	0.8491
725	5.0000	1.0808	1.0613
726	3.0000	0.6485	0.6368
727	5.0000	1.0808	1.0613
728	5.0000	1.0808	1.0613
729	5.0000	1.0808	1.0613
730	4.0000	0.8647	0.8491
731	5.0000	1.0808	1.0613
732	5.0000	1.0808	1.0613
733	3.0000	0.6485	0.6368
734	5.0000	1.0808	1.0613
735	5.0000	1.0808	1.0613
736	5.0000	1.0808	1.0613
737	5.0000	1.0808	1.0613
738	4.0000	0.8647	0.8491
739	5.0000	1.0808	1.0613
740	5.0000	1.0808	1.0613
741	4.0000	0.8647	0.8491
742	4.0000	0.8647	0.8491
743	5.0000	1.0808	1.0613
744	5.0000	1.0808	1.0613
745	4.0000	0.8647	0.8491
746	5.0000	1.0808	1.0613
747	5.0000	1.0808	1.0613
748	5.0000	1.0808	1.0613
749	5.0000	1.0808	1.0613
750	5.0000	1.0808	1.0613
751	4.0000	0.8647	0.8491
752	5.0000	1.0808	1.0613
753	5.0000	1.0808	1.0613
754	5.0000	1.0808	1.0613
755	4.0000	0.8647	0.8491
756	5.0000	1.0808	1.0613
757	5.0000	1.0808	1.0613
758	5.0000	1.0808	1.0613
759	5.0000	1.0808	1.0613
760	5.0000	1.0808	1.0613
761	5.0000	1.0808	1.0613
762	5.0000	1.0808	1.0613
763	5.0000	1.0808	1.0613
764	5.0000	1.0808	1.0613
765	5.0000	1.0808	1.0613
766	5.0000	1.0808	1.0613
767	5.0000	1.0808	1.0613
768	4.0000	0.8647	0.8491
769	5.0000	1.0808	1.0613
770	4.0000	0.8647	0.8491
771	4.0000	0.8647	0.8491
772	4.0000	0.8647	0.8491
773	5.0000	1.0808	1.0613
774	5.0000	1.0808	1.0613
775	3.0000	0.6485	0.6368
776	5.0000	1.0808	1.0613
777	4.0000	0.8647	0.8491
778	5.0000	1.0808	1.0613
779	5.0000	1.0808	1.0613
780	5.0000	1.0808	1.0613
781	4.0000	0.8647	0.8491
782	5.0000	1.0808	1.0613
783	5.0000	1.0808	1.0613
784	4.0000	0.8647	0.8491
785	5.0000	1.0808	1.0613
786	4.0000	0.8647	0.8491
787	5.0000	1.0808	1.0613
788	5.0000	1.0808	1.0613
789	5.0000	1.0808	1.0613
790	5.0000	1.0808	1.0613
791	5.0000	1.0808	1.0613
792	5.0000	1.0808	1.0613
793	5.0000	1.0808	1.0613
794	4.0000	0.8647	0.8491
795	5.0000	1.0808	1.0613
796	5.0000	1.0808	1.0613
797	5.0000	1.0808	1.0613
798	4.0000	0.8647	0.8491
799	5.0000	1.0808	1.0613
800	5.0000	1.0808	1.0613
801	5.0000	1.0808	1.0613
802	4.0000	0.8647	0.8491
803	5.0000	1.0808	1.0613
804	4.0000	0.8647	0.8491
805	5.0000	1.0808	1.0613
806	5.0000	1.0808	1.0613
807	5.0000	1.0808	1.0613
808	5.0000	1.0808	1.0613
809	5.0000	1.0808	1.0613
810	5.0000	1.0808	1.0613
811	5.0000	1.0808	1.0613
812	4.0000	0.8647	0.8491
813	5.0000	1.0808	1.0613
814	5.0000	1.0808	1.0613
815	5.0000	1.0808	1.0613
816	5.0000	1.0808	1.0613
817	5.0000	1.0808	1.0613
818	5.0000	1.0808	1.0613
819	5.0000	1.0808	1.0613
